Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Maniwaki ,accident,1,Le Droit - Groupe Capitales Médias,Un accident fait deux blessés sur la route 105 à Messines,2021-07-01,2,https://www.ledroit.com/actualites/justice-et-faits-divers/un-accident-fait-deux-blesses-sur-la-route-105-a-messines-7baed36c599d55f7cd3521dabe993944,2021-07-03 16:08:27
Maniwaki ,accident,2,Le Journal de Montréal,[PHOTOS] Un accident d'hydravion fait deux blessés en Outaouais,2021-07-02,1,https://www.journaldemontreal.com/2021/07/02/photos-un-accident-dhydravion-fait-deux-blesses-en-outaouais,2021-07-03 16:08:28
Maniwaki ,accident,3,Le Droit - Groupe Capitales Médias,Un quinquagénaire gravement blessé dans un accident de la route sur l'autoroute 5,2021-05-15,49,https://www.ledroit.com/actualites/justice-et-faits-divers/un-quinquagenaire-gravement-blesse-dans-un-accident-de-la-route-sur-lautoroute-5-32ff2678d42886c1b6da2b0f29ae158e,2021-07-03 16:08:28
Maniwaki ,accident,4,Le Droit - Groupe Capitales Médias,Un autre accident grave sur la route 105 | Justice et faits divers | Actualités,2021-03-03,122,https://www.ledroit.com/actualites/justice-et-faits-divers/un-autre-accident-grave-sur-la-route-105-bd505a5e16f5256408592fdc5ae478ac,2021-07-03 16:08:28
Maniwaki ,accident,5,Le Droit - Groupe Capitales Médias,Une femme blessée dans un accident sur la route 105,2021-03-17,108,https://www.ledroit.com/actualites/justice-et-faits-divers/une-femme-blessee-dans-un-accident-sur-la-route-105-956cec6f95e7d416c52c3e434e88fb8a,2021-07-03 16:08:28
Maniwaki ,accident,6,Le Droit - Groupe Capitales Médias,Accident de travail mortel à Déléage: une méthode «improvisée» en cause [VIDÉO],2021-02-24,129,https://www.ledroit.com/actualites/accident-de-travail-mortel-a-deleage-une-methode-improvisee-en-cause-video-e6a6237d3c5355c44c25acaabc03225f,2021-07-03 16:08:28
Maniwaki ,accident,7,Le Droit - Groupe Capitales Médias,Accident routier majeur à La Pêche | Justice et faits divers | Actualités,2021-02-19,134,https://www.ledroit.com/actualites/justice-et-faits-divers/accident-routier-majeur-a-la-peche-55273166ccdfc5e1cc33b4d29b6be9ad,2021-07-03 16:08:29
Maniwaki ,accident,8,Le Droit - Groupe Capitales Médias,Accident mortel sur la 50 | Justice et faits divers | Actualités,2021-03-17,108,https://www.ledroit.com/actualites/justice-et-faits-divers/accident-mortel-sur-la-50-104d7eb4d46505dfca1f5a15d94d243d,2021-07-03 16:08:29
Maniwaki ,accident,9,Le Journal de Montréal,Outaouais: deuxième accident mortel en moins de 24 heures sur la route 105,2021-02-25,128,https://www.journaldemontreal.com/2021/02/25/outaouais-deuxieme-accident-grave-en-moins-de-24-heures-sur-la-route-105,2021-07-03 16:08:29
Maniwaki ,accident,10,ICI.Radio-Canada.ca,"L'identité de la victime de l'accident à Chelsea, en fin de semaine, dévoilée",2021-03-23,102,https://ici.radio-canada.ca/nouvelle/1778859/accident-mortel-chelsea-chemin-montagne-pub-aramis-vigeant,2021-07-03 16:08:29
Maniwaki ,accident,11,Le Droit - Groupe Capitales Médias,Un accident de la route fait deux victimes dans l'Est ontarien,2021-05-13,51,https://www.ledroit.com/actualites/justice-et-faits-divers/un-accident-de-la-route-fait-deux-victimes-dans-lest-ontarien-0e2282475594de4b5c05783c3ee47ec7,2021-07-03 16:08:29
Maniwaki ,accident,12,Le Journal de Montréal,Course d'accélération: il sort de piste à près de 370 km/h,2020-09-06,300,https://www.journaldemontreal.com/2020/09/05/course-dacceleration--il-sort-de-piste-a-370-km-h-1,2021-07-03 16:08:29
Maniwaki ,accident,13,Le Droit - Groupe Capitales Médias,Spectaculaire accident sur le boulevard Cité-des-Jeunes,2021-03-22,103,https://www.ledroit.com/actualites/justice-et-faits-divers/spectaculaire-accident-sur-le-boulevard-cite-des-jeunes-787181d9d0fb56bd941a924cfb6c2ab0,2021-07-03 16:08:30
