Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Saint-Henri ,premier ministre,1,Le Devoir,Série «Mon Labrador»: pour âmes d'eau douce et d'eau salée,2021-07-03,0,https://www.ledevoir.com/societe/environnement/615465/mon-labrador-pour-ames-d-eau-douce-et-d-eau-salee,2021-07-03 12:50:39
Saint-Henri ,premier ministre,2,La Règle du Jeu,"Jacques-Alain Miller, François Regnault et Sébastien Fumaroli, Conversation sur Marc Fumaroli - La Règle du Jeu - Littérature, Philosophie, Politique, Arts",2021-07-03,0,https://laregledujeu.org/2021/07/03/37447/conversation-sur-marc-fumaroli/,2021-07-03 12:50:39
Saint-Henri ,premier ministre,3,Vanity Fair France,"Avant Présidents d’Anne Fontaine, huit films sur la politique française à voir absolument",2021-06-28,5,https://www.vanityfair.fr/culture/ecrans/story/avant-presidents-d-anne-fontaine-avec-jean-dujardin-huit-films-sur-la-politique-francaise-a-voir-absolument-l-arbre-le-maire-la-mediatheque-alice-et-le-maire-quai-d-orsay/14125,2021-07-03 12:50:39
Saint-Henri ,premier ministre,4,Linfodrome.ci,Dix jours après le retour de l'ex président : Ouattara pas très content du premier discours de Gbagbo,2021-06-29,4,https://www.linfodrome.com/politique/68274-dix-jours-apres-le-retour-de-l-ex-president-ouattara-pas-tres-content-du-premier-discours-de-gbagbo,2021-07-03 12:50:39
Saint-Henri ,premier ministre,5,Le Monde,"Les « M. Bons Offices », ces médiateurs capables de réconcilier les patrons ennemis du capitalisme français",2021-06-26,7,https://www.lemonde.fr/economie/article/2021/06/26/bataille-suez-veolia-bisbilles-chez-rothschild-ou-lagardere-qui-sont-les-m-bons-offices-capables-de-reconcilier-les-patrons-ennemis_6085808_3234.html,2021-07-03 12:50:39
Saint-Henri ,premier ministre,6,actu.fr,"Auvergne-Rhône-Alpes. Laurent Wauquiez réélu à la Région, le Département encore plus à droite",2021-06-27,6,https://actu.fr/politique/elections-regionales/auvergne-rhone-alpes-suivez-en-direct-les-resultats-du-second-tour-des-elections-regionales_42998284.html,2021-07-03 12:50:40
Saint-Henri ,climat,1,Le Devoir,Série «Mon Labrador»: pour âmes d'eau douce et d'eau salée,2021-07-03,0,https://www.ledevoir.com/societe/environnement/615465/mon-labrador-pour-ames-d-eau-douce-et-d-eau-salee,2021-07-03 12:51:14
Saint-Henri ,climat,2,LeLézard.com,JELD-WEN® Canada agrandit et modernise ses installations de fabrication et de distribution à Québec,2021-06-10,23,https://www.lelezard.com/communique-19850805.html,2021-07-03 12:51:15
Saint-Henri ,climat,3,Reporterre,Un parc éolien marin va-t-il dégrader la biodiversité dans la baie de Saint-Brieuc ?,2021-07-02,1,https://reporterre.net/Un-parc-eolien-marin-va-t-il-degrader-la-biodiversite-dans-la-baie-de-Saint-Brieuc,2021-07-03 12:51:15
Saint-Henri ,climat,4,la Nouvelle République,Département de la Vienne : Alain Pichon réélu dans un fauteuil,2021-07-02,1,https://www.lanouvellerepublique.fr/poitiers/alain-pichon-reelu-dans-un-fauteuil,2021-07-03 12:51:15
Saint-Henri ,climat,5,Télérama.fr,Radio : on écoute quoi cet été ?,2021-07-03,0,https://www.telerama.fr/radio/radio-on-ecoute-quoi-cet-ete-6908831.php,2021-07-03 12:51:15
Saint-Henri ,climat,6,La Presse,Quitter Saint-Henri après 38 ans de pratique,2021-01-02,182,https://www.lapresse.ca/actualites/2021-01-02/quitter-saint-henri-apres-38-ans-de-pratique.php,2021-07-03 12:51:16
Saint-Henri ,climat,7,La Règle du Jeu,"Jacques-Alain Miller, François Regnault et Sébastien Fumaroli, Conversation sur Marc Fumaroli - La Règle du Jeu - Littérature, Philosophie, Politique, Arts",2021-07-03,0,https://laregledujeu.org/2021/07/03/37447/conversation-sur-marc-fumaroli/,2021-07-03 12:51:16
Saint-Henri ,climat,8,Monquartier.quebec,Mères au front exige une vraie loi climat pour protéger l'avenir de nos enfants | ENVIRONNEMENT,2021-03-09,116,https://monquartier.quebec/2021/meres-au-front-exige-vraie-loi-climat/,2021-07-03 12:51:16
Saint-Henri ,climat,9,La Presse,Arts visuels | Les changements climatiques en six œuvres,2021-03-14,111,https://www.lapresse.ca/arts/arts-visuels/2021-03-14/arts-visuels/les-changements-climatiques-en-six-oeuvres.php,2021-07-03 12:51:16
Saint-Henri ,climat,10,La Tribune - Groupe Capitales Médias,Changements climatiques : les municipalités sur tous les fronts | Opinions,2021-04-18,76,https://www.latribune.ca/opinions/changements-climatiques--les-municipalites-sur-tous-les-fronts-5a89a73a763c7dc6092d5e54da2d6168,2021-07-03 12:51:16
Saint-Henri ,climat,11,Le Journal du dimanche,"Des gorges du Verdon à Henri Cartier-Bresson, 30 idées pour profiter de l'été",2021-06-24,9,https://www.lejdd.fr/Culture/des-gorges-du-verdon-a-henri-cartier-bresson-30-idees-pour-profiter-de-lete-4053593,2021-07-03 12:51:17
Saint-Henri ,climat,12,Le Soleil - Groupe Capitales Médias,"Cinq ans de turbulences à la Fondation du CHU de Québec, d'ex-employés dénoncent le climat de travail",2021-01-20,164,https://www.lesoleil.com/actualite/cinq-ans-de-turbulences-a-la-fondation-du-chu-de-quebec-dex-employes-denoncent-le-climat-de-travail-423447fa39052d5a9b3f5335f06dc941,2021-07-03 12:51:17
Saint-Henri ,climat,13,Le Monde,"En Côte d'Ivoire, les fausses promesses de réconciliation Alassane Ouattara, Laurent Gbagbo et Henri Konan",2021-06-25,8,https://www.lemonde.fr/afrique/article/2021/06/25/en-cote-d-ivoire-les-fausses-promesses-de-reconciliation_6085662_3212.html,2021-07-03 12:51:17
Saint-Henri ,climat,14,ICI.Radio-Canada.ca,Des sables mouvants à Saint-Henri-de-Taillon,2020-08-15,322,https://ici.radio-canada.ca/nouvelle/1726798/sables-mouvants-saint-henri-taillon,2021-07-03 12:51:17
Saint-Henri ,climat,15,INSPQ,"Les aléas affectés par les changements climatiques : effets sur la santé, vulnérabilités et mesures d'adaptation",2021-05-10,54,https://www.inspq.qc.ca/publications/2771,2021-07-03 12:51:18
Saint-Henri ,climat,16,La Voix du Nord,Comines-Warneton (B) Près de 1 500 élèves vont marcher vendredi pour le climat dans les rues de l'entité,,,https://www.lavoixdunord.fr/542868/article/2019-02-25/pres-de-1-500-eleves-vont-marcher-vendredi-pour-le-climat-dans-les-rues-de-l,2021-07-03 12:51:18
Saint-Henri ,climat,17,Le Progrès,"En direct | Départementales dans le Rhône : Christophe Guilloteau réélu, la droite frôle le grand chelem",2021-06-27,6,https://www.leprogres.fr/politique/2021/06/27/election-departementale-dans-le-rhone-suivez-la-soiree-electorale,2021-07-03 12:51:19
Saint-Henri ,climat,18,Journal La Croix,Loi climat : les mesures anti-urbanisation scrutées par les agriculteurs,2021-04-13,81,https://www.la-croix.com/Loi-climat-mesures-anti-urbanisation-scrutees-agriculteurs-2021-04-13-1201150661,2021-07-03 12:51:19
Saint-Henri ,climat,19,20 Minutes,"Climat : L’Europe et l’Arctique ont connu un gros coup de chaud en 2020, confirme Copernicus",2021-04-22,72,https://www.20minutes.fr/planete/3025015-20210422-climat-europe-arctique-connu-gros-coup-chaud-2020-confirme-copernicus,2021-07-03 12:51:19
Saint-Henri ,climat,20,MétéoMédia,La tempête s'essoufle dans l'est : la prudence est tout de même de mise,2021-02-03,150,https://www.meteomedia.com/ca/nouvelles/article/la-tempete-est-arrivee-au-quebec,2021-07-03 12:51:19
Saint-Henri ,climat,21,Journal Le Lac St-Jean,Municipalité de Lamarche : Lise Garon annonce sa démission,2021-04-06,88,https://lelacstjean.com/actualite/municipalite-de-lamarche-lise-garon-annonce-sa-demission/,2021-07-03 12:51:20
Saint-Henri ,climat,22,Le Petit Bulletin Saint-Etienne,Le Corbusier Firminy ne sera pas le monument préféré des Français,2021-07-01,2,https://www.petit-bulletin.fr/saint-etienne/patrimoine-article-69312-Le+Corbusier+Firminy+ne+sera+pas+le+monument+prefere+des+Francais.html,2021-07-03 12:51:20
Saint-Henri ,climat,23,Mediapart,"A Paris, «le climat devient extrême, nous aussi»",2021-03-20,105,https://www.mediapart.fr/journal/france/200321/paris-le-climat-devient-extreme-nous-aussi,2021-07-03 12:51:20
Saint-Henri ,climat,24,La Provence,"Climat : vers un réchauffement ""catastrophique"", alerte l'ONU",2021-01-15,169,https://www.laprovence.com/actu/en-direct/6236094/climat-vers-un-rechauffement-catastrophique-alerte-lonu.html,2021-07-03 12:51:20
Saint-Henri ,climat,25,Le Progrès,Haute-Loire | Ils réclament « une vraie » loi climat,2021-05-09,55,https://www.leprogres.fr/environnement/2021/05/09/ils-reclament-une-vraie-loi-climat-le-puy-en-velay,2021-07-03 12:51:20
Saint-Henri ,immigration,1,Le Devoir,"«On ne naît pas Québécois, on le devient» de Marco Micone: pour l'amour du Québec",2021-07-03,0,https://www.ledevoir.com/lire/615033/essai-pour-l-amour-du-quebec,2021-07-03 12:51:27
Saint-Henri ,immigration,2,Journal Métro,Les trésors cachés de l'arrondissement Ahuntsic-Cartierville,2021-07-02,1,https://journalmetro.com/local/ahuntsic-cartierville/2663596/tresors-caches-ahuntsic-cartierville-vivre-ici/,2021-07-03 12:51:28
Saint-Henri ,immigration,3,Le Devoir,Des milliers de réfugiés reçus au Canada doivent vivre plus de trois ans sans leurs enfants,2021-05-17,47,https://www.ledevoir.com/societe/602009/immigration-plus-de-trois-ans-sans-leurs-enfants,2021-07-03 12:51:28
