Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Lévis ,accident,1,Zone911,DERNIÈRE HEURE : Lévis - Accident sur l'autoroute 20 près de la balance,2021-06-27,6,https://zone911.com/accidents/31040-derniere-heure-levis-accident-sur-l-autoroute-20-pres-de-la-balance,2021-07-03 09:13:13
Lévis ,accident,2,Le Journal de Québec,[EN IMAGES] Lévis: carambolage impliquant des poids lourds sur l'autoroute 20,2021-06-04,29,https://www.journaldequebec.com/2021/06/03/levis-carambolage-impliquant-des-poids-lourds-sur-lautoroute-20,2021-07-03 09:13:13
Lévis ,accident,3,Zone911,Camion en feu sur l'autoroute 20 près du pont Pierre Laporte,2021-07-01,2,https://zone911.com/incendies/31063-camion-en-feu-sur-l-autorite-20-pres-du-pont-pierre-laporte,2021-07-03 09:13:13
Lévis ,accident,4,Le Journal de Québec,Embardée mortelle dans Chaudière-Appalaches: un motocycliste retrouvé 48 h après sa mort,2021-06-28,5,https://www.journaldequebec.com/2021/06/27/embardee-mortelle-dans-chaudiere-appalaches-un-motocycliste-retrouve-48-heures-apres-sa-mort,2021-07-03 09:13:13
Lévis ,accident,5,Le Journal de Québec,[PHOTOS] Saint-Jean-Chrysostome: un homme blessé et électrocuté dans un accident d'émondage,2021-06-04,29,https://www.journaldequebec.com/2021/06/04/saint-jean-chrysostome--un-homme-blesse-et-electrocute-dans-un-accident-demondage,2021-07-03 09:13:14
Lévis ,accident,6,ICI.Radio-Canada.ca,Un véhicule percute une maison à Lévis,2021-06-17,16,https://ici.radio-canada.ca/nouvelle/1802258/vehicule-maison-levis,2021-07-03 09:13:14
Lévis ,accident,7,Le Journal de Québec,Accident dans un hachoir à viande: Elle raconte «l'enfer» que vit son fils depuis bientôt cinq ans,2021-06-11,22,https://www.journaldequebec.com/2021/06/11/accident-dans-un-hachoir-a-viande-elle-raconte-lenfer-que-vit-son-fils-depuis-bientot-cinq-ans,2021-07-03 09:13:14
Lévis ,accident,8,Zone911,DERNIÈRE HEURE: Accident sur la route 175 dans la réserve faunique des Laurentides,2021-07-01,2,https://zone911.com/accidents/31066-derniere-heure-accident-sur-la-route-175-dans-la-reserve-faunique-des-laurentides-2,2021-07-03 09:13:14
Lévis ,accident,9,Le Journal de Québec,Travaux sur le pont Pierre-Laporte: le calme avant la tempête?,2021-06-29,4,https://www.journaldequebec.com/2021/06/29/le-calme-avant-la-tempete,2021-07-03 09:13:15
Lévis ,accident,10,Le Soleil - Groupe Capitales Médias,Un homme disparu dans la rivière Etchemin à Lévis,2021-06-07,26,https://www.lesoleil.com/actualite/justice-et-faits-divers/un-homme-disparu-dans-la-riviere-etchemin-a-levis-e71f47dfd1ee4450f10f637412064511,2021-07-03 09:13:15
Lévis ,accident,11,Le Journal de Québec,Un trottoir toujours aussi dangereux | JDQ,2021-06-10,23,https://www.journaldequebec.com/2021/06/10/un-trottoir-toujours-aussi-dangereux,2021-07-03 09:13:15
Lévis ,accident,12,Zone911,Deux accidents dans le secteur du pont Pierre Laporte,2021-06-06,27,https://zone911.com/accidents/30920-deux-accidents-dans-le-secteur-du-pont-pierre-laporte,2021-07-03 09:13:16
Lévis ,accident,13,Zone911,DERNIÈRE HEURE : Grave accident sur l'autoroute 20 dans la région de Lotbinière,2021-06-10,23,https://zone911.com/accidents/30944-derniere-heure-grave-accident-sur-l-autoroute-20-dans-la-region-de-lotbiniere,2021-07-03 09:13:16
Lévis ,accident,14,Le journal de Lévis,Incendie sur la rue Saint-Omer,2021-06-14,19,https://www.journaldelevis.com/1092/Faits_divers.html?id=80845,2021-07-03 09:13:17
Lévis ,accident,15,Le Soleil - Groupe Capitales Médias,Un homme de 37 ans perd la vie dans un accident de VTT à Saint-Joseph-de-Lévis,2021-04-25,69,https://www.lesoleil.com/actualite/justice-et-faits-divers/un-homme-de-37-ans-perd-la-vie-dans-un-accident-de-vtt-a-saint-joseph-de-levis-4f662189e079b276f2086e92b54c81d6,2021-07-03 09:13:17
Lévis ,accident,16,Zone911,Un accident de VTT a fait un blessé grave,2021-06-06,27,https://zone911.com/accidents/30918-un-accident-de-vtt-a-fait-un-blesse-grave,2021-07-03 09:13:17
Lévis ,accident,17,Le Journal de Québec,Nos routes en déroute: personnel de la santé sur le qui-vive,2021-06-12,21,https://www.journaldequebec.com/2021/06/12/personnel-de-la-sante-sur-le-qui-vive,2021-07-03 09:13:17
Lévis ,accident,18,Le journal de Lévis,Le SPVL arrête deux présumés voleurs de catalyseurs,2021-06-10,23,https://www.journaldelevis.com/1092/Faits_divers.html?id=80824,2021-07-03 09:13:17
Lévis ,accident,19,Zone911,Québec : Accident sur l'avenue Lapierre à Saint-Émile,2021-06-16,17,https://zone911.com/accidents/30980-quebec-accident-sur-l-avenue-lapierre-a-saint-emile,2021-07-03 09:13:18
Lévis ,accident,20,Zone911,Région de Portneuf : violent accident impliquant deux camions semi-remorques et un véhicule,2021-06-17,16,https://zone911.com/accidents/30987-region-de-portneuf-violent-accident-impliquant-deux-camions-semi-remorques-et-un-vehicule,2021-07-03 09:13:18
Lévis ,accident,21,Le Soleil - Groupe Capitales Médias,Lévis: une courte cavale dans un véhicule volé crée un accident [VIDÉO],2021-01-24,160,https://www.lesoleil.com/actualite/justice-et-faits-divers/levis-une-courte-cavale-dans-un-vehicule-vole-cree-un-accident-video-c61bf9506f30289dceb7cf681011f350,2021-07-03 09:13:18
Lévis ,accident,22,Zone911,Lévis: Circulation bloquée sur l'autoroute 20 en raison d'une intervention,2021-04-03,91,https://zone911.com/accidents/30624-levis-circulation-bloquee-sur-l-autoroute-20-en-raison-d-une-intervention,2021-07-03 09:13:18
Lévis ,accident,23,Le journal de Lévis,Le Regroupement des traversiers annonce une journée de grève à la traverse Québec-Lévis,2021-06-18,15,https://www.journaldelevis.com/1092/Faits_divers.html?id=80918,2021-07-03 09:13:18
Lévis ,accident,24,Le Soleil - Groupe Capitales Médias,"Sang dans des escaliers à Lévis: un «malencontreux accident», conclut le SPVL",2021-04-23,71,https://www.lesoleil.com/actualite/justice-et-faits-divers/sang-dans-des-escaliers-a-levis-un-malencontreux-accident-conclut-le-spvl-f229a029acc479049df043c7355c9931,2021-07-03 09:13:19
Lévis ,accident,25,ICI.Radio-Canada.ca,Accident mortel d'une aînée en fauteuil roulant : un CHSLD de Lévis mis en demeure,2020-09-21,285,https://ici.radio-canada.ca/nouvelle/1734189/enquete-coroner-deces-fauteuil-roulant-chsld-levis,2021-07-03 09:13:19
Lévis ,décès OR mort,1,Le Journal de Québec,Embardée mortelle dans Chaudière-Appalaches: un motocycliste retrouvé 48 h après sa mort,2021-06-28,5,https://www.journaldequebec.com/2021/06/27/embardee-mortelle-dans-chaudiere-appalaches-un-motocycliste-retrouve-48-heures-apres-sa-mort,2021-07-03 09:13:56
Lévis ,décès OR mort,2,Le Journal de Québec,Disparu dans la rivière Etchemin: un corps a été repêché dans le même secteur,2021-06-07,26,https://www.journaldequebec.com/2021/06/06/riviere-chaudiere-operation-de-sauvetage-a-levis,2021-07-03 09:13:57
Lévis ,décès OR mort,3,NecrologieCanada,Guy Lecours 1935 2021 (85 ans),2021-07-02,1,https://necrocanada.com/deces-2021/guy-lecours-1935-2021-85-ans/,2021-07-03 09:13:57
Lévis ,décès OR mort,4,NecrologieCanada,Norbert Rousseau 1946 2021 (75 ans),2021-07-02,1,https://necrocanada.com/deces-2021/norbert-rousseau-1946-2021-75-ans/,2021-07-03 09:13:57
Lévis ,décès OR mort,5,Le journal de Lévis,COVID-19 : trois nouveaux cas et un décès enregistrés en Chaudière-Appalaches,2021-06-23,10,https://www.journaldelevis.com/1120/Soci%C3%A9t%C3%A9_.html?id=80961,2021-07-03 09:13:58
Lévis ,décès OR mort,6,L'Éclaireur Progrès,COVID-19 : un décès et un cas supplémentaire en Chaudière-Appalaches,2021-06-28,5,https://www.leclaireurprogres.ca/covid-19-un-deces-et-un-cas-supplementaire-en-chaudiere-appalaches/,2021-07-03 09:13:58
Lévis ,décès OR mort,7,NecrologieCanada,Andree Ouellet 1957 2021 (64 ans),2021-07-01,2,https://necrocanada.com/deces-2021/andree-ouellet-1957-2021-64-ans/,2021-07-03 09:13:58
Lévis ,décès OR mort,8,NecrologieCanada,BLAIS Jean-Paul 1932 2021,2021-07-01,2,https://necrocanada.com/deces-2021/blais-jean-paul-1932-2021/,2021-07-03 09:13:58
Lévis ,décès OR mort,9,L'Éclaireur Progrès,COVID-19 : 17 cas actifs en Chaudière-Appalaches,2021-07-02,1,https://www.leclaireurprogres.ca/covid-19-17-cas-actifs-en-chaudiere-appalaches/,2021-07-03 09:13:58
Lévis ,décès OR mort,10,NecrologieCanada,Iavor Yanev 2021,2021-07-01,2,https://necrocanada.com/deces-2021/iavor-yanev-2021/,2021-07-03 09:13:59
Lévis ,décès OR mort,11,Le Journal de Montréal,"HOTTE née MORIN, Huguette",2021-07-03,0,https://www.journaldemontreal.com/2021/07/03/600a708e31/hotte-nee-morin-huguette,2021-07-03 09:13:59
Lévis ,décès OR mort,12,NecrologieCanada,Jules Henri 1938-,2021-07-02,1,https://necrocanada.com/deces-2021/jules-henri-1938/,2021-07-03 09:14:00
Lévis ,décès OR mort,13,NecrologieCanada,Rejean Bertrand 1950 2021 (71 ans),2021-06-12,21,https://necrocanada.com/deces-2021/rejean-bertrand-1950-2021-71-ans/,2021-07-03 09:14:00
Lévis ,décès OR mort,14,NecrologieCanada,Gaston Bouffard 2021,2021-06-04,29,https://necrocanada.com/deces-2021/gaston-bouffard-2021/,2021-07-03 09:14:00
Lévis ,décès OR mort,15,L'Éclaireur Progrès,COVID-19 : 34 nouveaux cas en Chaudière-Appalaches,2021-06-04,29,https://www.leclaireurprogres.ca/covid-19-34-nouveaux-cas-en-chaudiere-appalaches/,2021-07-03 09:14:00
Lévis ,décès OR mort,16,NecrologieCanada,Helena Gagne Adam Décédé(e) le 31 mai 2021. Elle demeurait à Lévis et native de StPauldeMontminy.,2021-06-03,30,https://necrocanada.com/deces-2021/helena-gagne-adam-decedee-le-31-mai-2021-elle-demeurait-a-levis-et-native-de-stpauldemontminy/,2021-07-03 09:14:00
Lévis ,décès OR mort,17,La Voix du Sud,COVID-19 : Les Etchemins n'a plus de cas actifs,2021-06-30,3,https://www.lavoixdusud.com/2021/06/30/covid-19-les-etchemins-na-plus-de-cas-actifs/,2021-07-03 09:14:01
Lévis ,décès OR mort,18,Le journal de Lévis,Trois nouveaux cas de COVID-19 découverts en Chaudière-Appalaches,2021-06-29,4,https://www.journaldelevis.com/1120/Soci%C3%A9t%C3%A9_.html?id=81009,2021-07-03 09:14:01
Lévis ,décès OR mort,19,Le Soleil - Groupe Capitales Médias,Enquête pour une mort inexpliquée à Lévis | Justice et faits divers | Actualités,2021-05-17,47,https://www.lesoleil.com/actualite/justice-et-faits-divers/enquete-pour-une-mort-inexpliquee-a-levis-e785a573f4cfc2a536f2ee505cdbb026,2021-07-03 09:14:01
Lévis ,décès OR mort,20,Cool Fm,Il y a seulement six nouveaux cas de coronavirus dans toute la région Chaudière-Appalaches,2021-06-16,17,http://www.coolfm.biz/nouvelle/5983-il-y-a-seulement-six-nouveaux-cas-de-coronavirus-dans-toute-la-region-chaudiere-appalaches,2021-07-03 09:14:01
Lévis ,décès OR mort,21,Le Journal de Québec,"DOYON, Gustave",2021-07-02,1,https://www.journaldequebec.com/2021/07/02/55d77c4a78/doyon-gustave,2021-07-03 09:14:01
Lévis ,décès OR mort,22,Le journal de Lévis,Lévis Force 10 dévoile son équipe,2021-06-04,29,https://www.journaldelevis.com/1298/%C3%80_la_une_aujourd_hui.html?id=80776,2021-07-03 09:14:02
Lévis ,décès OR mort,23,Le Soleil - Groupe Capitales Médias,Juste un nouveau cas de COVID-19 à Québec,2021-06-25,8,https://www.lesoleil.com/actualite/la-capitale/juste-un-nouveau-cas-de-covid-19-a-quebec-4ead0eb21c8b24c06739f42352e1deb7,2021-07-03 09:14:02
Lévis ,décès OR mort,24,NecrologieCanada,LAPOINTE Real 1959 2020,2021-07-01,2,https://necrocanada.com/deces-2021/lapointe-real-1959-2020/,2021-07-03 09:14:02
Lévis ,décès OR mort,25,ICI.Radio-Canada.ca,Un conducteur de VTT meurt à Lévis,2021-04-24,70,https://ici.radio-canada.ca/nouvelle/1787684/conducteur-vtt-mort-accident-levis,2021-07-03 09:14:02
Lévis ,incendie,1,Zone911,Camion en feu sur l'autoroute 20 près du pont Pierre Laporte,2021-07-01,2,https://zone911.com/incendies/31063-camion-en-feu-sur-l-autorite-20-pres-du-pont-pierre-laporte,2021-07-03 09:14:12
Lévis ,incendie,2,Le journal de Lévis,Incendie sur la rue Saint-Omer,2021-06-14,19,https://www.journaldelevis.com/1092/Faits_divers.html?id=80845,2021-07-03 09:14:12
Lévis ,incendie,3,Zone911,DERNIÈRE HEURE : Lévis - Accident sur l'autoroute 20 près de la balance,2021-06-27,6,https://zone911.com/accidents/31040-derniere-heure-levis-accident-sur-l-autoroute-20-pres-de-la-balance,2021-07-03 09:14:12
Lévis ,incendie,4,Zone911,Incendie majeur dans un immeuble à condos à Mirabel,2021-07-03,0,https://zone911.com/incendies/31075-incendie-majeur-dans-un-immeuble-a-condos-a-mirabel,2021-07-03 09:14:13
Lévis ,incendie,5,Zone911,Incendie suspect dans un bâtiment de l'Externat Saint-Jean-Eudes,2021-07-02,1,https://zone911.com/incendies/31068-incendie-suspect-dans-un-batiment-de-l-externat-saint-jean-eudes,2021-07-03 09:14:13
Lévis ,incendie,6,Le Journal de Québec,Un héros sauve ses voisins d'un incendie,2021-01-22,162,https://www.journaldequebec.com/2021/01/22/incendie-potentiellement-criminel-a-levis,2021-07-03 09:14:13
Lévis ,incendie,7,Le Soleil - Groupe Capitales Médias,Ouvert et fermé à la fête du Canada,2021-07-02,1,https://www.lesoleil.com/actualite/ouvert-et-ferme-a-la-fete-du-canada-3f7ca27698ffac5322409386d63370a0,2021-07-03 09:14:13
Lévis ,incendie,8,Le Journal de Québec,[PHOTOS] Lévis: un incendie jette quatre personnes à la rue,2021-02-21,132,https://www.journaldequebec.com/2021/02/21/levis-un-incendie-jette-quatre-personnes-a-la-rue,2021-07-03 09:14:14
Lévis ,incendie,9,Zone911,INFO EN BREF : Véhicule en feu près de la rue Saint-David à Beauport,2021-06-09,24,https://zone911.com/incendies/30942-info-en-bref-vehicule-en-feu-pres-de-la-rue-saint-david-a-beauport,2021-07-03 09:14:14
Lévis ,incendie,10,Zone911,DERNIÈRE HEURE - Incendie majeur à Ste-Madeleine (Photos en ligne),2021-06-25,8,https://zone911.com/incendies/31031-derniere-heure-incendie-majeur-a-ste-madeleine-photos-en-ligne,2021-07-03 09:14:14
Lévis ,incendie,11,Zone911,Un incendie détruit entièrement une résidence de Lévis,2021-02-14,139,https://zone911.com/incendies/30431-un-incendie-detruit-entierement-une-residence-de-levis,2021-07-03 09:14:15
Lévis ,incendie,12,Le Journal de Québec,Incendie à Lévis: l'enquête se poursuit sur l'origine du brasier,2021-01-12,172,https://www.journaldequebec.com/2021/01/12/incendie-a-levis-lenquete-se-poursuit-sur-la-cause-du-brasier,2021-07-03 09:14:15
Lévis ,incendie,13,Zone911,Incendie à Lévis dans un bâtiment résidentiel du vieux Lévis,2021-05-25,39,https://zone911.com/incendies/30857-incendie-a-levis-dans-un-batiment-residentiel-du-vieux-levis,2021-07-03 09:14:15
Lévis ,incendie,14,Zone911,DERNIÈRE HEURE à Québec : Important incendie sur la 2e avenue à Limoilou,2021-06-12,21,https://zone911.com/incendies/30958-derniere-heure-a-quebec-important-incendie-sur-la-2e-avenue-a-limoilou,2021-07-03 09:14:15
Lévis ,incendie,15,Le Journal de Québec,[IMAGES] Deux chiens meurent dans un incendie à Lévis,2021-03-13,112,https://www.journaldequebec.com/2021/03/13/images-deux-chiens-meurent-dans-un-incendie-a-levis,2021-07-03 09:14:15
Lévis ,incendie,16,Zone911,Incendie sur un terrain de camping de St-Joseph de Beauce,2021-06-07,26,https://zone911.com/incendies/30922-incendie-sur-un-terrain-de-camping-de-st-joseph-de-beauce,2021-07-03 09:14:16
Lévis ,incendie,17,Zone911,Montréal : Incendie dans un bâtiment résidentiel du Plateau Mont-Royal,2021-06-11,22,https://zone911.com/incendies/30951-montreal-incendie-dans-un-batiment-residentiel-du-plateau-mont-royal,2021-07-03 09:14:16
Lévis ,incendie,18,Zone911,Québec : Incendie dans une résidence de Lac-St-Charles,2021-06-11,22,https://zone911.com/incendies/30950-quebec-incendie-dans-une-residence-de-lac-st-charles,2021-07-03 09:14:16
Lévis ,incendie,19,Zone911,DERNIÈRE HEURE: Accident sur la route 175 dans la réserve faunique des Laurentides,2021-07-01,2,https://zone911.com/accidents/31066-derniere-heure-accident-sur-la-route-175-dans-la-reserve-faunique-des-laurentides-2,2021-07-03 09:14:16
Lévis ,incendie,20,Le Journal de Québec,[PHOTOS] Un entrepôt de palettes de bois ravagé par un incendie,,,https://www.journaldequebec.com/2020/07/04/photos-alerte-generale-pour-un-incendie-majeur-a-levis,2021-07-03 09:14:16
Lévis ,incendie,21,Le journal de Lévis,Le Regroupement des traversiers annonce une journée de grève à la traverse Québec-Lévis,2021-06-18,15,https://www.journaldelevis.com/1092/Faits_divers.html?id=80918,2021-07-03 09:14:17
Lévis ,incendie,22,Le Journal de Québec,[PHOTOS] Saint-Jean-Chrysostome: un homme blessé et électrocuté dans un accident d'émondage,2021-06-04,29,https://www.journaldequebec.com/2021/06/04/saint-jean-chrysostome--un-homme-blesse-et-electrocute-dans-un-accident-demondage,2021-07-03 09:14:17
Lévis ,incendie,23,Zone911,Incendie à Québec sur la rue Annette Leclerc,2021-06-06,27,https://zone911.com/incendies/30917-incendie-a-quebec-sur-la-rue-annette-leclerc,2021-07-03 09:14:17
Lévis ,incendie,24,Le Journal de Québec,[PHOTOS] La foudre endommage une résidence de Lévis,2020-07-30,338,https://www.journaldequebec.com/2020/07/30/incendie-rapidement-maitrise--la-foudre-aurait-frappe-une-residence-de-levis,2021-07-03 09:14:17
Lévis ,incendie,25,Le Soleil - Groupe Capitales Médias,Travaux sur le pont Pierre-Laporte cet été: un bel exercice de feu,2021-06-16,17,https://www.lesoleil.com/opinions/point-de-vue/travaux-sur-le-pont-pierre-laporte-cet-ete-un-bel-exercice-de-feu-da203cdb84eda6d4ed191291cc7ad0c5,2021-07-03 09:14:17
Lévis ,police OR Sûreté,1,Le Journal de Québec,Police de Lévis: Épinglés pour le vol d'au moins 85 catalyseurs,2021-06-10,23,https://www.journaldequebec.com/2021/06/10/police-de-levis-arrestation-de-voleurs-de-catalyseurs,2021-07-03 09:14:27
Lévis ,police OR Sûreté,2,Le Journal de Québec,Disparu dans la rivière Etchemin: un corps a été repêché dans le même secteur,2021-06-07,26,https://www.journaldequebec.com/2021/06/06/riviere-chaudiere-operation-de-sauvetage-a-levis,2021-07-03 09:14:28
Lévis ,police OR Sûreté,3,ICI.Radio-Canada.ca,Un homme de Lévis arrêté en lien avec de la violence conjugale,2021-06-24,9,https://ici.radio-canada.ca/nouvelle/1804276/homme-levis-arrete-violence-conjugale-gabriel-picard,2021-07-03 09:14:28
Lévis ,police OR Sûreté,4,Le journal de Lévis,Les policiers veulent que les automobilistes ralentissent,2021-06-11,22,https://www.journaldelevis.com/1092/Faits_divers.html?id=80839,2021-07-03 09:14:28
Lévis ,police OR Sûreté,5,Zone911,Fraudes par carte de crédit : La police de Lévis recherche ces deux suspects,2021-06-17,16,https://zone911.com/avis-de-recherche/30985-fraudes-par-carte-de-credit-la-police-de-levis-recherche-ces-deux-suspects,2021-07-03 09:14:28
Lévis ,police OR Sûreté,6,Zone911,Lévis / Bellechasse : Arrestations et perquisitions pour vol de catalyseurs,2021-06-10,23,https://zone911.com/scenes-policieres/30947-levis-bellechasse-arrestations-et-perquisitions-pour-vol-de-catalyseurs,2021-07-03 09:14:28
Lévis ,police OR Sûreté,7,Le journal de Lévis,Le SPVL met fin aux agissements d'un présumé réseau de trafiquants,2021-06-18,15,https://www.journaldelevis.com/1092/Faits_divers.html?id=80914,2021-07-03 09:14:29
Lévis ,police OR Sûreté,8,Le journal de Lévis,Une semaine occupée pour les patrouilleurs nautiques de la SQ,2021-06-25,8,https://www.journaldelevis.com/1092/Faits_divers.html?id=80963,2021-07-03 09:14:29
Lévis ,police OR Sûreté,9,Le Soleil - Groupe Capitales Médias,"Pas si pire que ça, traverser le pont",2021-06-28,5,https://www.lesoleil.com/actualite/la-capitale/pas-si-pire-que-ca-traverser-le-pont-de6f746ec7201a11ad32557ef61dca9e,2021-07-03 09:14:29
Lévis ,police OR Sûreté,10,Ma Beauce,[ 3 juin 2021 ] Carambolage sur l'A-20 Est à Lévis Accueil,2021-06-03,30,https://mabeauce.com/carambolage-sur-la-20-est-a-levis/,2021-07-03 09:14:29
Lévis ,police OR Sûreté,11,Le Soleil - Groupe Capitales Médias,Un jeune conducteur termine sa course contre une maison à Lévis,2021-06-17,16,https://www.lesoleil.com/actualite/justice-et-faits-divers/un-jeune-conducteur-termine-sa-course-contre-une-maison-a-levis-af11222445b99e89e0c4fc804415156c,2021-07-03 09:14:30
Lévis ,police OR Sûreté,12,Le journal de Lévis,Le Regroupement des traversiers annonce une journée de grève à la traverse Québec-Lévis,2021-06-18,15,https://www.journaldelevis.com/1092/Faits_divers.html?id=80918,2021-07-03 09:14:30
Lévis ,police OR Sûreté,13,Le Journal de Québec,Embardée mortelle dans Chaudière-Appalaches: un motocycliste retrouvé 48 h après sa mort,2021-06-28,5,https://www.journaldequebec.com/2021/06/27/embardee-mortelle-dans-chaudiere-appalaches-un-motocycliste-retrouve-48-heures-apres-sa-mort,2021-07-03 09:14:30
