Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Victoriaville ,premier ministre,1,La Nouvelle Union,Communautés autochtones : Victoriaville affiche sa solidarité,2021-06-30,3,https://www.lanouvelle.net/2021/06/30/communautes-autochtones-victoriaville-affiche-sa-solidarite/,2021-07-03 15:08:15
Victoriaville ,premier ministre,2,La Nouvelle Union,Le premier ministre comme dessert,2021-06-10,23,https://www.lanouvelle.net/2021/06/10/le-premier-ministre-comme-dessert/,2021-07-03 15:08:15
Victoriaville ,premier ministre,3,NHL.com,Biden et Trudeau parient sur la Finale de la Coupe Stanley,2021-06-29,4,https://www.nhl.com/fr/news/pari-amical-entre-joe-biden-et-justin-trudeau-sur-la-finale-de-la-coupe-stanley/c-325512428,2021-07-03 15:08:16
Victoriaville ,premier ministre,4,La Nouvelle Union,Kamloops : les élus victoriavillois se recueillent,2021-06-07,26,https://www.lanouvelle.net/2021/06/07/kamloops-les-elus-victoriavillois-se-recueillent/,2021-07-03 15:08:16
Victoriaville ,premier ministre,5,Le Journal de Montréal,Pénurie de main-d'oeuvre: aucune candidature reçue pour certaines offres d'emploi,2021-06-19,14,https://www.journaldemontreal.com/2021/06/19/aucune-candidature-recue,2021-07-03 15:08:16
Victoriaville ,premier ministre,6,Le Nouvelliste - Groupe Capitales Médias,La Mauricie et le Centre-du-Québec données en exemple par le premier ministre,2021-04-01,93,https://www.lenouvelliste.ca/actualites/covid-19/la-mauricie-et-le-centre-du-quebec-donnees-en-exemple-par-le-premier-ministre-caf0d5b0ae9dc142963d171fb05e0ab1,2021-07-03 15:08:16
Victoriaville ,premier ministre,7,Radio-Canada.ca,Le premier ministre de T.-N.-L. souhaite réintégrer la bulle atlantique en avril | La COVID-19 en Atlantique,2021-03-17,108,https://ici.radio-canada.ca/nouvelle/1777901/covid-tnl-mars-bulle-variant,2021-07-03 15:08:16
Victoriaville ,premier ministre,8,La Nouvelle Union,Gestion de la pandémie : le premier ministre du Québec se défend,2020-10-29,247,https://www.lanouvelle.net/2020/10/29/gestion-de-la-pandemie-le-premier-ministre-du-quebec-se-defend/,2021-07-03 15:08:17
Victoriaville ,premier ministre,9,La Nouvelle Union,"Certains assouplissements au confinement sont à prévoir, annonce le premier ministre",2021-01-26,158,https://www.lanouvelle.net/2021/01/26/certains-assouplissements-au-confinement-sont-a-prevoir-annonce-le-premier-ministre/,2021-07-03 15:08:17
Victoriaville ,premier ministre,10,Radio-Canada.ca,« Le Québec se souvient de toutes ces personnes qui sont parties trop vite » | Coronavirus,2021-03-12,113,https://ici.radio-canada.ca/nouvelle/1776576/quebec-covid-commemoration-ceremonie-morts-francois-legault,2021-07-03 15:08:17
Victoriaville ,premier ministre,11,La Nouvelle Union,COVID-19 : le premier ministre Legault continue d'appeler à la prudence,2021-03-09,116,https://www.lanouvelle.net/2021/03/09/covid-19-le-premier-ministre-legault-continue-dappeler-a-la-prudence/,2021-07-03 15:08:17
Victoriaville ,premier ministre,12,La Nouvelle Union,«J'ai besoin de vous pour continuer de résister à la troisième vague»,2021-03-23,102,https://www.lanouvelle.net/2021/03/23/jai-besoin-de-vous-pour-continuer-de-resister-a-la-troisieme-vague/,2021-07-03 15:08:17
Victoriaville ,premier ministre,13,La Nouvelle Union,"COVID-19 : assouplissement progressif des mesures pour tous, à partir du 28 mai",2021-05-18,46,https://www.lanouvelle.net/2021/05/18/covid-19-assouplissement-progressif-des-mesures-pour-tous-a-partir-du-28-mai/,2021-07-03 15:08:17
Victoriaville ,premier ministre,14,La Nouvelle Union,Internet haute vitesse : entente historique pour brancher 150 000 Québécois,2021-03-22,103,https://www.lanouvelle.net/2021/03/22/176575/,2021-07-03 15:08:18
Victoriaville ,premier ministre,15,La Nouvelle Union,Les Mères au front invitent les élus à faire preuve de «courage politique»,2020-10-21,255,https://www.lanouvelle.net/2020/10/21/les-meres-au-front-invitent-les-elus-a-faire-preuve-de-courage-politique/,2021-07-03 15:08:18
Victoriaville ,premier ministre,16,La Nouvelle Union,Les syndicats CSQ dénoncent la mauvaise foi du gouvernement dans les négociations,2021-02-25,128,https://www.lanouvelle.net/2021/02/25/les-syndicats-csq-denoncent-la-mauvaise-foi-du-gouvernement-dans-les-negociations/,2021-07-03 15:08:18
Victoriaville ,premier ministre,17,La Nouvelle Union,Variants : Québec resserre certaines mesures,2021-04-06,88,https://www.lanouvelle.net/2021/04/06/variants-quebec-resserre-certaines-mesures/,2021-07-03 15:08:18
Victoriaville ,premier ministre,18,La Nouvelle Union,Québec : la majorité des régions en zone orange à partir du 31 mai,2021-05-25,39,https://www.lanouvelle.net/2021/05/25/quebec-la-majorite-des-regions-en-zone-orange-a-partir-du-31-mai/,2021-07-03 15:08:18
Victoriaville ,premier ministre,19,ICI.Radio-Canada.ca,Andrew Furey devient officiellement premier ministre de Terre-Neuve-et-Labrador,2020-08-20,317,https://ici.radio-canada.ca/nouvelle/1727622/assermentation-andrew-furey-premier-ministre-liberal-terre-neuve-labrador,2021-07-03 15:08:18
Victoriaville ,premier ministre,20,La Nouvelle Union,Un cas de variant détecté au Collège Clarétain,2021-04-06,88,https://www.lanouvelle.net/2021/04/06/un-cas-de-variant-detecte-au-college-claretain/,2021-07-03 15:08:19
Victoriaville ,premier ministre,21,La Nouvelle Union,Une sortie médiatique du gouvernement Legault qui ne passe pas,2021-05-05,59,https://www.lanouvelle.net/2021/05/05/une-sortie-mediatique-du-gouvernement-legault-qui-ne-passe-pas/,2021-07-03 15:08:19
Victoriaville ,premier ministre,22,La Nouvelle Union,COVID-19 : le premier ministre Legault remercie les Québécois,2020-10-20,256,https://www.lanouvelle.net/2020/10/20/covid-19-le-premier-ministre-legault-remercie-les-quebecois/,2021-07-03 15:08:19
Victoriaville ,premier ministre,23,La Nouvelle Union,Vaccin d'AstraZeneca offert aux personnes de 45 ans et plus dès demain,2021-04-20,74,https://www.lanouvelle.net/2021/04/20/vaccin-dastrazeneca-offert-aux-personnes-de-45-ans-et-plus-des-demain/,2021-07-03 15:08:19
Victoriaville ,premier ministre,24,La Nouvelle Union,La région passe en zone jaune dès lundi,2021-06-01,32,https://www.lanouvelle.net/2021/06/01/la-region-passe-en-zone-jaune-des-lundi/,2021-07-03 15:08:20
