Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Sainte-Anne-des-Monts ,élection OR campagne,1,Le Soleil - Groupe Capitales Médias,"La COVID-19 sous contrôle dans l'Est, mais frousse en Haute-Gaspésie",2021-06-16,17,https://www.lesoleil.com/actualite/covid-19/la-covid-19-sous-controle-dans-lest-mais-frousse-en-haute-gaspesie-a2b11ec3b47cb3ed0058f633fd3697de,2021-07-03 12:34:58
Sainte-Anne-des-Monts ,élection OR campagne,2,L’Avantage gaspésien,Des organismes gaspésiens lancent une campagne de sensibilisation contre la violence et les abus sexuels sur les enfants,2021-06-16,17,https://www.lavantagegaspesien.com/article/2021/06/16/des-organismes-gaspesiens-lancent-une-campagne-de-sensibilisation-contre-la-violence-et-les-abus-sexuels-sur-les-enfants,2021-07-03 12:34:59
Sainte-Anne-des-Monts ,élection OR campagne,3,L’Avantage gaspésien,Le combat d'une vie pour une famille annemontoise et leur fille atteinte de leucémie,2021-06-30,3,https://www.lavantagegaspesien.com/article/2021/06/30/le-combat-d-une-vie-pour-une-famille-annemontoise-et-leur-fille-atteinte-de-leucemie,2021-07-03 12:34:59
Sainte-Anne-des-Monts ,élection OR campagne,4,Nord Info et Voix des Mille-Iles,Le conseil est nommé chez Culture Laurentides,2021-06-23,10,https://www.nordinfo.com/culture/le-conseil-est-nomme-chez-culture-laurentides/,2021-07-03 12:34:59
Sainte-Anne-des-Monts ,élection OR campagne,5,Le Journal de Québec,Le retour des Fous de la rampe,2021-06-07,26,https://www.journaldequebec.com/2021/06/07/le-retour-des-fous-de-la-rampe,2021-07-03 12:34:59
Sainte-Anne-des-Monts ,élection OR campagne,6,L’Avantage gaspésien,Maxime Blanchette tentera sa chance à la mairie de Cap-Chat 17 mai | 21,2021-05-17,47,https://www.lavantagegaspesien.com/article/2021/05/17/maxime-blanchette-tentera-sa-chance-a-la-mairie-de-cap-chat,2021-07-03 12:34:59
Sainte-Anne-des-Monts ,élection OR campagne,7,L’Avantage gaspésien,Simon Deschênes sollicitera un nouveau mandat à la mairie de Sainte-Anne-des-Monts,2021-05-27,37,https://www.lavantagegaspesien.com/article/2021/05/27/simon-deschenes-sollicitera-un-nouveau-mandat-a-la-mairie-de-sainte-anne-des-monts,2021-07-03 12:35:00
Sainte-Anne-des-Monts ,élection OR campagne,8,ICI.Radio-Canada.ca,Charles Soucy n'est plus conseiller de la Ville de Sainte-Anne-des-Monts,2021-05-04,60,https://ici.radio-canada.ca/nouvelle/1790097/charles-soucy-demission-conseiller-sainte-anne-des-monts,2021-07-03 12:35:00
Sainte-Anne-des-Monts ,élection OR campagne,9,L’Avantage gaspésien,Sainte-Anne-des-Monts veut un réel portrait du marché du logement locatif,2021-04-22,72,https://www.lavantagegaspesien.com/article/2021/04/22/sainte-anne-des-monts-veut-un-reel-portrait-du-marche-du-logement-locatif,2021-07-03 12:35:00
Sainte-Anne-des-Monts ,élection OR campagne,10,L’Avantage gaspésien,La nouvelle Maison de la Culture de Sainte-Anne-des-Monts ouvre ses portes,2021-03-06,119,https://www.lavantagegaspesien.com/article/2021/03/06/la-nouvelle-maison-de-la-culture-de-sainte-anne-des-monts-ouvre-ses-portes,2021-07-03 12:35:00
