Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Magog ,premier ministre,1,Le Journal de Montréal,"Guy Jodoin : il est beau, notre Québec!",2021-06-26,7,https://www.journaldemontreal.com/2021/06/26/guy-jodoin--il-est-beau-notre-quebec,2021-07-03 17:34:51
Magog ,premier ministre,2,Le Soleil - Groupe Capitales Médias,André-Philippe Gagnon : Du monde dans la voix,2021-06-25,8,https://www.lesoleil.com/arts/andre-philippe-gagnon--du-monde-dans-la-voix-fbb6635ed46afb6285ce4b6c60fc2cbf,2021-07-03 17:34:52
Magog ,climat,1,Le Reflet du Lac,Magog: une grande famille derrière Raphaël,2021-07-02,1,https://www.lerefletdulac.com/2021/07/02/magog-une-grande-famille-derriere-raphael/,2021-07-03 17:35:27
Magog ,climat,2,La Presse,Bleu Lavande | Une brise apaisante souffle sur Magog,2021-06-29,4,https://www.lapresse.ca/maison/cour-et-jardin/2021-06-29/bleu-lavande/une-brise-apaisante-souffle-sur-magog.php,2021-07-03 17:35:27
Magog ,climat,3,Le Reflet du Lac,Magog veut stopper les moteurs après trois minutes,2021-06-24,9,https://www.lerefletdulac.com/2021/06/24/magog-veut-stopper-les-moteurs-apres-trois-minutes/,2021-07-03 17:35:27
Magog ,climat,4,TVA Nouvelles,En classe avec les masques malgré la chaleur,2021-06-07,26,https://www.tvanouvelles.ca/2021/06/07/en-classe-avec-les-masques-malgre-la-chaleur,2021-07-03 17:35:27
Magog ,climat,5,La Tribune - Groupe Capitales Médias,Un climat toxique à la Ville de Sherbrooke?,2021-03-09,116,https://www.latribune.ca/actualites/un-climat-toxique-a-la-ville-de-sherbrooke-eea06e48e6b303f5147599d3bda9507e,2021-07-03 17:35:27
Magog ,climat,6,La Tribune - Groupe Capitales Médias,En marche pour le climat le 19 mars | Actualités,2021-03-11,114,https://www.latribune.ca/actualites/en-marche-pour-le-climat-le-19-mars-463dcd87dc607c52b7f797d6e4846cad,2021-07-03 17:35:28
Magog ,climat,7,Le Devoir,Environnement Cartographier les vulnérabilités à Memphrémagog,2021-04-17,77,https://www.ledevoir.com/societe/environnement/598731/memphremagog-cartographier-les-vulnerabilites,2021-07-03 17:35:28
Magog ,climat,8,Le Reflet du Lac,La marche pour le climat s'invite à Magog,,,https://www.lerefletdulac.com/2019/09/27/la-marche-pour-le-climat-sinvite-a-magog/,2021-07-03 17:35:28
