Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Cookshire-Eaton ,accident,1,La Tribune - Groupe Capitales Médias,L'identité de la victime de Cookshire-Eaton dévoilée,2020-09-02,304,https://www.latribune.ca/actualites/lidentite-de-la-victime-de-cookshire-eaton-devoilee-6deab00d8d17f8874bfef4916902de56,2021-07-03 09:03:53
Cookshire-Eaton ,accident,2,La Tribune - Groupe Capitales Médias,Un octogénaire perd la vie à Cookshire-Eaton,2020-09-02,304,https://www.latribune.ca/actualites/un-octogenaire-perd-la-vie-a-cookshire-eaton-a6e72afb6638fbc5eaeff22dbaa4bacd,2021-07-03 09:03:53
Cookshire-Eaton ,accident,3,iHeartRadio,Accident mortel sur la route 108 à Cookshire-Eaton,2020-09-02,304,https://www.iheartradio.ca/energie/energie-estrie/nouvelles/accident-mortel-sur-la-route-108-a-cookshire-eaton-1.13371589,2021-07-03 09:03:54
Cookshire-Eaton ,accident,4,La Tribune - Groupe Capitales Médias,Dépassement et collision entre deux véhicules à Johnville,2020-10-18,258,https://www.latribune.ca/actualites/justice-et-faits-divers/depassement-et-collision-entre-deux-vehicules-a-johnville-a5fe55e7180e98df24d407d4aad0bdcb,2021-07-03 09:03:54
Cookshire-Eaton ,accident,5,La Tribune - Groupe Capitales Médias,"Autre accident sur la 410 : même heure, même endroit | Justice et faits divers | Actualités",2021-06-02,31,https://www.latribune.ca/ma-region/autre-accident-sur-la-410--meme-heure-meme-endroit-f54377e9b7ba4145e5baf4c191607d1c,2021-07-03 09:03:54
Cookshire-Eaton ,accident,6,La Tribune - Groupe Capitales Médias,Accident sur la 10: l'enfant de dix ans succombe à ses blessures,2021-01-18,166,https://www.latribune.ca/actualites/accident-sur-la-10-lenfant-de-dix-ans-succombe-a-ses-blessures-4d2eec269a67fd4000bf7fb85ae23de6,2021-07-03 09:03:55
Cookshire-Eaton ,accident,7,La Tribune - Groupe Capitales Médias,Collision mortelle à Coaticook | Justice et faits divers | Actualités,2021-01-31,153,https://www.latribune.ca/actualites/justice-et-faits-divers/collision-mortelle-a-coaticook-3f2f45575a4cd47a582588aa0dbad349,2021-07-03 09:03:55
Cookshire-Eaton ,accident,8,La Tribune - Groupe Capitales Médias,Un homme se blesse en « motocross des neiges »,2021-02-10,143,https://www.latribune.ca/actualites/un-homme-se-blesse-en--motocross-des-neiges--d65d28659821ba5a2095dc107451fb24,2021-07-03 09:03:55
Cookshire-Eaton ,accident,9,La Tribune - Groupe Capitales Médias,Accident mortel sur la 147 : la SQ dévoile l'identité de la victime,2021-03-17,108,https://www.latribune.ca/actualites/estrie-et-regions/accident-mortel-sur-la-147--la-sq-devoile-lidentite-de-la-victime-1c9896112f7b43078d4c0c414503d98f,2021-07-03 09:03:55
Cookshire-Eaton ,accident,10,La Tribune - Groupe Capitales Médias,Accident dans le secteur Rock Forest | Justice et faits divers | Actualités,2020-12-12,203,https://www.latribune.ca/actualites/justice-et-faits-divers/accident-dans-le-secteur-rock-forest-9d0cd94f97e832e6bffbe477df0d04fd,2021-07-03 09:03:55
Cookshire-Eaton ,accident,11,La Tribune - Groupe Capitales Médias,Deux personnes perdent la vie dans un accident à Tingwick,2021-05-20,44,https://www.latribune.ca/actualites/le-fil-groupe-capitales-medias/deux-personnes-perdent-la-vie-dans-un-accident-a-tingwick-fdf3996e915fee8fcd945dfd7afb8797,2021-07-03 09:03:56
Cookshire-Eaton ,accident,12,La Tribune - Groupe Capitales Médias,Accident sur la 108: la SQ dévoile l'identité des victimes [VIDÉO],,,https://www.latribune.ca/actualites/estrie-et-regions/accident-sur-la-108-la-sq-devoile-lidentite-des-victimes-video-e938e3e7c45c8636cfec6285879162f6,2021-07-03 09:03:56
Cookshire-Eaton ,accident,13,La Tribune - Groupe Capitales Médias,Accident majeur à Mirabel: un conducteur est dans un état critique,2021-03-30,95,https://www.latribune.ca/actualites/le-fil-groupe-capitales-medias/accident-majeur-a-mirabel-un-conducteur-est-dans-un-etat-critique-c46d9b8c2005d44c805b44157bc77964,2021-07-03 09:03:56
Cookshire-Eaton ,accident,14,La Tribune - Groupe Capitales Médias,Collision routière à West Brome | Estrie et régions | Actualités,2021-05-31,33,https://www.latribune.ca/actualites/estrie-et-regions/collision-routiere-a-west-brome-2adb10c49ac5e3e8df0343c1e2410d1a,2021-07-03 09:03:56
Cookshire-Eaton ,accident,15,La Tribune - Groupe Capitales Médias,Collision mortelle avec deux orignaux en Gaspésie | Justice et faits divers | Actualités,2021-05-31,33,https://www.latribune.ca/actualites/justice-et-faits-divers/collision-mortelle-avec-deux-orignaux-en-gaspesie-e19e9d22ddef0f732515d7cf2b43321a,2021-07-03 09:03:56
Cookshire-Eaton ,accident,16,La Tribune - Groupe Capitales Médias,Autoroute 410: Lennoxville se désengorge et Cookshire-Eaton se rapproche,2020-12-18,197,https://www.latribune.ca/actualites/sherbrooke/autoroute-410-lennoxville-se-desengorge-et-cookshire-eaton-se-rapproche-e02fa214b0aaa82deb9c1598dc4414df,2021-07-03 09:03:57
Cookshire-Eaton ,accident,17,La Tribune - Groupe Capitales Médias,Violent incendie d'une résidence à Westbury | Justice et faits divers | Actualités,2021-03-26,99,https://www.latribune.ca/actualites/justice-et-faits-divers/violent-incendie-dune-residence-a-westbury-dbfd82f5a4eb62ae252531efdc0733a4,2021-07-03 09:03:57
Cookshire-Eaton ,accident,18,La Tribune - Groupe Capitales Médias,Accident de travail mortel chez Pneu Deauville : la CNESST identifie deux causes,2021-05-28,36,https://www.latribune.ca/actualites/justice-et-faits-divers/accident-de-travail-mortel-chez-pneu-deauville--la-cnesst-identifie-deux-causes-9beebc870a828061d7e606ad2870f326,2021-07-03 09:03:57
Cookshire-Eaton ,accident,19,Le Journal de Montréal,Accident mortel en Estrie: elle apprend le décès de son conjoint en appelant à son travail,,,https://www.journaldemontreal.com/2020/01/20/deux-morts-dans-un-accident-de-la-route-en-estrie,2021-07-03 09:03:57
Cookshire-Eaton ,accident,20,La Tribune - Groupe Capitales Médias,L'éditeur Michel Brûlé meurt dans un accident de vélo au Brésil,2021-06-01,32,https://www.latribune.ca/actualites/le-fil-groupe-capitales-medias/lediteur-michel-brule-meurt-dans-un-accident-de-velo-au-bresil-69807d645ff23c142a8f5f5ee74157d5,2021-07-03 09:03:57
Cookshire-Eaton ,accident,21,La Tribune - Groupe Capitales Médias,Quatorze morts dans un accident de téléphérique en Italie,2021-05-23,41,https://www.latribune.ca/actualites/monde/quatorze-morts-dans-un-accident-de-telepherique-en-italie-6bc2025f029dda0f2c0f5075b7d33050,2021-07-03 09:03:58
Cookshire-Eaton ,accident,22,La Tribune - Groupe Capitales Médias,"Mexico: après l'accident de métro, des passagers la peur au ventre",2021-05-08,56,https://www.latribune.ca/actualites/monde/mexico-apres-laccident-de-metro-des-passagers-la-peur-au-ventre-7cc5472a33bef3bbf0d27ae40c073610,2021-07-03 09:03:58
Cookshire-Eaton ,accident,23,La Tribune - Groupe Capitales Médias,Suivre les indications de Coaticook pour trouver... Sherbrooke,2020-12-02,213,https://www.latribune.ca/actualites/suivre-les-indications-de-coaticook-pour-trouver-sherbrooke-6764cef8301a6f8646d21609c3137b57,2021-07-03 09:03:58
Cookshire-Eaton ,accident,24,La Tribune - Groupe Capitales Médias,L'alcool en cause dans un accident mortel à Dudswell,2020-09-17,289,https://www.latribune.ca/actualites/justice-et-faits-divers/lalcool-en-cause-dans-un-accident-mortel-a-dudswell-3616e7e0feb321e5184977e09ddaadb1,2021-07-03 09:03:58
Cookshire-Eaton ,accident,25,La Tribune - Groupe Capitales Médias,Accident de ski mortel à Bromont: le 2e de l'année au Québec,2020-12-31,184,https://www.latribune.ca/actualites/le-fil-groupe-capitales-medias/accident-de-ski-mortel-a-bromont-le-2e-de-lannee-au-quebec-7819d3e43469ff5f0d33652940840cb0,2021-07-03 09:03:58
Cookshire-Eaton ,décès OR mort,1,MétéoMédia,Orages violents au Québec : les orages se poursuivent au nord du fleuve,2021-06-22,11,https://www.meteomedia.com/ca/nouvelles/article/orages-forts-et-risque-de-tornades-du-temps-violents-menace-le-quebec,2021-07-03 09:04:38
Cookshire-Eaton ,décès OR mort,2,La Tribune - Groupe Capitales Médias,Un octogénaire perd la vie à Cookshire-Eaton,2020-09-02,304,https://www.latribune.ca/actualites/un-octogenaire-perd-la-vie-a-cookshire-eaton-a6e72afb6638fbc5eaeff22dbaa4bacd,2021-07-03 09:04:38
Cookshire-Eaton ,décès OR mort,3,La Tribune - Groupe Capitales Médias,L'identité de la victime de Cookshire-Eaton dévoilée,2020-09-02,304,https://www.latribune.ca/actualites/lidentite-de-la-victime-de-cookshire-eaton-devoilee-6deab00d8d17f8874bfef4916902de56,2021-07-03 09:04:38
Cookshire-Eaton ,décès OR mort,4,La Tribune - Groupe Capitales Médias,"Fraude de 2,2 M $ à Cookshire-Eaton : une ex-employée de BMO ira en prison",2021-03-18,107,https://www.latribune.ca/actualites/estrie-et-regions/fraude-de-22-m--a-cookshire-eaton--une-ex-employee-de-bmo-ira-en-prison-200bc70c2ab7d3b22fd663667750e9f9,2021-07-03 09:04:39
Cookshire-Eaton ,décès OR mort,5,Le Journal de Montréal,Violation des mesures sanitaires: l'église essénienne de Cookshire-Eaton forcée de fermer,2021-04-13,81,https://www.journaldemontreal.com/2021/04/13/violation-des-mesures-sanitaires--leglise-essenienne-de-cookshire-eaton-forcee-de-fermer,2021-07-03 09:04:39
Cookshire-Eaton ,décès OR mort,6,La Tribune - Groupe Capitales Médias,Un atelier mécanique d'une ferme détruit par les flammes,2021-04-23,71,https://www.latribune.ca/actualites/un-atelier-mecanique-dune-ferme-detruit-par-les-flammes-784d5798393c8cb99730252ab77d69e4,2021-07-03 09:04:39
Cookshire-Eaton ,décès OR mort,7,NecrologieCanada,LECLERC Michel 1958 2021,2021-03-22,103,https://necrocanada.com/deces-2021/leclerc-michel-1958-2021/,2021-07-03 09:04:39
Cookshire-Eaton ,décès OR mort,8,La Tribune - Groupe Capitales Médias,Autoroute 410: Lennoxville se désengorge et Cookshire-Eaton se rapproche,2020-12-18,197,https://www.latribune.ca/actualites/sherbrooke/autoroute-410-lennoxville-se-desengorge-et-cookshire-eaton-se-rapproche-e02fa214b0aaa82deb9c1598dc4414df,2021-07-03 09:04:40
Cookshire-Eaton ,décès OR mort,9,La Tribune - Groupe Capitales Médias,"Autoroute 410 : Sherbrooke en démarche, pendant que Cookshire-Eaton se prépare",2020-12-03,212,https://www.latribune.ca/actualites/autoroute-410--sherbrooke-en-demarche-pendant-que-cookshire-eaton-se-prepare-abf29fb4877900ffd5a0cfd7baae2bf6,2021-07-03 09:04:40
