Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Bécancour ,élection OR campagne,1,Le Nouvelliste - Groupe Capitales Médias,Course à la mairie de Bécancour: Karl Grondin saute dans la mêlée,2021-07-02,1,https://www.lenouvelliste.ca/actualites/course-a-la-mairie-de-becancour-karl-grondin-saute-dans-la-melee-4a0053843e07379b6247e151554f04c8,2021-07-03 09:28:44
Bécancour ,élection OR campagne,2,iHeartRadio,Pierre Michel Auger renonce à la mairie de Bécancour,2021-06-30,3,https://www.iheartradio.ca/energie/energie-mauricie/nouvelles/pierre-michel-auger-renonce-a-la-mairie-de-becancour-1.15526967,2021-07-03 09:28:44
Bécancour ,élection OR campagne,3,Le Courrier Sud,Plus de 20 000$ amassés et deux prix pour les pompiers de la MRC de Bécancour,2021-06-07,26,https://www.lecourriersud.com/plus-de-20-000-amasses-et-deux-prix-pour-les-pompiers-de-la-mrc-de-becancour/,2021-07-03 09:28:44
Bécancour ,élection OR campagne,4,Le Courrier Sud,Centraide Centre-du-Québec investira 1 215 000$ dans la communauté,2021-06-22,11,https://www.lecourriersud.com/centraide-centre-du-quebec-investira-1-215-000-dans-la-communaute/,2021-07-03 09:28:44
Bécancour ,élection OR campagne,5,La Nouvelle Union,"Palmarès 2021 des pires routes de la province : la rue Couture, la pire au Centre-du-Québec",2021-06-05,28,https://www.lanouvelle.net/2021/06/05/palmares-2021-des-pires-routes-de-la-province-la-rue-couture-la-pire-au-centre-du-quebec/,2021-07-03 09:28:45
Bécancour ,élection OR campagne,6,ICI.Radio-Canada.ca,Déjà des candidats pressentis à la mairie de Bécancour,2021-01-14,170,https://ici.radio-canada.ca/nouvelle/1763154/maire-becancour-karl-godin-pierre-michel-auger-jean-guy-dubois-elections-municipales,2021-07-03 09:28:45
Bécancour ,élection OR campagne,7,Le Courrier Sud,Jasmine Hébert se présentera pour le poste de conseillère de Bécancour,2021-02-22,131,https://www.lecourriersud.com/jasmine-hebert-se-presentera-pour-le-poste-de-conseillere-de-becancour/,2021-07-03 09:28:45
Bécancour ,élection OR campagne,8,Le Devoir,"Le Devoir de cité: Bécancour, capitale des grands projets industriels",2021-04-12,82,https://www.ledevoir.com/societe/598603/elections-municipales-becancour-capitale-des-grands-projets-industriels,2021-07-03 09:28:45
Bécancour ,élection OR campagne,9,Le Courrier Sud,« J'aime la vie »: le leitmotiv de l'heure!,2021-06-15,18,https://www.lecourriersud.com/jaime-la-vie-le-leitmotiv-de-lheure/,2021-07-03 09:28:45
Bécancour ,élection OR campagne,10,ICI.Radio-Canada.ca,« Il y a de la place pour les femmes en politique »; Lucie Allard brigue la mairie de Bécancour,2021-05-18,46,https://ici.radio-canada.ca/nouvelle/1793890/electiones-municipales-becancour-candidate-lucie-allard,2021-07-03 09:28:46
Bécancour ,élection OR campagne,11,L'Action,Les opposants d'un projet minier rejette la décision du ministère de l'Environnement,2021-06-16,17,https://www.laction.com/article/2021/06/16/les-opposants-d-un-projet-minier-rejette-la-decision-du-ministere-de-l-environnement,2021-07-03 09:28:46
Bécancour ,élection OR campagne,12,Le Nouvelliste - Groupe Capitales Médias,Accident de Bécancour: l'identité des victimes connue et demande d'étude au MTQ,2021-03-25,100,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-de-becancour-lidentite-des-victimes-connue-et-demande-detude-au-mtq-3a7616a3dd8168527d899d81360cbec9,2021-07-03 09:28:46
Bécancour ,élection OR campagne,13,Le Nouvelliste - Groupe Capitales Médias,Bécancour prête à accueillir Nemaska | Affaires,2021-06-01,32,https://www.lenouvelliste.ca/affaires/becancour-prete-a-accueillir-nemaska-df5d788d5e26594e96c2ed783a1ec1a1,2021-07-03 09:28:46
Bécancour ,élection OR campagne,14,Le Nouvelliste - Groupe Capitales Médias,Nouveau Monde Graphite annonce sa phase 2 à Bécancour,2021-03-11,114,https://www.lenouvelliste.ca/affaires/nouveau-monde-graphite-annonce-sa-phase-2-a-becancour-adb6b6733226e38cd952b600fb31b76c,2021-07-03 09:28:46
Bécancour ,élection OR campagne,15,Le Journal de Montréal,Les ports de Trois-Rivières et de Bécancour à la recherche de débardeurs,2021-04-19,75,https://www.journaldemontreal.com/2021/04/19/les-ports-de-trois-rivieres-et-becancour-a-la-recherche-de-debardeurs,2021-07-03 09:28:47
Bécancour ,élection OR campagne,16,Le Nouvelliste - Groupe Capitales Médias,Mairie de Bécancour: Pierre Michel Auger confirme sa candidature,2021-02-12,141,https://www.lenouvelliste.ca/actualites/mairie-de-becancour-pierre-michel-auger-confirme-sa-candidature-2ddcb181592d52999c8f45c39124d1b0,2021-07-03 09:28:47
Bécancour ,élection OR campagne,17,TVA Nouvelles,Débardeurs recherchés à Trois-Rivières et Bécancour,2021-04-19,75,https://www.tvanouvelles.ca/2021/04/19/debardeurs-recherches-a-trois-rivieres-et-becancour,2021-07-03 09:28:47
Bécancour ,élection OR campagne,18,ICI.Radio-Canada.ca,Collision mortelle : pétition pour améliorer la sécurité sur l'autoroute 30,2021-04-19,75,https://ici.radio-canada.ca/nouvelle/1786066/accident-route-becancour-mtq-elargissement-voie-30-centre-quebec,2021-07-03 09:28:47
Bécancour ,élection OR campagne,19,Le Nouvelliste - Groupe Capitales Médias,Solide performance des caisses Desjardins du secteur Bécancour-Nicolet-Yamaska,2021-05-10,54,https://www.lenouvelliste.ca/affaires/solide-performance-des-caisses-desjardins-du-secteur-becancour-nicolet-yamaska-4808905dd5a224cc1d3b011b7ac06cbf,2021-07-03 09:28:47
