Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Sorel-Tracy ,premier ministre,1,Magazine MCI,MCS – inauguration de la nouvelle usine à Sorel-Tracy – Magazine MCI,2021-06-21,12,https://magazinemci.com/2021/06/21/mcs-inauguration-de-la-nouvelle-usine-a-sorel-tracy/,2021-07-03 14:49:12
Sorel-Tracy ,premier ministre,2,CNW Telbec,Les minéraux critiques et stratégiques au Québec - Québec participe à l'inauguration d'une nouvelle usine de démonstration commerciale d'extraction de scandium à Sorel-Tracy,2021-06-17,16,https://www.newswire.ca/fr/news-releases/les-mineraux-critiques-et-strategiques-au-quebec-quebec-participe-a-l-inauguration-d-une-nouvelle-usine-de-demonstration-commerciale-d-extraction-de-scandium-a-sorel-tracy-840769132.html,2021-07-03 14:49:12
Sorel-Tracy ,premier ministre,3,CIMT-CHAU,Tout est en place pour les débuts de l'ITAQ,2021-06-30,3,https://cimtchau.ca/nouvelles/lita-deviendra-officiellement-litaq-demain/,2021-07-03 14:49:13
Sorel-Tracy ,premier ministre,4,Sorel-Tracy Magazine,Une mobilisation historique,2021-06-22,11,https://www.soreltracy.com/2021/juin/22j2.html,2021-07-03 14:49:13
Sorel-Tracy ,premier ministre,5,LesAffaires.com,Scandium: le Québec conteste l'oligopole de la Chine et de la Russie,2021-06-25,8,https://www.lesaffaires.com/blogues/francois-normand/scandium-le-quebec-conteste-loligopole-de-la-chine-et-de-la-russie/625817,2021-07-03 14:49:13
Sorel-Tracy ,premier ministre,6,Les 2 Rives,La salle d'exposition et événementielle o...,2021-06-16,17,https://www.les2rives.com/la-salle-dexposition-et-evenementielle-ouvrira-ses-portes-dans-les-prochaines-semaines/,2021-07-03 14:49:13
Sorel-Tracy ,premier ministre,7,Les 2 Rives,Legault demande aux Sorelois de rester chez e... - Journal Les 2 Rives,2020-11-24,221,https://www.les2rives.com/legault-demande-aux-sorelois-de-rester-chez-eux-sils-le-peuvent/,2021-07-03 14:49:13
Sorel-Tracy ,premier ministre,8,Les 2 Rives,Legault tend la main aux entrepreneurs et él...,2020-09-04,302,https://www.les2rives.com/legault-tend-la-main-aux-entrepreneurs-et-elus/,2021-07-03 14:49:14
Sorel-Tracy ,premier ministre,9,Sorel-Tracy Magazine,"Assouplissement progressif des mesures pour tous, à partir du 28 mai",2021-05-18,46,https://www.soreltracy.com/2021/mai/18m4.html,2021-07-03 14:49:14
Sorel-Tracy ,premier ministre,10,ICI.Radio-Canada.ca,Une conférence virtuelle entre le nouveau patron de Rio Tinto et François Legault | Industries Saguenay-Lac-Saint-Jean,2021-03-22,103,https://ici.radio-canada.ca/nouvelle/1779185/aluminium-fer-titane-gouvernement,2021-07-03 14:49:14
Sorel-Tracy ,premier ministre,11,Sorel-Tracy Magazine,"Le personnel de soutien scolaire affilié à la FEESP – CSN est en grève, les écoles de la Montérégie sont fermées !",2021-05-26,38,https://www.soreltracy.com/2021/mai/26m6.html,2021-07-03 14:49:14
Sorel-Tracy ,premier ministre,12,Le Devoir,Explosion de nouveaux cas à Sorel-Tracy,2020-12-02,213,https://www.ledevoir.com/societe/sante/590744/eclosion-a-l-hotel-dieu-de-sorel,2021-07-03 14:49:14
Sorel-Tracy ,premier ministre,13,La Presse,Parti libéral du Canada | De nombreux signes d'ingérence dans la nomination des juges,2020-10-31,245,https://www.lapresse.ca/actualites/politique/2020-10-31/parti-liberal-du-canada/de-nombreux-signes-d-ingerence-dans-la-nomination-des-juges.php,2021-07-03 14:49:14
Sorel-Tracy ,premier ministre,14,Sorel-Tracy Magazine,Le Syndicat des enseignantes et des enseignants du Cégep de Sorel-Tracy est en grève le jeudi 13 mai,2021-05-12,52,https://www.soreltracy.com/2021/mai/12m1.html,2021-07-03 14:49:15
Sorel-Tracy ,premier ministre,15,"98,5 fm",Assouplissements annoncés mercredi par le gouvernement | «Je ne m'attendais pas à ce que ça ouvre aussi vite» - maire de Bromont,2021-03-04,121,https://www.985fm.ca/nouvelles/opinions/376349/assouplissements-annonces-mercredi-par-le-gouvernement-je-ne-m-attendais-pas-a-ce-que-ca-ouvre-aussi-vite-maire-de-bromont,2021-07-03 14:49:15
Sorel-Tracy ,premier ministre,16,La Releve,Début de la vaccination dans la région à partir du 11 mars,2021-02-26,127,https://www.lareleve.qc.ca/2021/02/26/debut-de-la-vaccination-dans-la-region-a-partir-du-11-mars/,2021-07-03 14:49:15
Sorel-Tracy ,premier ministre,17,Le Journal de Montréal,Rio Tinto se lance dans la production d'oxyde de scandium à Sorel-Tracy,2021-01-14,170,https://www.journaldemontreal.com/2021/01/14/rio-tinto-se-lance-dans-la-production-doxyde-de-scandium-a-sorel-tracy,2021-07-03 14:49:15
