Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Ville-Marie ,premier ministre,1,Le Devoir,Le passé de Ville-Marie n'est ni honteux ni indigne,2021-06-22,11,https://www.ledevoir.com/opinion/libre-opinion/612744/libre-opinion-le-passe-de-ville-marie-n-est-ni-honteux-ni-indigne,2021-07-03 15:10:03
Ville-Marie ,premier ministre,2,Radio-Canada.ca,Des leaders autochtones déplorent la vague d'incendies dans des églises,2021-07-02,1,https://ici.radio-canada.ca/espaces-autochtones/1806188/incendie-eglise-autochtone-perry-bellegarde-apn,2021-07-03 15:10:03
Ville-Marie ,premier ministre,3,Le Soleil - Groupe Capitales Médias,Touriste à Québec à l'été 1896 | Actualités,2021-07-03,0,https://www.lesoleil.com/actualite/touriste-a-quebec-a-lete-1896-2a96c55841e87c79f3d75fdf80acd489,2021-07-03 15:10:04
Ville-Marie ,premier ministre,4,ICI.Radio-Canada.ca,"Urgence de l'hôpital de Jonquière : une prochaine étape bientôt, assure Christian Dubé",2021-06-08,25,https://ici.radio-canada.ca/nouvelle/1800003/conception-plans-annonce-lettre,2021-07-03 15:10:04
Ville-Marie ,premier ministre,5,Journal Métro,Manifestation à Montréal pour un «vrai contrôle des loyers»,2021-06-19,14,https://journalmetro.com/actualites/montreal/2657941/manifestation-montreal-pour-vrai-controle-loyers/,2021-07-03 15:10:04
Ville-Marie ,premier ministre,6,Le Devoir,Déboulonner les monuments de Maisonneuve et de Dollard?,2021-06-19,14,https://www.ledevoir.com/opinion/idees/612156/histoire-deboulonner-les-monuments-de-maisonneuve-et-de-dollard,2021-07-03 15:10:04
Ville-Marie ,premier ministre,7,La Presse,Réfection de l'autoroute Ville-Marie | Un chantier de 2 milliards,2020-12-08,207,https://www.lapresse.ca/actualites/grand-montreal/2020-12-08/refection-de-l-autoroute-ville-marie/un-chantier-de-2-milliards.php,2021-07-03 15:10:04
Ville-Marie ,premier ministre,8,La Presse,Vers un maire élu dans Ville-Marie en 2021 ?,2020-10-28,248,https://www.lapresse.ca/actualites/grand-montreal/2020-10-28/vers-un-maire-elu-dans-ville-marie-en-2021.php,2021-07-03 15:10:05
Ville-Marie ,premier ministre,9,La Presse,Un MAC temporaire à Place Ville Marie,2021-04-15,79,https://www.lapresse.ca/arts/arts-visuels/2021-04-15/un-mac-temporaire-a-place-ville-marie.php,2021-07-03 15:10:05
Ville-Marie ,premier ministre,10,Le Journal de Québec,"Harcèlement: Marie-Ève Proulx n'est plus ministre, mais reste députée de la CAQ",2021-05-04,60,https://www.journaldequebec.com/2021/05/04/demission-de-marie-eve-proulx-le-parti-quebecois-accuse-francois-legault-davoir-ferme-les-yeux-sur-des-allegations,2021-07-03 15:10:05
Ville-Marie ,premier ministre,11,Le Devoir,Quoi surveiller aujourd'hui?,2021-06-01,32,https://www.ledevoir.com/societe/606285/pour-votre-info-quoi-surveiller-aujourd-hui,2021-07-03 15:10:05
Ville-Marie ,premier ministre,12,Le Devoir,Le gouvernement Legault prend le contrôle du projet de tramway à Québec,2021-02-19,134,https://www.ledevoir.com/politique/ville-de-quebec/595452/le-gouvernement-legault-prend-le-controle-du-projet-de-tramway-a-quebec,2021-07-03 15:10:05
Ville-Marie ,premier ministre,13,La Presse,Le jour où Montréal a failli manquer d'eau,2021-03-06,119,https://www.lapresse.ca/actualites/grand-montreal/2021-03-06/le-jour-ou-montreal-a-failli-manquer-d-eau.php,2021-07-03 15:10:05
Ville-Marie ,premier ministre,14,ICI.Radio-Canada.ca,Une pétition pour dénoncer le Centre d'acquisitions gouvernementales,2021-04-13,81,https://ici.radio-canada.ca/nouvelle/1783632/petition-centre-acquitisitions-gouvernementales-temiscamingue,2021-07-03 15:10:06
Ville-Marie ,premier ministre,15,Le Journal de Montréal,Couvre-feu: Miller critique le refus de Legault d'exempter les itinérants,2021-01-20,164,https://www.journaldemontreal.com/2021/01/20/couvre-feu-miller-critique-le-refus-de-legault-dexempter-les-itinerants,2021-07-03 15:10:06
