Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Granby ,premier ministre,1,La Voix de l'est - Groupe Capitales Médias,La culture aura sa place cet été à Granby,2021-06-11,22,https://www.lavoixdelest.ca/actualites/la-culture-aura-sa-place-cet-ete-a-granby-40d4a1724cc964facaee3f0935391124,2021-07-03 10:06:20
Granby ,premier ministre,2,La Voix de l'est - Groupe Capitales Médias,L'ex-maire Richard Goulet est décédé | Actualités,2021-06-30,3,https://www.lavoixdelest.ca/actualites/lex-maire-richard-goulet-est-decede-44022bbc932cd4036c211b938c40339a,2021-07-03 10:06:20
Granby ,premier ministre,3,Granby Express,Vaccin: vers un été plus «normal» à quelques conditions près selon Trudeau,2021-05-15,49,https://www.granbyexpress.com/2021/05/15/vaccin-vers-un-ete-plus-normal-a-quelques-conditions-pres-selon-trudeau/,2021-07-03 10:06:20
Granby ,premier ministre,4,Granby Express,«On s'en va dans la bonne direction»_le premier ministre François Legault,2021-01-21,163,https://www.granbyexpress.com/2021/01/21/on-sen-va-dans-la-bonne-direction_le-premier-ministre-francois-legault/,2021-07-03 10:06:20
Granby ,premier ministre,5,Le Soleil - Groupe Capitales Médias,André-Philippe Gagnon : Du monde dans la voix,2021-06-25,8,https://www.lesoleil.com/arts/andre-philippe-gagnon--du-monde-dans-la-voix-fbb6635ed46afb6285ce4b6c60fc2cbf,2021-07-03 10:06:21
Granby ,premier ministre,6,Radio-Canada.ca,Comme Churchill en 1945?,2021-05-03,61,https://ici.radio-canada.ca/nouvelle/1789774/auger-michelc-analyse-legault-crise-logement,2021-07-03 10:06:21
Granby ,premier ministre,7,Granby Express,Journée de commémoration: pluie d'hommages pour les travailleurs et les victimes de la COVID-19,2021-03-11,114,https://www.granbyexpress.com/2021/03/11/journee-de-commemoration-pluie-dhommages-pour-les-travailleurs-et-les-victimes-de-la-covid-19/,2021-07-03 10:06:21
Granby ,premier ministre,8,La Presse,Garçon martyrisé à Granby | « On doit se poser des questions de fond sur la DPJ »,2020-11-26,219,https://www.lapresse.ca/actualites/politique/2020-11-26/garcon-martyrise-a-granby/on-doit-se-poser-des-questions-de-fond-sur-la-dpj.php,2021-07-03 10:06:21
Granby ,premier ministre,9,Granby Express,COVID-19: une grosse partie de l'Estrie vire au orange,2021-05-25,39,https://www.granbyexpress.com/2021/05/25/covid-19-une-grosse-partie-de-lestrie-vire-au-orange/,2021-07-03 10:06:21
Granby ,premier ministre,10,Granby Express,Certains assouplissements au confinement sont à prévoir annonce François Legault,2021-01-26,158,https://www.granbyexpress.com/2021/01/26/certains-assouplissements-au-confinement-sont-a-prevoir-annonce-francois-legault/,2021-07-03 10:06:22
Granby ,premier ministre,11,La Voix de l'est - Groupe Capitales Médias,La Montérégie et l'Estrie passent en zone orange lundi,2021-05-25,39,https://www.lavoixdelest.ca/actualites/la-monteregie-et-lestrie-passent-en-zone-orange-lundi-36653f281a97c970888ab2fceb8b68a3,2021-07-03 10:06:22
Granby ,premier ministre,12,La Voix de l'est - Groupe Capitales Médias,Aux courses le 28 mai! | Sports,2021-05-19,45,https://www.lavoixdelest.ca/sports/aux-courses-le-28-mai-4a775d2eb0f9e7d163c58a648c294277,2021-07-03 10:06:22
Granby ,premier ministre,13,Granby Express,"Transfert en santé: les provinces ne peuvent pas attendre la fin de la pandémie, dit François Legault",2021-03-27,98,https://www.granbyexpress.com/2021/03/27/transfert-en-sante-les-provinces-ne-peuvent-pas-attendre-la-fin-de-la-pandemie-dit-francois-legault/,2021-07-03 10:06:22
Granby ,premier ministre,14,La Voix de l'est - Groupe Capitales Médias,"Pas de courses à l'Autodrome avant la fin juin, au mieux",2021-04-21,73,https://www.lavoixdelest.ca/sports/pas-de-courses-a-lautodrome-avant-la-fin-juin-au-mieux-8cbc311f12d57ee5aee30f17a2a9509d,2021-07-03 10:06:22
Granby ,premier ministre,15,La Voix de l'est - Groupe Capitales Médias,La fermeture d'une classe adaptée à Granby fait réagir,2021-05-20,44,https://www.lavoixdelest.ca/actualites/la-fermeture-dune-classe-adaptee-a-granby-fait-reagir-68857baa86587eb8f557ef3ac578b10b,2021-07-03 10:06:23
Granby ,premier ministre,16,La Voix de l'est - Groupe Capitales Médias,La vaccination sans rendez-vous commence vendredi à Granby,2021-04-08,86,https://www.lavoixdelest.ca/actualites/la-vaccination-sans-rendez-vous-commence-vendredi-a-granby-e100203613ebdeb31f9cc9fa715fe973,2021-07-03 10:06:23
Granby ,premier ministre,17,Granby Express,François Legault impose un couvre-feu,2021-01-06,178,https://www.granbyexpress.com/2021/01/06/francois-legault-impose-un-couvre-feu/,2021-07-03 10:06:23
Granby ,premier ministre,18,La Voix de l'est - Groupe Capitales Médias,Près de 184 000$ pour Main dans la main | Actualités,2021-04-12,82,https://www.lavoixdelest.ca/actualites/pres-de-184-000-pour-main-dans-la-main-7c96bd51486e75026dd6f2f7ae7a1e92,2021-07-03 10:06:23
Granby ,premier ministre,19,La Voix de l'est - Groupe Capitales Médias,Un Cowansvillois arrêté pour avoir menacé François Legault,2020-12-04,211,https://www.lavoixdelest.ca/actualites/un-cowansvillois-arrete-pour-avoir-menace-francois-legault-01f8741a139d135485f47f0446136169,2021-07-03 10:06:23
Granby ,premier ministre,20,Le Soleil - Groupe Capitales Médias,Le premier ministre Legault veut parler aux enfants de la province,2020-12-19,196,https://www.lesoleil.com/actualite/le-premier-ministre-legault-veut-parler-aux-enfants-de-la-province-4e9c6c15d3261686438bcd216ab91383,2021-07-03 10:06:23
Granby ,premier ministre,21,La Voix de l'est - Groupe Capitales Médias,Iain Rankin deviendra le prochain premier ministre de la Nouvelle-Écosse,2021-02-06,147,https://www.lavoixdelest.ca/actualites/iain-rankin-deviendra-le-prochain-premier-ministre-de-la-nouvelle-ecosse-094596d09e64666495688cae1b76258f,2021-07-03 10:06:24
Granby ,premier ministre,22,Granby Express,Temps des Fêtes: la Police de Granby va se faire plus visible,2020-12-18,197,https://www.granbyexpress.com/2020/12/18/temps-des-fetes-la-police-de-granby-va-se-faire-plus-visible/,2021-07-03 10:06:24
Granby ,premier ministre,23,La Tribune - Groupe Capitales Médias,Deuxième anniversaire du décès de la fillette de Granby,2021-04-30,64,https://www.latribune.ca/actualites/deuxieme-anniversaire-du-deces-de-la-fillette-de-granby-add7f86f07001ffe020b3de3779cf892,2021-07-03 10:06:24
Granby ,premier ministre,24,Granby Express,Pandémie: un 2e séjour à Acapulco pour le conseiller Éric Duchesneau,2020-12-27,188,https://www.granbyexpress.com/2020/12/27/pandemie-un-2e-sejour-a-acapulco-pour-le-conseiller-eric-duchesneau/,2021-07-03 10:06:24
Granby ,premier ministre,25,La Voix de l'est - Groupe Capitales Médias,Près de 700 000$ pour l'usine d'Avior Produits intégrés,2021-02-09,144,https://www.lavoixdelest.ca/actualites/pres-de-700-000-pour-lusine-davior-produits-integres-dae0a33219de39a4e2ccda3d6e07a402,2021-07-03 10:06:25
Granby ,climat,1,Granby Express,Granby: Francis Komedza aspire au poste de conseiller du district 5,2021-06-18,15,https://www.granbyexpress.com/2021/06/18/granby-francis-komedza-aspire-au-poste-de-conseiller-du-district-5/,2021-07-03 10:06:59
Granby ,climat,2,La Voix de l'est - Groupe Capitales Médias,La canicule dans le royaume animal | Actualités,2021-06-14,19,https://www.lavoixdelest.ca/actualites/la-canicule-dans-le-royaume-animal-dc19399e7908a07554c4708ec074b6f0,2021-07-03 10:06:59
Granby ,climat,3,La Voix de l'est - Groupe Capitales Médias,Claire Samson se sent «libérée» | Actualités,2021-06-30,3,https://www.lavoixdelest.ca/actualites/claire-samson-se-sent-liberee-012f5fa282dda1cefacbf3e180e7ede8,2021-07-03 10:06:59
Granby ,climat,4,La Voix de l'est - Groupe Capitales Médias,Planter des arbustes pour le climat | Actualités,2021-05-29,35,https://www.lavoixdelest.ca/actualites/planter-des-arbustes-pour-le-climat-fb309fda7008f3d53a784e3ada658c13,2021-07-03 10:06:59
Granby ,climat,5,L'Avenir et des Rivières - Farnham,Carboneutre Québec préconise de subventionner ceux qui compensent leur empreinte carbone,2021-06-15,18,https://www.laveniretdesrivieres.com/2021/06/15/carboneutre-quebec-preconise-de-subventionner-ceux-qui-compensent-leur-empreinte-carbone/,2021-07-03 10:06:59
Granby ,climat,6,La Voix de l'est - Groupe Capitales Médias,Des fermes-pilotes pour s'adapter aux changements climatiques,2021-05-25,39,https://www.lavoixdelest.ca/actualites/des-fermes-pilotes-pour-sadapter-aux-changements-climatiques-eaa456854d2b8f67b3f7fc3c2f5b51c5,2021-07-03 10:07:00
Granby ,climat,7,Granby Express,Réchauffement climatique: 2020 a été une année de chaleur et tempêtes au Canada,2020-12-19,196,https://www.granbyexpress.com/2020/12/19/rechauffement-climatique-2020-a-ete-une-annee-de-chaleur-et-tempetes-au-canada/,2021-07-03 10:07:00
Granby ,climat,8,La Voix de l'est - Groupe Capitales Médias,Deux fermes de la région font leur part pour le climat,2021-02-01,152,https://www.lavoixdelest.ca/actualites/deux-fermes-de-la-region-font-leur-part-pour-le-climat-a69332d4f04559cd91cb1f74b09560d6,2021-07-03 10:07:00
Granby ,climat,9,Granby Express,Vaccin: vers un été plus «normal» à quelques conditions près selon Trudeau,2021-05-15,49,https://www.granbyexpress.com/2021/05/15/vaccin-vers-un-ete-plus-normal-a-quelques-conditions-pres-selon-trudeau/,2021-07-03 10:07:00
Granby ,climat,10,Granby Express,Élections municipales à Granby: Michel Laliberté ne sera pas candidat dans le district 3,2021-05-28,36,https://www.granbyexpress.com/2021/05/28/elections-municipales-a-granby-michel-laliberte-ne-sera-pas-candidat-dans-le-district-3/,2021-07-03 10:07:00
Granby ,climat,11,La Voix de l'est - Groupe Capitales Médias,Le code d'éthique de la « vanlife » | Actualités,2021-06-26,7,https://www.lavoixdelest.ca/actualites/lessentiel-sur-quatre-roues-1a53a827f8d132208504a283fc81ef72actualites/le-code-dethique-de-la--vanlife--f0507df88e340ac370a6dad712d5527b,2021-07-03 10:07:01
Granby ,climat,12,La Voix de l'est - Groupe Capitales Médias,"Climat: le seuil de 1,5°C risque d'être atteint d'ici 2025",2021-05-27,37,https://www.lavoixdelest.ca/actualites/monde/climat-le-seuil-de-15c-risque-detre-atteint-dici-2025-d64323bc23b9f2436141d0ccb47c3892,2021-07-03 10:07:01
Granby ,climat,13,Granby Express,Un peu de Granby dans le reboisement des terres en Haïti,2021-04-18,76,https://www.granbyexpress.com/2021/04/18/un-peu-de-granby-dans-le-reboisement-des-terres-en-haiti/,2021-07-03 10:07:01
Granby ,climat,14,La Voix de l'est - Groupe Capitales Médias,Prévoir les épisodes de rareté de l'eau | Actualités,2021-02-13,140,https://www.lavoixdelest.ca/actualites/prevoir-les-episodes-de-rarete-de-leau-d006c7aaf81c8ce9c3859ed570853523,2021-07-03 10:07:01
Granby ,climat,15,Granby Express,Marche pour le climat: les Granbyens prennent la rue,,,https://www.granbyexpress.com/2019/09/27/marche-pour-le-climat-les-granbyens-prennent-la-rue/,2021-07-03 10:07:01
Granby ,climat,16,La Voix de l'est - Groupe Capitales Médias,Granby souhaite limiter l'étalement urbain | Actualités | La Voix de l'Est,2021-04-03,91,https://www.lavoixdelest.ca/actualites/granby-souhaite-limiter-letalement-urbain-4f7a4d6ddd1210640193fa93a2512490,2021-07-03 10:07:01
Granby ,climat,17,La Voix de l'est - Groupe Capitales Médias,Des citoyens à la défense du Boisé Quévillon à Granby,2021-03-15,110,https://www.lavoixdelest.ca/actualites/des-citoyens-a-la-defense-du-boise-quevillon-a-granby-57c42c151b9108222d35b0fbfe7d54d6,2021-07-03 10:07:02
Granby ,climat,18,ICI.Radio-Canada.ca,L'action des jeunes pour le climat est entendue par la Cour d'appel,2021-02-23,130,https://ici.radio-canada.ca/nouvelle/1772885/action-jeunes-climat-cour-appel-audition,2021-07-03 10:07:02
Granby ,climat,19,LesAffaires.com,Climat: fixons des cibles annuelles plutôt qu'à long terme,2021-04-23,71,https://www.lesaffaires.com/blogues/zoom-sur-le-quebec/climat-fixons-des-cibles-annuelles-plutot-qua-long-terme/624495,2021-07-03 10:07:02
Granby ,climat,20,Granby Express,Des jardins intelligents pourraient s'installer à Granby,2020-08-16,321,https://www.granbyexpress.com/2020/08/16/des-jardins-intelligents-pourraient-sinstaller-a-granby/,2021-07-03 10:07:02
Granby ,climat,21,Granby Express,"Plus de 1,8 M$ pour les municipalités et la protection de la biodiversité",2020-08-09,328,https://www.granbyexpress.com/2020/08/09/plus-de-18-m-pour-les-municipalites-et-la-protection-de-la-biodiversite/,2021-07-03 10:07:02
Granby ,climat,22,Granby Express,Granby: de nouvelles pratiques de déneigement à l'essai cet hiver,2020-11-19,226,https://www.granbyexpress.com/2020/11/19/granby-de-nouvelles-pratiques-de-deneigement-a-lessai-cet-hiver/,2021-07-03 10:07:03
Granby ,climat,23,La Voix de l'est - Groupe Capitales Médias,"Des accusations non fondées, se défend Karine Darcy",2020-12-05,210,https://www.lavoixdelest.ca/actualites/des-accusations-non-fondees-se-defend-karine-darcy-f948435cb4d35621f79b081a3243e8f0,2021-07-03 10:07:03
Granby ,climat,24,La Tribune - Groupe Capitales Médias,Près de 50 mm de pluie en quelques minutes à Granby,,,https://www.latribune.ca/actualites/le-fil-groupe-capitales-medias/pres-de-50-mm-de-pluie-en-quelques-minutes-a-granby-eeb0054429e97a880ddd0319318b1099,2021-07-03 10:07:03
