Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Carleton-sur-Mer ,premier ministre,1,CIMT-CHAU,Bal des finissants : Les étudiants restent sur leur faim,2021-06-09,24,https://cimtchau.ca/nouvelles/bal-des-finissants-les-etudiants-restent-sur-leur-faim/,2021-07-03 19:18:47
Carleton-sur-Mer ,premier ministre,2,Le Journal de Montréal,50 artistes qui partent en tournée: un été de spectacles,2021-06-12,21,https://www.journaldemontreal.com/2021/06/12/50-artistes-qui-partent-en-tournee-un-ete-de-spectacles,2021-07-03 19:18:47
Carleton-sur-Mer ,premier ministre,3,Le Soleil - Groupe Capitales Médias,Une priorité nationale: redonner au peuple l'accès à ses plans d'eau,2021-06-20,13,https://www.lesoleil.com/opinions/une-priorite-nationale-redonner-au-peuple-lacces-a-ses-plans-deau-978a1722b55e1515d8bf40d24477cf4b,2021-07-03 19:18:47
Carleton-sur-Mer ,premier ministre,4,ICI.Radio-Canada.ca,Pêche au saumon : comment Listuguj a repris le contrôle de ses droits ancestraux,2021-06-10,23,https://ici.radio-canada.ca/nouvelle/1799654/40-ans-crise-saumon-peche-saumon-listuguj-gouvernance--intervention-policiere-droits-ancestraux,2021-07-03 19:18:48
Carleton-sur-Mer ,premier ministre,5,ICI.Radio-Canada.ca,François Legault veut recréer des centres locaux de développement,2020-07-17,351,https://ici.radio-canada.ca/nouvelle/1720393/cld-legault-developpement-regional-premier-ministre-parent-carleton,2021-07-03 19:18:48
Carleton-sur-Mer ,premier ministre,6,ICI.Radio-Canada.ca,La santé publique de la Gaspésie répertorie 8 nouveaux cas de COVID-19 | Coronavirus,2021-05-18,46,https://ici.radio-canada.ca/nouvelle/1794093/bilan-cas-coronavirus-gaspesie-iles-18-mai-2021,2021-07-03 19:18:48
Carleton-sur-Mer ,premier ministre,7,Le Soleil - Groupe Capitales Médias,Guerre du saumon: les Mi'gmaqs se souviennent du 11 juin 1981,,,https://www.lesoleil.com/actualite/en-region/guerre-du-saumon-les-migmaqs-se-souviennent-du-11-juin-1981-61acdf2ff6e50d642d980798e0ac9321,2021-07-03 19:18:48
Carleton-sur-Mer ,premier ministre,8,La Presse,Écoles et sports d'équipe | Les consignes sanitaires seront resserrées,2020-10-05,271,https://www.lapresse.ca/covid-19/2020-10-05/ecoles-et-sports-d-equipe/les-consignes-sanitaires-seront-resserrees.php,2021-07-03 19:18:48
Carleton-sur-Mer ,premier ministre,9,Le Journal de Québec,La Gaspésie veut contrer la crise du logement,2021-05-07,57,https://www.journaldequebec.com/2021/05/07/la-gaspesie-veut-contrer-la-crise-du-logement,2021-07-03 19:18:48
Carleton-sur-Mer ,premier ministre,10,ICI.Radio-Canada.ca,"Les administrations de Carleton-sur-Mer, Maria et Nouvelle se déclarent en zone rouge | Coronavirus",2020-10-01,275,https://ici.radio-canada.ca/nouvelle/1737927/carleton-nouvelle-zone-rouge-propagation-mesure-virus-pandemie,2021-07-03 19:18:49
Carleton-sur-Mer ,premier ministre,11,ICI.Radio-Canada.ca,"Carleton-sur-Mer, Maria et Nouvelle de retour en zone orange mardi",2020-11-07,238,https://ici.radio-canada.ca/nouvelle/1747850/carleton-maria-nouvelle-zone-orange-palier-alerte,2021-07-03 19:18:49
Carleton-sur-Mer ,premier ministre,12,Le Journal de Montréal,Doutes sur la sincérité des excuses aux Italo-Canadiens,2021-05-15,49,https://www.journaldemontreal.com/2021/05/15/doutes-sur-la-sincerite-des-excuses-aux-italo-canadiens,2021-07-03 19:18:49
Carleton-sur-Mer ,premier ministre,13,CIMT-CHAU,Les réservations au camping de Carleton-sur-Mer connaissent encore des ratés,2021-02-05,148,https://cimtchau.ca/nouvelles/les-reservations-au-camping-de-carleton-sur-mer-connaissent-encore-des-rates/,2021-07-03 19:18:49
Carleton-sur-Mer ,premier ministre,14,ICI.Radio-Canada.ca,Une diminution du taux de taxation foncière au budget de Carleton-sur-Mer,2020-12-15,200,https://ici.radio-canada.ca/nouvelle/1757074/carleton-sur-mer-budget-taxes-fonciere-diminution-role-evaluation,2021-07-03 19:18:49
Carleton-sur-Mer ,premier ministre,15,Le Devoir,Quoi retenir de la fin de semaine?,2020-10-04,272,https://www.ledevoir.com/societe/587202/pour-votre-info-quoi-retenir-de-la-fin-de-semaine,2021-07-03 19:18:49
Carleton-sur-Mer ,premier ministre,16,La Presse,La Presse en Gaspésie | «On se pensait loin du virus» | La Presse,2020-10-07,269,https://www.lapresse.ca/covid-19/2020-10-07/la-presse-en-gaspesie/on-se-pensait-loin-du-virus.php,2021-07-03 19:18:50
