Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Saint-Tite ,accident,1,TVA Nouvelles,Un motocycliste perd la vie à Saint-Tite,2021-07-03,0,https://www.tvanouvelles.ca/2021/07/03/un-motocycliste-perd-la-vie-a-saint-tite-1,2021-07-03 11:48:51
Saint-Tite ,accident,2,Le Journal de Montréal,Accident à Saint-Tite: un ado de 17 ans perd la vie,2021-06-14,19,https://www.journaldemontreal.com/2021/06/14/accident-a-saint-tite-un-ado-de-17-ans-perd-la-vie,2021-07-03 11:48:52
Saint-Tite ,accident,3,TVA Nouvelles,Accident à Saint-Tite: les jeunes sont en deuil,2021-06-15,18,https://www.tvanouvelles.ca/2021/06/15/accident-a-saint-tite-les-jeunes-sont-en-deuil,2021-07-03 11:48:52
Saint-Tite ,accident,4,Le Nouvelliste - Groupe Capitales Médias,Collision avec un tracteur à Saint-Tite: une femme dans un état critique,2020-09-04,302,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/collision-avec-un-tracteur-a-saint-tite-une-femme-dans-un-etat-critique-369ca36301966a7cece0ecfd13008764,2021-07-03 11:48:52
Saint-Tite ,accident,5,Le Nouvelliste - Groupe Capitales Médias,Accident à Bécancour: deux automobilistes perdent la vie,2021-03-23,102,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-a-becancour-deux-automobilistes-perdent-la-vie-976706d0c4f903fc20d98f1875773284,2021-07-03 11:48:52
Saint-Tite ,accident,6,Le Nouvelliste - Groupe Capitales Médias,Accident de Bécancour : la victime est un citoyen de Québec,2021-04-26,68,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-de-becancour--la-victime-est-un-citoyen-de-quebec-af26a03c973c142f9bd5213b3ff6389f,2021-07-03 11:48:52
Saint-Tite ,accident,7,Le Nouvelliste - Groupe Capitales Médias,Incendie chez Xylo Carbone de Saint-Tite | Justice et faits divers | Actualités,2021-01-04,180,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/incendie-chez-xylo-carbone-de-saint-tite-765a1765ef948a89f25d6517ef23893d,2021-07-03 11:48:53
Saint-Tite ,accident,8,Le Nouvelliste - Groupe Capitales Médias,Deux capotages à Notre-Dame-du-Mont-Carmel,2021-04-01,93,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/deux-capotages-a-notre-dame-du-mont-carmel-0c7a187c210094e3309b99398a32b5a9,2021-07-03 11:48:53
Saint-Tite ,accident,9,Le Nouvelliste - Groupe Capitales Médias,Deux personnes perdent la vie dans un accident à Tingwick,2021-05-20,44,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/deux-personnes-perdent-la-vie-dans-un-accident-a-tingwick-fdf3996e915fee8fcd945dfd7afb8797,2021-07-03 11:48:53
Saint-Tite ,accident,10,La Presse,Deux morts et huit blessés dans un accident routier en Mauricie,2020-08-27,310,https://www.lapresse.ca/actualites/justice-et-faits-divers/2020-08-27/deux-morts-et-huit-blesses-dans-un-accident-routier-en-mauricie.php,2021-07-03 11:48:53
Saint-Tite ,accident,11,Le Nouvelliste - Groupe Capitales Médias,Accident mortel à Sainte-Perpétue: un homme de 75 ans perd la vie,2020-10-30,246,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-mortel-a-sainte-perpetue-un-homme-de-75-ans-perd-la-vie-6742de8566c924c8cc0f5f7f0c32dbb9,2021-07-03 11:48:53
Saint-Tite ,accident,12,Le Nouvelliste - Groupe Capitales Médias,"Accident mortel sur la 55: «Ça prend le doublement», clament les maires de Saint-Célestin et Bécancour",2020-08-31,306,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-mortel-sur-la-55-ca-prend-le-doublement-clament-les-maires-de-saint-celestin-et-becancour-2a5622f596554af16323c2e75af51a49,2021-07-03 11:48:54
Saint-Tite ,accident,13,Le Peuple Lotbinière,Le Carnet d'Odina – Chronique du 16 juin 2021,2021-06-16,17,https://www.lepeuplelotbiniere.ca/1298/%C3%80_la_une_aujourd_hui.html?id=93449,2021-07-03 11:48:54
Saint-Tite ,accident,14,Le Nouvelliste - Groupe Capitales Médias,Une sortie de route mortelle à Saint-Séverin,2020-11-29,216,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/une-sortie-de-route-mortelle-a-saint-severin-555f9597a1bb4046300a8019555cfde1,2021-07-03 11:48:54
Saint-Tite ,accident,15,Le Soleil - Groupe Capitales Médias,Deux accidents mortels pendant l'abattage d'arbres,2020-10-31,245,https://www.lesoleil.com/actualite/justice-et-faits-divers/deux-accidents-mortels-pendant-labattage-darbres-614a380e2ac080a1b61cd311b8791ec8,2021-07-03 11:48:54
Saint-Tite ,accident,16,ICI.Radio-Canada.ca,Accident mortel à Saint-Tite : aucune accusation criminelle selon la SQ,,,https://ici.radio-canada.ca/nouvelle/766604/accident-mortel-saint-tite-route-153-morts-deux-adolescents-surete-du-quebec-pas-accusation-criminelle,2021-07-03 11:48:54
Saint-Tite ,accident,17,La Voix de l'est - Groupe Capitales Médias,Capotage sur la route 235 à Saint-Pie | Actualités,2021-01-28,156,https://www.lavoixdelest.ca/actualites/capotage-sur-la-route-235-a-saint-pie-f967804a62ddc55f5738057f6ea41cfd,2021-07-03 11:48:54
Saint-Tite ,accident,18,Le Nouvelliste - Groupe Capitales Médias,"Les festivals en action, malgré l'attente | Actualités",2021-05-01,63,https://www.lenouvelliste.ca/actualites/les-festivals-en-action-malgre-lattente-51926f26968cce36aa6e6544c4ee3703,2021-07-03 11:48:55
Saint-Tite ,accident,19,TVA Nouvelles,Saint-Tite: un gymnaste subit une impressionnante lacération,,,https://www.tvanouvelles.ca/2019/09/08/un-gymnaste-gravement-lacere-par-un-taureau,2021-07-03 11:48:55
Saint-Tite ,accident,20,TVA Nouvelles,Ces nouvelles qui font jaser chez vous,2021-05-31,33,https://www.tvanouvelles.ca/2021/05/31/ces-nouvelles-qui-font-jaser-chez-vous,2021-07-03 11:48:55
Saint-Tite ,accident,21,Zone911,Arrestations et saisi de drogues par les enquêteurs du Centre de services de Ste-Anne-de-Beaupré,2021-02-18,135,https://zone911.com/scenes-policieres/30452-arrestations-et-saisi-de-drogues-par-les-enqueteurs-du-centre-de-services-de-ste-anne-de-beaupre,2021-07-03 11:48:55
Saint-Tite ,accident,22,TVA Nouvelles,Deux adolescents perdent la vie dans une collision à Saint-Tite,,,https://www.tvanouvelles.ca/2016/02/10/collision-avec-un-dix-roues-enfant-de-10-ans-incarcere,2021-07-03 11:48:55
Saint-Tite ,accident,23,Le Nouvelliste - Groupe Capitales Médias,Yamachiche: une conductrice imprudente cause un accident | Justice et faits divers | Actualités,2020-08-25,312,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/yamachiche-une-conductrice-imprudente-cause-un-accident-932baad5dbc01a3708b2ff940d81cf6b,2021-07-03 11:48:56
Saint-Tite ,accident,24,TVA Nouvelles,"Trois personnes, dont un enfant, meurent dans une collision",,,https://www.tvanouvelles.ca/2016/07/08/trois-personnes-dont-un-enfant-dans-un-etat-critique,2021-07-03 11:48:56
Saint-Tite ,accident,25,Radio-Canada,Accident mortel sur la 138 à Saint-Tite-des-Caps,,,https://ici.radio-canada.ca/nouvelle/718518/accident-mortel-saint-tite-des-caps,2021-07-03 11:48:56
Saint-Tite ,décès OR mort,1,TVA Nouvelles,Un motocycliste perd la vie à Saint-Tite,2021-07-03,0,https://www.tvanouvelles.ca/2021/07/03/un-motocycliste-perd-la-vie-a-saint-tite-1,2021-07-03 11:49:32
Saint-Tite ,décès OR mort,2,Le Journal de Montréal,Accident à Saint-Tite: un ado de 17 ans perd la vie,2021-06-14,19,https://www.journaldemontreal.com/2021/06/14/accident-a-saint-tite-un-ado-de-17-ans-perd-la-vie,2021-07-03 11:49:32
Saint-Tite ,décès OR mort,3,ICI.Radio-Canada.ca,Mort d'un adolescent : des mesures mises en place à l'école secondaire de Saint-Tite,2021-06-16,17,https://ici.radio-canada.ca/nouvelle/1801966/accident-st-tite-paul-le-jeune-psychologue-examens-aide-eleves,2021-07-03 11:49:32
Saint-Tite ,décès OR mort,4,NecrologieCanada,Chaille Daniel 1978 2021,2021-06-09,24,https://necrocanada.com/deces-2021/chaille-daniel-1978-2021/,2021-07-03 11:49:32
Saint-Tite ,décès OR mort,5,NecrologieCanada,Mongrain Paul 1957 2021,2021-07-02,1,https://necrocanada.com/deces-2021/mongrain-paul-1957-2021/,2021-07-03 11:49:33
Saint-Tite ,décès OR mort,6,NecrologieCanada,Crête elie 2003 2021,2021-06-22,11,https://necrocanada.com/deces-2021/crete-elie-2003-2021/,2021-07-03 11:49:33
Saint-Tite ,décès OR mort,7,NecrologieCanada,Duchemin Laval 1945 2021,2021-06-17,16,https://necrocanada.com/deces-2021/duchemin-laval-1945-2021/,2021-07-03 11:49:33
Saint-Tite ,décès OR mort,8,NecrologieCanada,Massicotte Desaulniers Rose-Helene 1932 2021,2021-06-30,3,https://necrocanada.com/deces-2021/massicotte-desaulniers-rose-helene-1932-2021/,2021-07-03 11:49:33
Saint-Tite ,décès OR mort,9,Le Soleil - Groupe Capitales Médias,«La vie est encore belle» | Isabelle Légaré | Chroniques,2021-06-19,14,https://www.lesoleil.com/chroniques/isabelle-legare/la-vie-est-encore-belle-b64790a958eb85b9c42399e581fdaf34,2021-07-03 11:49:33
Saint-Tite ,décès OR mort,10,Le Nouvelliste - Groupe Capitales Médias,Deuxième dose sans rendez-vous: une formule à répéter,2021-06-28,5,https://www.lenouvelliste.ca/actualites/covid-19/deuxieme-dose-sans-rendez-vous-une-formule-a-repeter-8caf55672faa0048498e659711e2a659,2021-07-03 11:49:33
Saint-Tite ,décès OR mort,11,Le Journal de Québec,"LECLERC, Conrad",2021-06-05,28,https://www.journaldequebec.com/2021/06/05/759db4a2ca/leclerc-conrad,2021-07-03 11:49:34
Saint-Tite ,décès OR mort,12,Le Point,Covid-19 : nombre record de décès à Moscou et à Saint-Pétersbourg,2021-06-27,6,https://www.lepoint.fr/monde/covid-19-nombre-record-de-deces-a-moscou-et-a-saint-petersbourg-27-06-2021-2432973_24.php,2021-07-03 11:49:34
Saint-Tite ,décès OR mort,13,Le Nouvelliste - Groupe Capitales Médias,Accident à Bécancour: deux automobilistes perdent la vie,2021-03-23,102,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-a-becancour-deux-automobilistes-perdent-la-vie-976706d0c4f903fc20d98f1875773284,2021-07-03 11:49:34
Saint-Tite ,décès OR mort,14,NecrologieCanada,Cossette Denis 19262021,2021-04-30,64,https://necrocanada.com/deces-2021/cossette-denis-19262021/,2021-07-03 11:49:34
Saint-Tite ,décès OR mort,15,Le Journal de Québec,Déconfinement: le secteur événementiel de la Mauricie tente d'ajuster le tir,2021-05-19,45,https://www.journaldequebec.com/2021/05/19/deconfinement-le-secteur-evenementiel-de-la-mauricie-tente-dajuster-le-tir,2021-07-03 11:49:35
Saint-Tite ,décès OR mort,16,Le Soleil - Groupe Capitales Médias,Pneus à crampons en Gaspésie | Vélo | Le Mag,2021-07-03,0,https://www.lesoleil.com/le-mag/velo/pneus-a-crampons-en-gaspesie-c24d95f551bd11115e45974aa0d4d783,2021-07-03 11:49:35
Saint-Tite ,décès OR mort,17,Le Nouvelliste - Groupe Capitales Médias,Incendie chez Xylo Carbone de Saint-Tite | Justice et faits divers | Actualités,2021-01-04,180,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/incendie-chez-xylo-carbone-de-saint-tite-765a1765ef948a89f25d6517ef23893d,2021-07-03 11:49:35
