Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Matane ,élection OR campagne,1,Le Journal de Québec,Qui héritera du flambeau péquiste?,2021-07-03,0,https://www.journaldequebec.com/2021/07/03/qui-heritera-du-flambeau-pequiste,2021-07-03 17:07:18
Matane ,élection OR campagne,2,Mon Matane,Éphémérides du 2 juillet : Benoît Gaboury élu député de l'Union nationale dans Matane en 1958,2021-07-02,1,https://monmatane.com/ephemerides-du-2-juillet-benoit-gaboury-elu-depute-de-lunion-nationale-dans-matane-en-1958/,2021-07-03 17:07:19
Matane ,élection OR campagne,3,L’Avantage gaspésien,Éric Duhaime s'arrête à Matane dans sa tournée de l'Est-du-Québec,2021-06-25,8,https://www.lavantagegaspesien.com/article/2021/06/25/eric-duhaime-s-arrete-a-matane-dans-sa-tournee-de-l-est-du-quebec,2021-07-03 17:07:19
Matane ,élection OR campagne,4,L’Avantage gaspésien,Eddy Métivier sera candidat à la mairie de Matane,2021-06-15,18,https://www.lavantagegaspesien.com/article/2021/06/15/eddy-metivier-sera-candidat-a-la-mairie-de-matane,2021-07-03 17:07:19
Matane ,élection OR campagne,5,Mon Matane,Pascal Bérubé quittera la fonction de chef parlementaire du Parti Québécois à la fin de l'été,2021-07-01,2,https://monmatane.com/pascal-berube-quittera-la-fonction-de-chef-parlementaire-du-parti-quebecois-a-la-fin-de-lete/,2021-07-03 17:07:19
Matane ,élection OR campagne,6,Mon Matane,"À moins d'un mètre, au temps des rassemblements : la nouvelle exposition de photos à la SHGM",2021-06-29,4,https://monmatane.com/a-moins-dun-metre-au-temps-des-rassemblements-la-nouvelle-exposition-de-photos-a-la-shgm/,2021-07-03 17:07:19
Matane ,élection OR campagne,7,L’Avantage gaspésien,La rampe du traversier de Matane arrive au deuxième rang des pires routes du Québec,2021-06-05,28,https://www.lavantagegaspesien.com/article/2021/06/05/la-rampe-du-traversier-de-matane-arrive-au-deuxieme-rang-des-pires-routes-du-quebec,2021-07-03 17:07:20
Matane ,élection OR campagne,8,Mon Matane,Nouvelle exposition de photos du Studio Victor Sirois au parc des îles de Matane,2021-06-06,27,https://monmatane.com/nouvelle-exposition-de-photos-du-studio-victor-sirois-au-parc-des-iles-de-matane/,2021-07-03 17:07:20
Matane ,élection OR campagne,9,Mon Matane,"Lancement de la campagne: « ICI, maintenant, viser le zéro déchet » dans la Mitis et la Matapédia",2021-06-08,25,https://monmatane.com/lancement-de-la-campagne-ici-maintenant-viser-le-zero-dechet-dans-la-mitis-et-la-matapedia/,2021-07-03 17:07:20
Matane ,élection OR campagne,10,Cégep de Matane,Nouvelles | Rentrée d'automne 2021 : Le Cégep de Matane prépare l'accueil de ses étudiants sur le campus,2021-06-14,19,https://www.cegep-matane.qc.ca/nouvelles/2021/rentree-dautomne-2021-le-cegep-de-matane-prepare-laccueil-de-ses-etudiants-sur-le-campus/,2021-07-03 17:07:20
Matane ,élection OR campagne,11,Mon Matane,Éphémérides du 23 juin : place au 4e Festival Gaspésien en 1967,2021-06-23,10,https://monmatane.com/ephemerides-du-23-juin-place-au-4e-festival-gaspesien-en-1967/,2021-07-03 17:07:20
Matane ,élection OR campagne,12,Mon Matane,Éphémérides du 5 juin : les Cherokee de Saint-Adelme voient le jour en 1976,2021-06-05,28,https://monmatane.com/ephemerides-du-5-juin-les-cherokee-de-saint-adelme-voient-le-jour-en-1976/,2021-07-03 17:07:20
Matane ,élection OR campagne,13,Mon Matane,Éphémérides du 10 juin : Louis Blanchette lance La tradition maritime de Matane 1534-1984,2021-06-10,23,https://monmatane.com/ephemerides-du-10-juin-louis-blanchette-lance-la-tradition-maritime-de-matane-1534-1984/,2021-07-03 17:07:21
Matane ,élection OR campagne,14,Mon Matane,Éphémérides du 17 juin : inauguration des travaux du nouveau port de mer en 1967 et visite de Pierre-Elliot Trudeau en 1977,2021-06-17,16,https://monmatane.com/ephemerides-du-17-juin-inauguration-des-travaux-du-nouveau-port-de-mer-en-1967-et-visite-de-pierre-elliot-trudeau-en-1977/,2021-07-03 17:07:21
Matane ,élection OR campagne,15,Mon Matane,"Éphémérides du 20 juin : décès en 1967 du père Antonin Lamarche, bâtisseur du Collège de Matane",2021-06-20,13,https://monmatane.com/ephemerides-du-20-juin-deces-en-1967-du-pere-antonin-lamarche-batisseur-du-college-de-matane/,2021-07-03 17:07:21
Matane ,élection OR campagne,16,Mon Matane,Plus de 250 jeunes de La Matanie sensibilisés à l'environnement et la réduction des matières résiduelles,2021-06-30,3,https://monmatane.com/plus-de-250-jeunes-de-la-matanie-sensibilises-a-lenvironnement-et-la-reduction-des-matieres-residuelles/,2021-07-03 17:07:21
Matane ,élection OR campagne,17,Mon Matane,Éphémérides du 18 juin : le premier ministre Jean Lesage annonce en 1965 que la CIP construira une cartonnerie,2021-06-18,15,https://monmatane.com/ephemerides-du-18-juin-le-premier-ministre-jean-lesage-annonce-en-1965-que-la-cip-construira-une-cartonnerie/,2021-07-03 17:07:21
Matane ,élection OR campagne,18,Mon Matane,Éphémérides 8 juin : la barge Tremblay saisie à coups de revolvers en 1930,2021-06-08,25,https://monmatane.com/ephemerides-8-juin-la-barge-tremblay-saisie-a-coups-de-revolvers-en-1930/,2021-07-03 17:07:21
Matane ,élection OR campagne,19,Mon Matane,Éphémérides du 22 juin : un incendie rase une bonne partie du village de Saint-Luc en 1938,2021-06-22,11,https://monmatane.com/ephemerides-du-22-juin-un-incendie-rase-une-bonne-partie-du-village-de-saint-luc-en-1938/,2021-07-03 17:07:22
Matane ,élection OR campagne,20,Cégep de Matane,Guide de la rentrée d'automne 2021,2021-06-07,26,https://www.cegep-matane.qc.ca/rentree-automne-2021/,2021-07-03 17:07:22
Matane ,élection OR campagne,21,Mon Matane,Vaccin | Des changements pour la prise de votre deuxième rendez-vous,2021-06-28,5,https://monmatane.com/vaccin-des-changements-pour-la-prise-de-votre-deuxieme-rendez-vous/,2021-07-03 17:07:22
Matane ,élection OR campagne,22,Mon Matane,Éphémérides du 11 juin : le curé de Saint-Ulric bénit en 1939 quatre toiles réalisées par Simone Hudon et de Sylvia Daoust,2021-06-11,22,https://monmatane.com/ephemerides-du-11-juin-le-cure-de-saint-ulric-benit-en-1939-quatre-toiles-realisees-par-simone-hudon-et-de-sylvia-daoust/,2021-07-03 17:07:22
Matane ,élection OR campagne,23,Mon Matane,Éphémérides 10 mars : André Boisclair en campagne électorale dans Matane,2021-03-10,115,https://monmatane.com/ephemerides-10-mars-andre-boisclair-en-campagne-electorale-dans-matane/,2021-07-03 17:07:22
Matane ,élection OR campagne,24,Mon Matane,Le point sur la deuxième dose du vaccin Accueil,2021-06-11,22,https://monmatane.com/le-point-sur-la-deuxieme-dose-du-vaccin/,2021-07-03 17:07:23
Matane ,élection OR campagne,25,Mon Matane,Retour de la gratuité pour le transport collectif concernant les 6-17 ans cet été,2021-06-16,17,https://monmatane.com/retour-de-la-gratuite-pour-le-transport-collectif-concernant-les-6-17-ans-cet-ete/,2021-07-03 17:07:23
Matane ,député,1,Mon Matane,Éphémérides du 2 juillet : Benoît Gaboury élu député de l'Union nationale dans Matane en 1958,2021-07-02,1,https://monmatane.com/ephemerides-du-2-juillet-benoit-gaboury-elu-depute-de-lunion-nationale-dans-matane-en-1958/,2021-07-03 17:07:57
Matane ,député,2,Le Journal de Québec,Parti québécois: Bérubé quitte son poste de chef parlementaire,2021-06-30,3,https://www.journaldequebec.com/2021/06/30/parti-quebecois-berube-quitte-son-poste-de-leader-parlementaire-1,2021-07-03 17:07:57
Matane ,député,3,Le Journal de Québec,Qui héritera du flambeau péquiste?,2021-07-03,0,https://www.journaldequebec.com/2021/07/03/qui-heritera-du-flambeau-pequiste,2021-07-03 17:07:57
Matane ,député,4,Mon Matane,Éphémérides du 30 juin : une rue à Matane en mémoire de l'ex-député ministre Yves Bérubé en 2006,2021-06-30,3,https://monmatane.com/ephemerides-du-30-juin-une-rue-a-matane-en-memoire-de-lex-depute-ministre-yves-berube-en-2006/,2021-07-03 17:07:57
Matane ,député,5,L’Avantage gaspésien,Pascal Bérubé heureux de la collaboration soutenue avec le gouvernement de François Legault,2021-06-16,17,https://www.lavantagegaspesien.com/article/2021/06/16/pascal-berube-heureux-de-la-collaboration-soutenue-avec-le-gouvernement-de-francois-legault,2021-07-03 17:07:57
Matane ,député,6,ICI.Radio-Canada.ca,"Pandémie, départ et enjeux locaux pour Pascal Bérubé",2021-06-18,15,https://ici.radio-canada.ca/nouvelle/1802779/pascal-berube-bilan-session-parlementaire-2021-parti-quebecois,2021-07-03 17:07:58
Matane ,député,7,L’Avantage gaspésien,Fermeture des soins intensifs pendant deux mois à l'hôpital de Matane,2021-06-30,3,https://www.lavantagegaspesien.com/article/2021/06/30/fermeture-des-soins-intensifs-pendant-deux-mois-a-l-hopital-de-matane,2021-07-03 17:07:58
Matane ,député,8,Mon Matane,François Legault a salué le travail du député Pascal Bérubé,2021-06-14,19,https://monmatane.com/francois-legault-a-salue-le-travail-du-depute-pascal-berube/,2021-07-03 17:07:58
Matane ,député,9,Journal Le Manic,Bilan de session : le secteur forestier préoccupe le député Ouellet,2021-06-16,17,https://www.lemanic.ca/2021/06/16/bilan-de-session-le-secteur-forestier-preoccupe-le-depute-ouellet/,2021-07-03 17:07:58
Matane ,député,10,Mon Matane,Éphémérides du 25 juin : Matane la dernière ville canadienne avant Gaspé en 1932,2021-06-25,8,https://monmatane.com/ephemerides-du-25-juin-matane-la-derniere-ville-canadienne-avant-gaspe-en-1932/,2021-07-03 17:07:58
Matane ,député,11,Mon Matane,"Éphémérides du 24 juin : bénédiction en 1962 du N.-A.-Comeau, premier traversier entre Matane et Baie-Comeau",2021-06-24,9,https://monmatane.com/ephemerides-du-24-juin-benediction-en-1962-du-n-a-comeau-premier-traversier-entre-matane-et-baie-comeau/,2021-07-03 17:07:58
Matane ,député,12,Mon Matane,Éphémérides du 29 juin : bénédiction en 1934 de la nouvelle église Saint-Jérôme avec la première application du style Dom Bellot,2021-06-29,4,https://monmatane.com/ephemerides-du-29-juin-benediction-en-1934-de-la-nouvelle-eglise-saint-jerome-avec-la-premiere-application-du-style-dom-bellot/,2021-07-03 17:07:59
Matane ,député,13,Mon Matane,Pascal Bérubé rappelle des déclarations cinglantes d'Éric Duhaime sur la Gaspésie,2021-06-29,4,https://monmatane.com/pascal-berube-rappelle-des-declarations-cinglantes-deric-duhaime-sur-la-gaspesie/,2021-07-03 17:07:59
Matane ,député,14,L'Avant-Poste,Bilan de session: des gains importants pour La Matapédia estime Pascal Bérubé,2021-06-25,8,https://www.lavantposte.ca/article/2021/06/25/bilan-de-session-des-gains-importants-pour-la-matapedia-estime-pascal-berube,2021-07-03 17:07:59
Matane ,député,15,Journal Le Manic,Pires routes du Québec : la liaison Matane-Côte-Nord au 2e rang,2021-06-05,28,https://www.lemanic.ca/2021/06/05/pires-routes-du-quebec-la-liaison-matane-cote-nord-au-2e-rang/,2021-07-03 17:07:59
Matane ,député,16,ICI.Radio-Canada.ca,"La CAQ néglige le développement régional, selon Pascal Bérubé",2021-06-11,22,https://ici.radio-canada.ca/nouvelle/1800733/developpement-region-caq-ministre-berube-bas-saint-laurent,2021-07-03 17:07:59
Matane ,député,17,Mon Matane,Éphémérides du 23 juin : place au 4e Festival Gaspésien en 1967,2021-06-23,10,https://monmatane.com/ephemerides-du-23-juin-place-au-4e-festival-gaspesien-en-1967/,2021-07-03 17:07:59
Matane ,député,18,Mon Matane,Éphémérides du 5 juin : les Cherokee de Saint-Adelme voient le jour en 1976,2021-06-05,28,https://monmatane.com/ephemerides-du-5-juin-les-cherokee-de-saint-adelme-voient-le-jour-en-1976/,2021-07-03 17:08:00
Matane ,député,19,CNW Telbec,Agrandissement de l'Université McGill - Le Parti Québécois exhorte le gouvernement à abandonner la cession de l'ancien Hôpital Royal Victoria,2021-06-09,24,https://www.newswire.ca/fr/news-releases/agrandissement-de-l-universite-mcgill-le-parti-quebecois-exhorte-le-gouvernement-a-abandonner-la-cession-de-l-ancien-hopital-royal-victoria-880191936.html,2021-07-03 17:08:00
Matane ,député,20,Mon Matane,Légère augmentation des indemnités pour les déplacements médicaux en région,2021-06-21,12,https://monmatane.com/legere-augmentation-des-indemnites-pour-les-deplacements-medicaux-en-region/,2021-07-03 17:08:00
Matane ,député,21,L'Horizon,Les musées existants sont oubliés dans le projet des Espaces bleus,2021-06-22,11,http://www.journalhorizon.com/les-musees-existants-sont-oublies-dans-le-projet-des-espaces-bleus/,2021-07-03 17:08:00
Matane ,député,22,Le Journal de Québec,Nos routes en déroute: bien des bris sur la route... d'un traversier,2021-06-05,28,https://www.journaldequebec.com/2021/06/05/nos-routes-en-deroute-bien-des-bris-sur-la-route-dun-traversier,2021-07-03 17:08:00
Matane ,député,23,Mon Matane,Éphémérides du 22 juin : un incendie rase une bonne partie du village de Saint-Luc en 1938,2021-06-22,11,https://monmatane.com/ephemerides-du-22-juin-un-incendie-rase-une-bonne-partie-du-village-de-saint-luc-en-1938/,2021-07-03 17:08:01
Matane ,député,24,L’Avantage gaspésien,Éric Duhaime s'arrête à Matane dans sa tournée de l'Est-du-Québec,2021-06-25,8,https://www.lavantagegaspesien.com/article/2021/06/25/eric-duhaime-s-arrete-a-matane-dans-sa-tournee-de-l-est-du-quebec,2021-07-03 17:08:01
Matane ,député,25,Mon Matane,Retour sur les récipiendaires du Gala Méritas 2021 de la Polyvalente de Matane,2021-06-25,8,https://monmatane.com/retour-sur-les-recipiendaires-du-gala-meritas-2021-de-la-polyvalente-de-matane/,2021-07-03 17:08:01
