Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Plessisville ,accident,1,La Nouvelle Union,Collision majeure à Saint-Ferdinand,2021-06-07,26,https://www.lanouvelle.net/2021/06/07/collision-majeure-a-saint-ferdinand/,2021-07-03 16:41:17
Plessisville ,accident,2,Le Journal de Montréal,Un homme grièvement blessé dans un accident de VTT en Estrie,2021-06-06,27,https://www.journaldemontreal.com/2021/06/06/un-homme-grievement-blesse-dans-un-accident-de-vtt-en-estrie-1,2021-07-03 16:41:17
Plessisville ,accident,3,La Nouvelle Union,Collision à Plessisville,2021-06-03,30,https://www.lanouvelle.net/2021/06/03/collision-a-plessisville-2/,2021-07-03 16:41:17
Plessisville ,accident,4,La Nouvelle Union,Embardée avec blessés sur la 165,2021-04-12,82,https://www.lanouvelle.net/2021/04/12/embardee-avec-blesses-sur-la-165/,2021-07-03 16:41:18
Plessisville ,accident,5,La Nouvelle Union,Embardée matinale à Plessisville,2021-04-03,91,https://www.lanouvelle.net/2021/04/03/embardee-matinale-a-plessisville/,2021-07-03 16:41:18
Plessisville ,accident,6,Le Journal de Montréal,"[PHOTOS] Collision frontale dans le Centre-du-Québec: cinq blessés, dont deux enfants",2020-07-11,357,https://www.journaldemontreal.com/2020/07/11/collision-frontale-dans-le-centre-du-quebec-cinq-blesses-dont-deux-enfants,2021-07-03 16:41:18
Plessisville ,accident,7,La Nouvelle Union,Un blessé dans une collision à Plessisville,2020-08-06,331,https://www.lanouvelle.net/2020/08/06/un-blesse-dans-une-collision-a-plessisville/,2021-07-03 16:41:18
Plessisville ,accident,8,La Nouvelle Union,Violente collision à Plessisville,,,https://www.lanouvelle.net/2020/05/28/violente-collision-a-plessisville/,2021-07-03 16:41:18
Plessisville ,accident,9,La Nouvelle Union,Collision entre un camion et un véhicule,2020-09-03,303,https://www.lanouvelle.net/2020/09/03/collision-entre-un-camion-et-un-vehicule/,2021-07-03 16:41:18
Plessisville ,accident,10,La Nouvelle Union,Lyster : trois blessés dans une collision,2021-05-24,40,https://www.lanouvelle.net/2021/05/24/lyster-trois-blesses-dans-une-collision/,2021-07-03 16:41:19
Plessisville ,accident,11,La Nouvelle Union,Plessisville : les pompiers interviennent sur la rue Laurendeau,2021-02-01,152,https://www.lanouvelle.net/2021/02/01/plessisville-les-pompiers-interviennent-sur-la-rue-laurendeau/,2021-07-03 16:41:19
Plessisville ,accident,12,La Nouvelle Union,Une passagère blessée dans une collision,2021-01-12,172,https://www.lanouvelle.net/2021/01/12/une-passagere-blessee-dans-une-collision/,2021-07-03 16:41:19
Plessisville ,accident,13,La Nouvelle Union,Une conductrice blessée dans une sortie de route à Saint-Valère,2021-02-27,126,https://www.lanouvelle.net/2021/02/27/une-conductrice-blessee-dans-une-sortie-de-route-a-saint-valere/,2021-07-03 16:41:19
Plessisville ,accident,14,La Nouvelle Union,Piéton happé par un véhicule,2021-05-25,39,https://www.lanouvelle.net/2021/05/25/pieton-happe-par-un-vehicule-6/,2021-07-03 16:41:19
Plessisville ,accident,15,La Nouvelle Union,Un véhicule fait des tonneaux,2020-08-24,313,https://www.lanouvelle.net/2020/08/24/un-vehicule-fait-des-tonneaux/,2021-07-03 16:41:19
Plessisville ,accident,16,La Nouvelle Union,Accident à Kingsey Falls : l'octogénaire dans un état stable,2020-11-27,218,https://www.lanouvelle.net/2020/11/27/accident-a-kingsey-falls-loctogenaire-dans-un-etat-stable/,2021-07-03 16:41:20
Plessisville ,accident,17,La Nouvelle Union,Accident de travail mortel à Princeville,2020-08-14,323,https://www.lanouvelle.net/2020/08/14/accident-de-travail-mortel-a-princeville/,2021-07-03 16:41:20
Plessisville ,accident,18,La Nouvelle Union,Homme barricadé à Plessisville : le fil des événements,2021-04-13,81,https://www.lanouvelle.net/2021/04/13/homme-barricade-a-plessisville-le-fil-des-evenements/,2021-07-03 16:41:20
Plessisville ,accident,19,La Nouvelle Union,Embardée nocturne à Lyster,2021-03-24,101,https://www.lanouvelle.net/2021/03/24/embardee-nocturne-a-lyster/,2021-07-03 16:41:20
Plessisville ,accident,20,La Nouvelle Union,Accident mortel : l'identité des victimes dévoilée,,,https://www.lanouvelle.net/2020/06/07/accident-mortel-lidentite-des-victimes-devoilee/,2021-07-03 16:41:20
Plessisville ,accident,21,La Nouvelle Union,Introductions à Plessisville : l'accusé demeurera détenu,2021-02-04,149,https://www.lanouvelle.net/2021/02/04/introductions-a-plessisville-laccuse-demeurera-detenu/,2021-07-03 16:41:21
Plessisville ,accident,22,La Nouvelle Union,Motocycliste sérieusement blessé à Laurierville,2020-08-06,331,https://www.lanouvelle.net/2020/08/06/motocycliste-serieusement-blesse-a-laurierville/,2021-07-03 16:41:21
Plessisville ,accident,23,La Nouvelle Union,Rétro 2020 : retour sur le mois d'avril,2021-01-01,183,https://www.lanouvelle.net/2021/01/01/retro-2020-retour-sur-le-mois-davril/,2021-07-03 16:41:21
Plessisville ,accident,24,La Nouvelle Union,Plessisville : le groupe tactique d'intervention participe à une arrestation,2021-02-03,150,https://www.lanouvelle.net/2021/02/03/plessisville-le-groupe-tactique-dintervention-participe-a-une-arrestation/,2021-07-03 16:41:21
Plessisville ,accident,25,La Nouvelle Union,Spectaculaire collision à Plessisville,,,https://www.lanouvelle.net/2019/11/12/spectaculaire-collision-a-plessisville-2/,2021-07-03 16:41:22
