Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Shawinigan ,élection OR campagne,1,L'Hebdo du Saint-Maurice,Élection municipale: le vote par correspondance sera offert,2021-06-20,13,https://www.lhebdodustmaurice.com/election-municipale-le-vote-par-correspondance-sera-offert/,2021-07-03 14:14:30
Shawinigan ,élection OR campagne,2,L'Hebdo Journal,La campagne de vaccination adaptée pour rejoindre les jeunes,2021-06-04,29,https://www.lhebdojournal.com/la-campagne-de-vaccination-adaptee-pour-rejoindre-les-jeunes/,2021-07-03 14:14:30
Shawinigan ,élection OR campagne,3,Le Nouvelliste - Groupe Capitales Médias,Jean-Yves Laforest candidat à Shawinigan | Actualités,2021-06-21,12,https://www.lenouvelliste.ca/actualites/jean-yves-laforest-candidat-a-shawinigan-b068b165d545513eda51108c6b3b9260,2021-07-03 14:14:30
Shawinigan ,élection OR campagne,4,Le Nouvelliste - Groupe Capitales Médias,Un nouveau site web pour la Ville de Shawinigan,2021-06-08,25,https://www.lenouvelliste.ca/actualites/un-nouveau-site-web-pour-la-ville-de-shawinigan-6b7cce4c93e59a18788c011f7784ed0b,2021-07-03 14:14:31
Shawinigan ,élection OR campagne,5,Le Soleil - Groupe Capitales Médias,FLO/AddÉnergie double sa superficie de production à Shawinigan [VIDÉO],2021-06-15,18,https://www.lesoleil.com/actualite/le-fil-groupe-capitales-medias/flo-addenergie-double-sa-superficie-de-production-a-shawinigan-video-8493f9a8ed7a9719c66d62a0f3c5fa14,2021-07-03 14:14:31
Shawinigan ,élection OR campagne,6,L'Hebdo du Saint-Maurice,Josette Allard-Gignac en quête d'un 6e mandat,2021-06-18,15,https://www.lhebdodustmaurice.com/josette-allard-gignac-en-quete-dun-6e-mandat/,2021-07-03 14:14:31
Shawinigan ,élection OR campagne,7,Le Journal de Québec,Un élan de solidarité pour la petite Océane,2021-06-08,25,https://www.journaldequebec.com/2021/06/08/un-elan-de-solidarite-pour-la-petite-oceane,2021-07-03 14:14:31
Shawinigan ,élection OR campagne,8,CNW Telbec,"Lancement de campagne : Nos télécoms, nos emplois!",2021-06-18,15,https://www.newswire.ca/fr/news-releases/lancement-de-campagne-nos-telecoms-nos-emplois--876134254.html,2021-07-03 14:14:31
Shawinigan ,élection OR campagne,9,La Nouvelle Union,Les champions reprennent l'action,2021-06-25,8,https://www.lanouvelle.net/2021/06/25/les-champions-reprennent-laction/,2021-07-03 14:14:32
Shawinigan ,élection OR campagne,10,ICI.Radio-Canada.ca,Denis Roy quitte la politique municipale,2021-06-15,18,https://ici.radio-canada.ca/nouvelle/1801662/denis-roy-annonce-retrait-politique-trois-rivieres-entreprise-economie-circulaire,2021-07-03 14:14:32
Shawinigan ,élection OR campagne,11,L'Écho de La Tuque,Actualités Québec alloue 48 000$ à la cour de l'école Centrale,2021-06-30,3,http://www.lechodelatuque.com/actualites/quebec-alloue-48-000-a-la-cour-de-lecole-centrale/,2021-07-03 14:14:32
