Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Thetford Mines ,accident,1,ICI.Radio-Canada.ca,Vitesse et alcool seraient en cause dans un accident mortel à Saint-Ferdinand,2021-06-24,9,https://ici.radio-canada.ca/nouvelle/1804172/vehicule-centre-quebec-route-stupefiants-boisson,2021-07-03 13:40:58
Thetford Mines ,accident,2,TVA Nouvelles,Accident mortel à Saint-Ferdinand: les proches de la victime sous le choc,2021-06-25,8,https://www.tvanouvelles.ca/2021/06/25/accident-mortel-a-saint-ferdinand-les-proches-de-la-victime-sous-le-choc,2021-07-03 13:40:58
Thetford Mines ,accident,3,Courrier Frontenac,Fin tragique pour une jeune femme de 19 ans,2021-06-25,8,https://www.courrierfrontenac.qc.ca/2021/06/25/fin-tragique-pour-une-jeune-femme-de-19-ans/,2021-07-03 13:40:58
Thetford Mines ,accident,4,Mon Thetford,La vitesse et l'alcool à l'origine d'un accident mortel sur la 165,2021-06-24,9,https://monthetford.com/la-vitesse-et-lalcool-a-lorigine-dun-accident-mortel-sur-la-165/,2021-07-03 13:40:58
Thetford Mines ,accident,5,Zone911,Accident mortel la drogue et ou l'alcool pourrait être en cause,2021-06-24,9,https://zone911.com/accidents/31024-accident-mortel-la-drogue-et-ou-l-alcool-pourrait-etre-en-cause,2021-07-03 13:40:59
Thetford Mines ,accident,6,Courrier Frontenac,Spectaculaire collision entre trois véhicules à Saint-Ferdinand,2021-06-07,26,https://www.courrierfrontenac.qc.ca/2021/06/07/spectaculaire-collision-entre-trois-vehicules-a-saint-ferdinand/,2021-07-03 13:40:59
Thetford Mines ,accident,7,Le Soleil - Groupe Capitales Médias,Accident mortel à Thetford Mines: Snapchat ou la radio?,2020-11-24,221,https://www.lesoleil.com/actualite/justice-et-faits-divers/accident-mortel-a-thetford-mines-snapchat-ou-la-radio-7ac7d3b2ef187b6469adc04b2308b4c7,2021-07-03 13:40:59
Thetford Mines ,accident,8,Courrier Frontenac,Faits divers Une motocycliste blessée dans un accident à Black Lake,2021-04-15,79,https://www.courrierfrontenac.qc.ca/2021/04/15/une-motocycliste-blessee-dans-un-accident-a-black-lake/,2021-07-03 13:40:59
Thetford Mines ,accident,9,Courrier Frontenac,Les policiers rappellent que les sites miniers sont des endroits privés,2021-06-15,18,https://www.courrierfrontenac.qc.ca/2021/06/15/les-policiers-rappellent-que-les-sites-miniers-sont-des-endroits-prives/,2021-07-03 13:40:59
Thetford Mines ,accident,10,Courrier Frontenac,Accident impliquant un poids lourd et une voiture dans le secteur Robertsonville,2021-02-01,152,https://www.courrierfrontenac.qc.ca/2021/02/01/accident-impliquant-un-poids-lourd-et-une-voiture-secteur-robertsonville/,2021-07-03 13:40:59
Thetford Mines ,accident,11,Courrier Frontenac,Accident à Saint-Jean-de-Brébeuf : décès d'un Thetfordois de 44 ans,2020-11-19,226,https://www.courrierfrontenac.qc.ca/2020/11/19/accident-mortel-st-jean-de-brebeuf-route-267-thetford-mines/,2021-07-03 13:41:00
Thetford Mines ,accident,12,TVA Nouvelles,Deux morts dans un accident de la route près de Thetford Mines,,,https://www.tvanouvelles.ca/2017/07/07/grave-accident-de-la-route-dans-chaudiere-appalaches,2021-07-03 13:41:00
Thetford Mines ,accident,13,Courrier Frontenac,Les interventions en santé mentale sont en hausse,2021-06-09,24,https://www.courrierfrontenac.qc.ca/2021/06/09/les-interventions-en-sante-mentale-sont-en-hausse/,2021-07-03 13:41:00
Thetford Mines ,accident,14,Le Journal de Québec,Cellulaire au volant: un père exige qu'on change les choses sur nos routes,2021-05-29,35,https://www.journaldequebec.com/2021/05/29/cellulaire-au-volant-un-pere-exige-quon-change-les-choses-sur-nos-routes,2021-07-03 13:41:00
Thetford Mines ,accident,15,Le Journal de Montréal,Hockey | Violence Des accusations pour Scheifele?,2021-06-03,30,https://www.journaldemontreal.com/2021/06/03/des-accusations-pour-scheifele,2021-07-03 13:41:00
Thetford Mines ,accident,16,Le Nouvelliste - Groupe Capitales Médias,Accident mortel sur l'autoroute 55 | Justice et faits divers | Actualités,2021-04-25,69,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-mortel-sur-lautoroute-55-dc05834b9984ceb187aa610e975363d7,2021-07-03 13:41:01
Thetford Mines ,accident,17,La Tribune - Groupe Capitales Médias,Accident mortel sur la route 147 à Waterville [PHOTOS],2021-03-16,109,https://www.latribune.ca/actualites/justice-et-faits-divers/accident-mortel-sur-la-route-147-a-waterville-photos-c685592227372536ea6d3a38ac77f47a,2021-07-03 13:41:01
Thetford Mines ,accident,18,Courrier Frontenac,Accident impliquant une déneigeuse et une voiture sur la route 269 à Adstock,2020-11-25,220,https://www.courrierfrontenac.qc.ca/2020/11/25/collision-deneigeuse-voiture-route-269-adstock/,2021-07-03 13:41:01
Thetford Mines ,accident,19,ICI.Radio-Canada.ca,Accident mortel chez Pneus Deauville : une méthode de travail dangereuse en cause,2021-05-27,37,https://ici.radio-canada.ca/nouvelle/1796434/accident-mortel-pneus-deauville-sherbrooke-rapport-enquete-cnesst,2021-07-03 13:41:01
Thetford Mines ,accident,20,Courrier Frontenac,Début d'incendie sur la 8e rue Nord à Thetford Mines,2021-04-12,82,https://www.courrierfrontenac.qc.ca/2021/04/12/debut-dincendie-sur-la-8e-rue-nord-a-thetford-mines/,2021-07-03 13:41:01
Thetford Mines ,accident,21,Le Soleil - Groupe Capitales Médias,Accident mortel à Thetford Mines | Justice et faits divers | Actualités,,,https://www.lesoleil.com/actualite/justice-et-faits-divers/accident-mortel-a-thetford-mines-ae682e37b4ce47a12c62d840fa2bbe78,2021-07-03 13:41:02
Thetford Mines ,accident,22,Le Nouvelliste - Groupe Capitales Médias,Accident mortel sur un chantier sur l'autoroute 20 à Saint-Cyrille-de-Wendover,2021-04-08,86,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-mortel-sur-un-chantier-sur-lautoroute-20-a-saint-cyrille-de-wendover-da3424b0efcda930382989febb09065a,2021-07-03 13:41:02
Thetford Mines ,accident,23,La Tribune - Groupe Capitales Médias,"Autre accident sur la 410 : même heure, même endroit | Justice et faits divers | Actualités",2021-06-02,31,https://www.latribune.ca/ma-region/autre-accident-sur-la-410--meme-heure-meme-endroit-f54377e9b7ba4145e5baf4c191607d1c,2021-07-03 13:41:02
Thetford Mines ,accident,24,Le Journal de Montréal,Accident au centre-ville de Montréal: un motocycliste perd la vie,2021-05-12,52,https://www.journaldemontreal.com/2021/05/12/accident-au-centre-ville-de-montreal-un-motocycliste-dans-un-etat-tres-critique,2021-07-03 13:41:02
Thetford Mines ,accident,25,Le Nouvelliste - Groupe Capitales Médias,Accident de Bécancour: l'identité des victimes connue et demande d'étude au MTQ,2021-03-25,100,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-de-becancour-lidentite-des-victimes-connue-et-demande-detude-au-mtq-3a7616a3dd8168527d899d81360cbec9,2021-07-03 13:41:02
Thetford Mines ,décès OR mort,1,ICI.Radio-Canada.ca,Vitesse et alcool seraient en cause dans un accident mortel à Saint-Ferdinand,2021-06-24,9,https://ici.radio-canada.ca/nouvelle/1804172/vehicule-centre-quebec-route-stupefiants-boisson,2021-07-03 13:41:37
Thetford Mines ,décès OR mort,2,Courrier Frontenac,Fin tragique pour une jeune femme de 19 ans,2021-06-25,8,https://www.courrierfrontenac.qc.ca/2021/06/25/fin-tragique-pour-une-jeune-femme-de-19-ans/,2021-07-03 13:41:37
Thetford Mines ,décès OR mort,3,Le Journal de Québec,Accident mortel à Saint-Ferdinand: les proches de la victime sous le choc,2021-06-25,8,https://www.journaldequebec.com/2021/06/25/accident-mortel-a-saint-ferdinand-les-proches-de-la-victime-sous-le-choc-1,2021-07-03 13:41:37
Thetford Mines ,décès OR mort,4,Le Journal de Montréal,Saint-Ferdinand: une femme de 19 ans perd la vie dans une embardée,2021-06-24,9,https://www.journaldemontreal.com/2021/06/24/saint-ferdinand-une-femme-gravement-blessee-dans-une-embardee,2021-07-03 13:41:37
Thetford Mines ,décès OR mort,5,La Nouvelle Union,Embardée mortelle : le conducteur arrêté,2021-06-24,9,https://www.lanouvelle.net/2021/06/24/embardee-mortelle-le-conducteur-arrete/,2021-07-03 13:41:37
Thetford Mines ,décès OR mort,6,NecrologieCanada,Yvon Fugere 1944 –,2021-07-02,1,https://necrocanada.com/deces-2021/yvon-fugere-1944/,2021-07-03 13:41:38
Thetford Mines ,décès OR mort,7,NecrologieCanada,Gerard Roy 1951-,2021-06-29,4,https://necrocanada.com/deces-2021/gerard-roy-1951/,2021-07-03 13:41:38
Thetford Mines ,incendie,1,Courrier Frontenac,Les feux d'artifice sont interdits,2021-06-16,17,https://www.courrierfrontenac.qc.ca/2021/06/16/les-feux-dartifice-sont-interdits/,2021-07-03 13:41:45
