Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Saint-Jérôme ,élection OR campagne,1,La Presse,500 000$ pour l'Hôpital de Saint-Jérôme | La Presse,2021-06-23,10,https://www.lapresse.ca/affaires/tetes-d-affiche/2021-06-23/500-000-pour-l-hopital-de-saint-jerome.php,2021-07-03 12:22:09
Saint-Jérôme ,élection OR campagne,2,La Presse,59 000$ pour la santé à Saint-Jérôme | La Presse,2021-06-12,21,https://www.lapresse.ca/affaires/tetes-d-affiche/2021-06-12/59-000-pour-la-sante-a-saint-jerome.php,2021-07-03 12:22:09
Saint-Jérôme ,élection OR campagne,3,Le Journal de Montréal,Tour CIBC Charles-Bruneau: une ambassadrice exemplaire,2021-07-02,1,https://www.journaldemontreal.com/2021/07/02/tour-cibc-charles-bruneau-une-ambassadrice-exemplaire,2021-07-03 12:22:09
Saint-Jérôme ,élection OR campagne,4,Journal Le Nord,Vision Saint-Jérôme: conseillers dévoilés,2021-06-22,11,https://www.journallenord.com/vision-saint-jerome-cinq-conseillers-municipaux-defendront-leur-siege/,2021-07-03 12:22:09
Saint-Jérôme ,élection OR campagne,5,L'Éclaireur Progrès,Dylan Champagne évoluera chez les Condors,2021-07-01,2,https://www.leclaireurprogres.ca/dylan-champagne-evoluera-chez-les-condors/,2021-07-03 12:22:09
Saint-Jérôme ,élection OR campagne,6,Journal Accès,Les Cardinaux obtiennent trois joueurs en renfort - Accès Laurentides,2021-06-08,25,https://www.journalacces.ca/les-cardinaux-obtiennent-trois-joueurs-en-renfort/,2021-07-03 12:22:10
Saint-Jérôme ,élection OR campagne,7,Journal Le Nord,Élections municipales: l'équipe Bourcier,2021-06-22,11,https://www.journallenord.com/nathalie-lasalle-et-martin-pigeon-se-joignent-a-lequipe-bourcier-2/,2021-07-03 12:22:10
Saint-Jérôme ,élection OR campagne,8,Radio-Canada.ca,Mathieu Traversy officiellement candidat à la mairie de Terrebonne,2021-06-07,26,https://ici.radio-canada.ca/nouvelle/1799577/elections-municipales-lanaudiere-ex-depute-pequiste,2021-07-03 12:22:10
Saint-Jérôme ,élection OR campagne,9,La Presse,Dépenses excessives de campagne | Nicolas Sarkozy sera fixé sur son sort le 30 septembre,2021-06-22,11,https://www.lapresse.ca/international/europe/2021-06-22/depenses-excessives-de-campagne/nicolas-sarkozy-sera-fixe-sur-son-sort-le-30-septembre.php,2021-07-03 12:22:10
Saint-Jérôme ,élection OR campagne,10,Mon Matane,Éphémérides du 5 juin : les Cherokee de Saint-Adelme voient le jour en 1976,2021-06-05,28,https://monmatane.com/ephemerides-du-5-juin-les-cherokee-de-saint-adelme-voient-le-jour-en-1976/,2021-07-03 12:22:10
Saint-Jérôme ,élection OR campagne,11,Journal Le Nord,Soccer mineur: La relève des Ambassadeurs fête le retour officiel du ballon rond,2021-06-22,11,https://www.journallenord.com/soccer-mineur-la-releve-des-ambassadeurs-fete-le-retour-officiel-du-ballon-rond/,2021-07-03 12:22:10
Saint-Jérôme ,élection OR campagne,12,France Bleu,Élections départementales : la droite en passe de remporter l'Ardèche,2021-06-27,6,https://www.francebleu.fr/infos/politique/direct-elections-departementales-suivez-le-second-tour-et-les-resultats-en-ardeche-1624290657,2021-07-03 12:22:11
Saint-Jérôme ,élection OR campagne,13,L'Express - Drummondville,Émile Provencher passe aux Inouk - L'Express,2021-06-23,10,https://www.journalexpress.ca/2021/06/23/emile-provencher-passe-aux-inouk-granby-pantheres-junior-aaa-drummondville/,2021-07-03 12:22:11
Saint-Jérôme ,élection OR campagne,14,actu.fr,"VIDEO. Insolite : dans l'Orne, deux candidats aux Départementales vont faire campagne à vélo",2021-06-06,27,https://actu.fr/politique/elections-departementales/video-insolite-dans-l-orne-deux-candidats-aux-departementales-vont-faire-campagne-a-velo_42419833.html,2021-07-03 12:22:11
Saint-Jérôme ,élection OR campagne,15,Vosges Matin,"Vosges | Départementales 2021 : la droite remporte la majorité des cantons ; la gauche perd Gérardmer, revivez la soirée électorale",2021-06-27,6,https://www.vosgesmatin.fr/politique/2021/06/27/departementales-2021-dans-les-vosges-resultats-reactions-analyses-suivez-le-second-tour-de-la-soiree-electorale-avec-nous,2021-07-03 12:22:11
Saint-Jérôme ,élection OR campagne,16,La Presse,Éditorial | Vos réactions à « La tutelle s'imposait (mais Québec doit revoir sa copie) »,2021-06-22,11,https://www.lapresse.ca/debats/courrier-des-lecteurs/2021-06-22/editorial/vos-reactions-a-la-tutelle-s-imposait-mais-quebec-doit-revoir-sa-copie.php,2021-07-03 12:22:11
Saint-Jérôme ,élection OR campagne,17,Mon Matane,Nouvelle exposition de photos du Studio Victor Sirois au parc des îles de Matane,2021-06-06,27,https://monmatane.com/nouvelle-exposition-de-photos-du-studio-victor-sirois-au-parc-des-iles-de-matane/,2021-07-03 12:22:11
Saint-Jérôme ,élection OR campagne,18,actu.fr,"17 cantons à gauche, 17 à droite : les résultats des élections départementales en Seine-Maritime",2021-06-27,6,https://actu.fr/politique/elections-departementales/direct-second-tour-des-elections-departementales-en-seine-maritime-les-resultats-par-canton_42897535.html,2021-07-03 12:22:12
Saint-Jérôme ,élection OR campagne,19,TopoLocal,Ce qu'il reste de Vision à Saint-Jérôme,2021-04-27,67,https://www.topolocal.ca/2021/04/27/ce-quil-reste-de-vision-a-saint-jerome/,2021-07-03 12:22:12
Saint-Jérôme ,élection OR campagne,20,Le Journal de Montréal,Saint-Jérôme: adjoint du maire sous enquête,2021-02-17,136,https://www.journaldemontreal.com/2021/02/17/saint-jerome-adjoint-du-maire-sous-enquete,2021-07-03 12:22:12
Saint-Jérôme ,élection OR campagne,21,La Presse,Saint-Jérôme | Pas d'élection partielle pour remplacer le maire Stéphane Maher,2021-02-05,148,https://www.lapresse.ca/actualites/grand-montreal/2021-02-05/saint-jerome/pas-d-election-partielle-pour-remplacer-le-maire-stephane-maher.php,2021-07-03 12:22:12
Saint-Jérôme ,élection OR campagne,22,Mon Matane,Éphémérides du 23 juin : place au 4e Festival Gaspésien en 1967,2021-06-23,10,https://monmatane.com/ephemerides-du-23-juin-place-au-4e-festival-gaspesien-en-1967/,2021-07-03 12:22:12
Saint-Jérôme ,élection OR campagne,23,Le Progrès,"Loire | Élections départementales: Ziegler réélu, débâcle à gauche",2021-06-27,6,https://www.leprogres.fr/politique/2021/06/27/elections-departementales-suivez-les-resultats-dans-la-loire,2021-07-03 12:22:12
Saint-Jérôme ,élection OR campagne,24,Ouest-France,+ Élections départementales en Sarthe : revivez la soirée du second tour,2021-06-27,6,https://www.ouest-france.fr/elections/departementales/direct-sarthe-resultats-elections-66e47cb0-d4cf-11eb-8ba8-8a08e843d49f,2021-07-03 12:22:13
Saint-Jérôme ,élection OR campagne,25,Mon Matane,Éphémérides du 11 juin : le curé de Saint-Ulric bénit en 1939 quatre toiles réalisées par Simone Hudon et de Sylvia Daoust,2021-06-11,22,https://monmatane.com/ephemerides-du-11-juin-le-cure-de-saint-ulric-benit-en-1939-quatre-toiles-realisees-par-simone-hudon-et-de-sylvia-daoust/,2021-07-03 12:22:13
Saint-Jérôme ,député,1,CNW Telbec,Patrimoine culturel à caractère religieux - Un financement de 185 500 $ pour la restauration de la chapelle du cimetière de Saint-Jérôme,2021-06-29,4,https://www.newswire.ca/fr/news-releases/patrimoine-culturel-a-caractere-religieux-un-financement-de-185-500-pour-la-restauration-de-la-chapelle-du-cimetiere-de-saint-jerome-878626313.html,2021-07-03 12:22:47
Saint-Jérôme ,député,2,Mon Matane,Éphémérides du 2 juillet : Benoît Gaboury élu député de l'Union nationale dans Matane en 1958,2021-07-02,1,https://monmatane.com/ephemerides-du-2-juillet-benoit-gaboury-elu-depute-de-lunion-nationale-dans-matane-en-1958/,2021-07-03 12:22:47
Saint-Jérôme ,député,3,Mon Matane,Éphémérides du 29 juin : bénédiction en 1934 de la nouvelle église Saint-Jérôme avec la première application du style Dom Bellot,2021-06-29,4,https://monmatane.com/ephemerides-du-29-juin-benediction-en-1934-de-la-nouvelle-eglise-saint-jerome-avec-la-premiere-application-du-style-dom-bellot/,2021-07-03 12:22:47
Saint-Jérôme ,député,4,Journal Accès,Le Saint-Jérôme de 1967 en crise - Accès Laurentides,2021-06-28,5,https://www.journalacces.ca/le-saint-jerome-de-1967-en-crise/,2021-07-03 12:22:48
Saint-Jérôme ,député,5,Radio-Canada.ca,Mathieu Traversy officiellement candidat à la mairie de Terrebonne,2021-06-07,26,https://ici.radio-canada.ca/nouvelle/1799577/elections-municipales-lanaudiere-ex-depute-pequiste,2021-07-03 12:22:48
Saint-Jérôme ,député,6,Journal Le Nord,Saint-Jérôme: Bientôt une nouvelle piste cyclable?,2021-06-15,18,https://www.journallenord.com/saint-jerome-bientot-une-nouvelle-piste-cyclable/,2021-07-03 12:22:48
Saint-Jérôme ,député,7,TopoLocal,La mairesse Janice Bélair-Rolland tentera de garder son poste à la mairie de Saint-Jérôme en novembre,2021-06-05,28,https://www.topolocal.ca/2021/06/05/la-mairesse-janice-belair-rolland-tentera-de-garder-son-poste-a-la-mairie-de-saint-jerome-en-novembre/,2021-07-03 12:22:48
Saint-Jérôme ,député,8,LeLézard.com,Avis aux médias - Négociations des conventions collectives du secteur public - L'APTS manifestera à Saint-Jérôme,2021-06-22,11,https://www.lelezard.com/communique-19867492.html,2021-07-03 12:22:48
Saint-Jérôme ,député,9,Mon Matane,Éphémérides du 5 juin : les Cherokee de Saint-Adelme voient le jour en 1976,2021-06-05,28,https://monmatane.com/ephemerides-du-5-juin-les-cherokee-de-saint-adelme-voient-le-jour-en-1976/,2021-07-03 12:22:48
Saint-Jérôme ,député,10,ICI.Radio-Canada.ca,Voyage au Pérou : le député Youri Chassin se justifie | Coronavirus,2021-01-04,180,https://ici.radio-canada.ca/nouvelle/1760079/youri-chassin-voyage-perou-conjoint-coronavirus-pandemie,2021-07-03 12:22:49
Saint-Jérôme ,député,11,Mon Matane,Éphémérides du 23 juin : place au 4e Festival Gaspésien en 1967,2021-06-23,10,https://monmatane.com/ephemerides-du-23-juin-place-au-4e-festival-gaspesien-en-1967/,2021-07-03 12:22:49
Saint-Jérôme ,député,12,La Presse,Manifestation à la mémoire des enfants autochtones | « Nous sommes leurs voix »,2021-07-01,2,https://www.lapresse.ca/actualites/2021-07-01/manifestation-a-la-memoire-des-enfants-autochtones/nous-sommes-leurs-voix.php,2021-07-03 12:22:49
Saint-Jérôme ,député,13,LE JOURNAL CATALAN,P-O/ IVe circonscription : l'actualité hebdomadaire du député Sébastien Cazenove (LaRem),2021-07-01,2,https://www.le-journal-catalan.com/p-o-ive-circonscription-lactualite-hebdomadaire-du-depute-sebastien-cazenove-larem-18/94291/,2021-07-03 12:22:49
Saint-Jérôme ,député,14,Ouest-France éditions locales,"Normandie. Sept femmes, huit hommes : découvrez les vice-présidents d’Hervé Morin",2021-07-03,0,https://www.ouest-france.fr/normandie/normandie-sept-femmes-huit-hommes-decouvrez-les-vice-presidents-d-herve-morin-41d382c2-dbe1-11eb-98dc-3cdca81107b3,2021-07-03 12:22:50
