Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Sainte-Marie ,accident,1,Ma Beauce,Violente collision sur la route Cameron à Sainte-Marie,2021-06-30,3,https://mabeauce.com/violente-collision-sur-la-route-cameron-a-sainte-marie/,2021-07-03 13:15:37
Sainte-Marie ,accident,2,France 3 Régions,Pyrénées-Atlantiques : deux enfants et un nourrisson meurent dans un accident de la route près d'Oloron-Sainte,2021-06-11,22,https://france3-regions.francetvinfo.fr/nouvelle-aquitaine/pyrenees-atlantiques/pau/pyrenees-atlantiques-un-enfant-de-7-ans-meurt-dans-un-accident-de-la-route-pres-d-oloron-sainte-marie-2127973.html,2021-07-03 13:15:37
Sainte-Marie ,accident,3,Ma Beauce,Sainte-Marie: une personne blessée légèrement dans une collision sur le boulevard Vachon Nord,2021-07-02,1,https://mabeauce.com/sainte-marie-une-personne-blessee-legerement-dans-une-collision-sur-le-boulevard-vachon-nord/,2021-07-03 13:15:37
Sainte-Marie ,accident,4,Vosges Matin,Vosges | Wisembach : un motard alsacien grièvement blessé après une chute à 20 m en contrebas de la route près du col de Sainte-Marie,2021-07-02,1,https://www.vosgesmatin.fr/faits-divers-justice/2021/07/02/wissembach-un-motard-alsacien-grievement-blesse-apres-une-chute-a-20-m-en-contrebas-de-la-route-pres-du-col-de-sainte-marie,2021-07-03 13:15:38
Sainte-Marie ,accident,5,Sud Ouest,Dordogne : un homme meurt dans une collision sur la route,2021-06-04,29,https://www.sudouest.fr/faits-divers/dordogne-un-homme-meurt-dans-une-collision-sur-la-route-3607264.php,2021-07-03 13:15:38
Sainte-Marie ,accident,6,France Bleu,Accident mortel en Dordogne : la police de Périgueux cherche deux routiers témoins d'une collision,2021-06-11,22,https://www.francebleu.fr/infos/faits-divers-justice/accident-mortel-en-dordogne-la-police-de-perigueux-cherche-deux-routiers-temoins-de-la-collision-1623407724,2021-07-03 13:15:39
Sainte-Marie ,accident,7,France Bleu,"Yonne : trois enfants restent hospitalisés à Dijon après l'accident de vendredi, mais ils sont hors de danger",2021-06-26,7,https://www.francebleu.fr/infos/faits-divers-justice/yonne-trois-enfants-restent-hospitalises-a-dijon-apres-l-accident-de-vendredi-mais-ils-sont-hors-de-1624729003,2021-07-03 13:15:39
Sainte-Marie ,accident,8,LINFO.re,Accident à Duparc : 2 km de bouchons en direction du Nord,2021-06-30,3,https://www.linfo.re/la-reunion/faits-divers/accident-a-duparc-2-km-de-bouchons-en-direction-du-nord,2021-07-03 13:15:39
Sainte-Marie ,accident,9,actu.fr,Manche : un monument emblématique du Débarquement détruit par un automobiliste,2021-06-23,10,https://actu.fr/normandie/sainte-marie-du-mont_50509/manche-un-monument-emblematique-du-debarquement-detruit-par-un-automobiliste_42911856.html,2021-07-03 13:15:39
Sainte-Marie ,accident,10,Le Journal de Montréal,Deuxième accident grave au même endroit en autant de jours: un cycliste entre la vie et la mort,2021-04-08,86,https://www.journaldemontreal.com/2021/04/08/deuxieme-accident-grave-au-meme-endroit-en-autant-de-jours-un-cycliste-entre-la-vie-et-la-mort,2021-07-03 13:15:39
