Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
New Richmond ,élection OR campagne,1,La Presse,Une tournée alimente les conspirations chez les républicains,2021-06-18,15,https://www.lapresse.ca/international/etats-unis/2021-06-18/une-tournee-alimente-les-conspirations-chez-les-republicains.php,2021-07-03 17:15:14
New Richmond ,élection OR campagne,2,Le Journal de Québec,PQ: phase terminale ou renouvellement? | JDQ,2021-06-05,28,https://www.journaldequebec.com/2021/06/05/pq-phase-terminale-ou-renouvellement-1,2021-07-03 17:15:14
New Richmond ,élection OR campagne,3,ICI.Radio-Canada.ca,La COVID-19 touche quatre nouvelles personnes en Gaspésie,2021-06-10,23,https://ici.radio-canada.ca/nouvelle/1800515/bilan-covid-19-gaspesie-iles-10-juin-2021,2021-07-03 17:15:14
New Richmond ,élection OR campagne,4,L’Avantage gaspésien,La rampe du traversier de Matane arrive au deuxième rang des pires routes du Québec,2021-06-05,28,https://www.lavantagegaspesien.com/article/2021/06/05/la-rampe-du-traversier-de-matane-arrive-au-deuxieme-rang-des-pires-routes-du-quebec,2021-07-03 17:15:15
New Richmond ,élection OR campagne,5,Le Droit - Groupe Capitales Médias,"Le Gaspésien Gaétan Cousineau, défenseur des travailleurs saisonniers, n'est plus",2021-06-23,10,https://www.ledroit.com/actualites/le-fil-groupe-capitales-medias/le-gaspesien-gaetan-cousineau-defenseur-des-travailleurs-saisonniers-nest-plus-0f29fcaa0df61a0d29b78851d7e9851e,2021-07-03 17:15:15
New Richmond ,élection OR campagne,6,ICI.Radio-Canada.ca,Gaspé et New Richmond en mode solutions pour leurs arénas,2021-04-21,73,https://ici.radio-canada.ca/nouvelle/1786700/financement-complexe-centre-sportif-arena-travaux-patinoire-carleton-port-daniel-gascons-new-richmond-gaspe,2021-07-03 17:15:15
New Richmond ,élection OR campagne,7,Le Soleil - Groupe Capitales Médias,New Richmond profite d'une forte vague d'investissements commerciaux et industriels,2021-01-27,157,https://www.lesoleil.com/actualite/en-region/new-richmond-profite-dune-forte-vague-dinvestissements-commerciaux-et-industriels-cf15faf5cdef286aa002f8b5cd3525f2,2021-07-03 17:15:15
New Richmond ,élection OR campagne,8,Le Journal de Québec,Sortie de route mortelle en Gaspésie | JDQ,2021-01-24,160,https://www.journaldequebec.com/2021/01/24/sortie-de-route-mortelle-en-gaspesie,2021-07-03 17:15:15
New Richmond ,élection OR campagne,9,Le Soleil - Groupe Capitales Médias,Une bonne année malgré tout pour les chemins de fer gaspésiens,2021-02-26,127,https://www.lesoleil.com/actualite/en-region/une-bonne-annee-malgre-tout-pour-les-chemins-de-fer-gaspesiens-2bcb040cec1e6bb25cc8ea5e0b083b1b,2021-07-03 17:15:16
New Richmond ,élection OR campagne,10,Marseille News .net,"Pillow Man essaie de récupérer The Daily Show, finit par se satiriser ⋆ . – Marseille News",2021-06-20,13,https://www.marseillenews.net/pillow-man-essaie-de-recuperer-the-daily-show-finit-par-se-satiriser-%E2%8B%86.html,2021-07-03 17:15:16
