Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Laval ,premier ministre,1,ICI.Radio-Canada.ca,Québec et Ottawa investiront 20 millions dans le futur complexe aquatique de Laval,2021-06-18,15,https://ici.radio-canada.ca/nouvelle/1802828/centre-sports-aquatiques-ile-jesus-contributions-federales-provinciales,2021-07-03 10:28:26
Laval ,premier ministre,2,Premier ministre du Canada,Création de 4 500 logements pour les Canadiens | Premier ministre du Canada,2021-06-30,3,https://pm.gc.ca/fr/nouvelles/communiques/2021/06/30/creation-de-4-500-logements-les-canadiens,2021-07-03 10:28:26
Laval ,premier ministre,3,Radio-Canada.ca,Tout le Québec passera au vert le 28 juin | Coronavirus,2021-06-22,11,https://ici.radio-canada.ca/nouvelle/1803569/covid-quebec-palier-vert-vendredi-25-juin,2021-07-03 10:28:26
Laval ,premier ministre,4,La Presse,Les Lavallois auront un complexe aquatique | La Presse,2021-06-18,15,https://www.lapresse.ca/actualites/grand-montreal/2021-06-18/les-lavallois-auront-un-complexe-aquatique.php,2021-07-03 10:28:26
Laval ,premier ministre,5,CNW Telbec,Soutien aux infrastructures récréatives et sportives - Les gouvernements du Canada et du Québec investissent pour la construction d'un complexe aquatique à Laval,2021-06-18,15,https://www.newswire.ca/fr/news-releases/soutien-aux-infrastructures-recreatives-et-sportives-les-gouvernements-du-canada-et-du-quebec-investissent-pour-la-construction-d-un-complexe-aquatique-a-laval-860595035.html,2021-07-03 10:28:27
Laval ,premier ministre,6,Le Journal de Montréal,L'unifolié au plus bas pour la fête du Canada,2021-06-30,3,https://www.journaldemontreal.com/2021/06/30/lunifolie-au-plus-bas-pour-la-fete-du-canada,2021-07-03 10:28:27
Laval ,premier ministre,7,CNW Telbec,"Échangeur des autoroutes 440 et 15, à Laval - Lancement d'un premier appel d'offres pour améliorer la sécurité et la mobilité",2021-06-23,10,https://www.newswire.ca/fr/news-releases/echangeur-des-autoroutes-440-et-15-a-laval-lancement-d-un-premier-appel-d-offres-pour-ameliorer-la-securite-et-la-mobilite-830764191.html,2021-07-03 10:28:27
Laval ,premier ministre,8,Courrier Laval,COVID-19 : Laval passe au vert dès le 28 juin,2021-06-22,11,https://courrierlaval.com/covid-19-laval-passe-au-vert-des-le-28-juin/,2021-07-03 10:28:27
Laval ,premier ministre,9,Le Journal de Québec,Politiciens en temps de pandémie: «Un saut dans le vide»,2021-07-03,0,https://www.journaldequebec.com/2021/07/03/politiciens-en-temps-de-pandemie-un-saut-dans-le-vide,2021-07-03 10:28:27
Laval ,premier ministre,10,NetFemmes,Lutte contre l'exploitation sexuelle des mineurs - Près de 100 M$ dans des mesures de répression,2021-06-23,10,https://cdeacf.ca/actualite/2021/06/23/lutte-contre-lexploitation-sexuelle-mineurs-pres-100-mesures,2021-07-03 10:28:28
Laval ,premier ministre,11,La Presse,Montréal et Laval | Grève des ambulanciers paramédicaux à compter de minuit,2021-06-13,20,https://www.lapresse.ca/actualites/2021-06-13/montreal-et-laval/greve-des-ambulanciers-paramedicaux-a-compter-de-minuit.php,2021-07-03 10:28:28
Laval ,premier ministre,12,VINGT 55 Média web,Québec investit 100 millions dans des mesures de répression pour lutter contre l'exploitation sexuelle des mineurs,2021-06-15,18,https://vingt55.ca/quebec-investit-100-millions-dans-des-mesures-de-repression-pour-lutter-contre-lexploitation-sexuelle-des-mineurs/,2021-07-03 10:28:28
