Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Vaudreuil-Dorion ,premier ministre,1,Le Journal Saint-François,Hôpital de Vaudreuil-Soulanges : les travaux s'amorcent,2021-06-14,19,https://www.journalsaint-francois.ca/hopital-de-vaudreuil-soulanges-les-travaux-samorcent/,2021-07-03 15:06:28
Vaudreuil-Dorion ,premier ministre,2,Le Journal Saint-François,Les bals de finissants permis sous certaines conditions,2021-06-08,25,https://www.journalsaint-francois.ca/Les-bals-de-finissants-permis-sous-certaines-conditions/,2021-07-03 15:06:28
Vaudreuil-Dorion ,premier ministre,3,"98,5 fm",Vaccination | «Dès lundi les gens pourront changer la date de leur rendez-vous afin d'obtenir la seconde dose plus rapidement»,2021-06-04,29,https://www.985fm.ca/nouvelles/sante/401987/covid-19-des-lundi-les-gens-pourront-changer-la-date-de-leur-rendez-vous-afin-d-obtenir-la-seconde-dose-plus-rapidement,2021-07-03 15:06:29
Vaudreuil-Dorion ,premier ministre,4,VIVA média,Quand la politique se mêle du sport et de l'épanouissement d'un enfant | VIVA MÉDIA,2021-06-30,3,https://www.viva-media.ca/la-voix-regionale-vaudreuil-soulanges/actualite-vs/education-vs/quand-la-politique-se-mele-du-sport-et-de-lepanouissement-dun-enfant/,2021-07-03 15:06:29
Vaudreuil-Dorion ,premier ministre,5,Le Journal Saint-François,Le Collège rend hommage à ses quelque 650 finissants,2021-06-18,15,https://www.journalsaint-francois.ca/le-college-rend-hommage-ses-quelque-finissants/,2021-07-03 15:06:29
Vaudreuil-Dorion ,premier ministre,6,INFOSuroit.com,Exposition de Stéphan Daigle au Musée régional de Vaudreuil-Soulanges,2021-06-04,29,https://www.infosuroit.com/exposition-de-stephan-daigle-au-musee-regional-de-vaudreuil-soulanges/,2021-07-03 15:06:29
Vaudreuil-Dorion ,premier ministre,7,La Presse,Pont de l'Île-aux-Tourtes et autoroute 20 | Un chaos annoncé,2021-05-26,38,https://www.lapresse.ca/debats/opinions/2021-05-26/pont-de-l-ile-aux-tourtes-et-autoroute-20/un-chaos-annonce.php,2021-07-03 15:06:30
Vaudreuil-Dorion ,premier ministre,8,La Presse,Pont de l'Île-aux-Tourtes | Une artère bloquée,2021-05-20,44,https://www.lapresse.ca/actualites/grand-montreal/2021-05-20/pont-de-l-ile-aux-tourtes/une-artere-bloquee.php,2021-07-03 15:06:30
Vaudreuil-Dorion ,premier ministre,9,La Presse,Des fanions pour traverser la rue à Vaudreuil-Dorion,2020-11-17,228,https://www.lapresse.ca/actualites/grand-montreal/2020-11-17/des-fanions-pour-traverser-la-rue-a-vaudreuil-dorion.php,2021-07-03 15:06:30
Vaudreuil-Dorion ,premier ministre,10,La Presse,Fermeture du pont de l'Île-aux-Tourtes | Des résidants envahis par la congestion à Vaudreuil,2021-05-22,42,https://www.lapresse.ca/actualites/grand-montreal/2021-05-22/fermeture-du-pont-de-l-ile-aux-tourtes/des-residants-envahis-par-la-congestion-a-vaudreuil.php,2021-07-03 15:06:30
Vaudreuil-Dorion ,premier ministre,11,Le Journal de Montréal,50 artistes qui partent en tournée: un été de spectacles,2021-06-12,21,https://www.journaldemontreal.com/2021/06/12/50-artistes-qui-partent-en-tournee-un-ete-de-spectacles,2021-07-03 15:06:30
Vaudreuil-Dorion ,premier ministre,12,VIVA média,La CMM en zone rouge: le maire de Vaudreuil-Dorion furieux et la députée de Vaudreuil se questionne | VIVA MÉDIA,2020-09-28,278,https://www.viva-media.ca/la-voix-regionale-vaudreuil-soulanges/actualite-vs/regionale-vs/la-cmm-en-zone-rouge-le-maire-de-vaudreuil-dorion-furieux-et-la-deputee-de-vaudreuil-se-questionne/,2021-07-03 15:06:30
Vaudreuil-Dorion ,premier ministre,13,La Presse,"Témoignage | Aujourd'hui, M. Legault, c'est moi qui ai besoin d'aide",2021-04-16,78,https://www.lapresse.ca/debats/opinions/2021-04-16/temoignage/aujourd-hui-m-legault-c-est-moi-qui-ai-besoin-d-aide.php,2021-07-03 15:06:31
