Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Saint-Honoré ,élection OR campagne,1,L'Éclaireur Progrès,Dylan Champagne évoluera chez les Condors,2021-07-01,2,https://www.leclaireurprogres.ca/dylan-champagne-evoluera-chez-les-condors/,2021-07-03 12:17:06
Saint-Honoré ,élection OR campagne,2,Guy Bouchard,Microbrasserie Saint-Honoré | planifier la croissance | Journal Informes Affaires,2021-06-11,22,https://informeaffaires.com/regional/agricultureagroalimentaire/microbrasserie-saint-honore-planifier-la-croissance,2021-07-03 12:17:06
Saint-Honoré ,élection OR campagne,3,Info Dimanche,Un nouveau tronçon de l'autoroute 85 est accessible à Saint-Antonin | infodimanche.com,2021-06-22,11,https://www.infodimanche.com/actualites/actualite/429947/un-nouveau-troncon-de-lautoroute-85-est-accessible-a-saint-antonin,2021-07-03 12:17:06
Saint-Honoré ,élection OR campagne,4,Ville des Herbiers,"Christophe Hogard : ""un résultat qui nous honore et nous engage""",2021-06-30,3,http://www.lesherbiers.fr/actualites/diaporama-accueil/20966-christophe-hogard-un-resultat-qui-nous-honore-et-nous-engage.html,2021-07-03 12:17:07
Saint-Honoré ,élection OR campagne,5,La Presse,Entreprise honorée | La Presse,2021-06-12,21,https://www.lapresse.ca/affaires/tetes-d-affiche/2021-06-12/entreprise-honoree.php,2021-07-03 12:17:07
Saint-Honoré ,élection OR campagne,6,Est Républicain,"Haute-Saône | Départementales 2021 : la gauche élargit sa majorité, revivez la soirée electorale",2021-06-27,6,https://www.estrepublicain.fr/politique/2021/06/27/departementales-2021-en-haute-saone-resultats-reactions-analyses-suivez-le-second-tour-de-la-soiree-electorale-avec-nous,2021-07-03 12:17:07
Saint-Honoré ,élection OR campagne,7,Est Républicain,"Meurthe-et-Moselle | Départementales 2021 : la présidente sortante Valérie Beausert-Leick battue, le département reste à gauche, revivez la soirée électorale",2021-06-27,6,https://www.estrepublicain.fr/politique/2021/06/27/departementales-2021-en-meurthe-et-moselle-resultats-reactions-analyses-suivez-le-second-tour-de-la-soiree-electorale-avec-nous,2021-07-03 12:17:07
Saint-Honoré ,élection OR campagne,8,L'Obs,"« Moi, ex-président de la République… » : François Hollande nous parle du film « Présidents »",2021-06-27,6,https://www.nouvelobs.com/cinema/20210627.OBS45841/moi-ex-president-de-la-republique-francois-hollande-nous-parle-du-film-presidents.html,2021-07-03 12:17:08
Saint-Honoré ,élection OR campagne,9,actu.fr,Élections départementales à Combourg : qui va succéder à André Lefeuvre ?,2021-06-18,15,https://actu.fr/bretagne/combourg_35085/elections-departementales-a-combourg-qui-va-succeder-a-andre-lefeuvre_42754088.html,2021-07-03 12:17:09
Saint-Honoré ,élection OR campagne,10,Le Quotidien - Groupe Capitales Médias,Un troisième mandat dans la mire du maire de Saint-Honoré,2021-02-19,134,https://www.lequotidien.com/actualites/un-troisieme-mandat-dans-la-mire-du-maire-de-saint-honore-abcef0fb89de106ba6600c9beace2698,2021-07-03 12:17:09
Saint-Honoré ,élection OR campagne,11,la Nouvelle République,Département de la Vienne : Alain Pichon réélu dans un fauteuil,2021-07-02,1,https://www.lanouvellerepublique.fr/poitiers/alain-pichon-reelu-dans-un-fauteuil,2021-07-03 12:17:09
Saint-Honoré ,élection OR campagne,12,Le Quotidien - Groupe Capitales Médias,Violent accident à Saint-Honoré: un homme de 61 ans perd la vie,2021-04-21,73,https://www.lequotidien.com/actualites/justice-et-faits-divers/violent-accident-a-saint-honore-un-homme-de-61-ans-perd-la-vie-77652fb4a841f8bb4e10e0c976f6d7e0,2021-07-03 12:17:09
Saint-Honoré ,élection OR campagne,13,L'Union,Élections départementales dans l'Aisne: écrasante victoire de la majorité Fricoteaux,2021-06-27,6,https://www.lunion.fr/id270075/article/2021-06-28/elections-departementales-dans-laisne-ecrasante-victoire-de-la-majorite,2021-07-03 12:17:10
Saint-Honoré ,élection OR campagne,14,Ouest-France,Élections départementales. La Vendée a un nouveau président,2021-07-01,2,https://www.ouest-france.fr/pays-de-la-loire/vendee/elections-departementales-la-vendee-a-un-nouveau-president-5294b334-da7d-11eb-807d-c43f6b19e7c6,2021-07-03 12:17:10
Saint-Honoré ,élection OR campagne,15,Le Quotidien - Groupe Capitales Médias,Éric Duhaime en campagne électorale virtuelle au Saguenay-Lac-Saint-Jean,2021-02-17,136,https://www.lequotidien.com/actualites/eric-duhaime-en-campagne-electorale-virtuelle-au-saguenay-lac-saint-jean-94bc76c1c0a24e490906c98dda1af1b3,2021-07-03 12:17:10
Saint-Honoré ,élection OR campagne,16,L'Est Eclair,Départementales dans l'Aube : la majorité plébiscitée partout sauf à La Chapelle,2021-06-27,6,https://www.lest-eclair.fr/id270055/article/2021-06-27/departementales-dans-laube-la-majorite-plebiscitee-partout-sauf-la-chapelle,2021-07-03 12:17:11
Saint-Honoré ,élection OR campagne,17,NHL.com,Andersen et les Maple Leafs ne fermeraient pas la porte à un retour,2021-06-29,4,https://www.nhl.com/fr/news/andersen-et-les-maple-leafs-ne-fermeraient-pas-la-porte-a-un-retour/c-325532648,2021-07-03 12:17:11
Saint-Honoré ,élection OR campagne,18,BFMTV,EN DIRECT. Tous les résultats des régionales et départementales,2021-06-27,6,https://www.bfmtv.com/politique/elections/regionales/en-direct-elections-regionales-suivez-les-resultats-du-2nd-tour_LN-202106270198.html,2021-07-03 12:17:11
Saint-Honoré ,élection OR campagne,19,Est Républicain,"Bourgogne-Franche-Comté | Régionales 2021 : Marie-Guite Dufay conserve la région et salue un ""rassemblement payant"" à gauche, revivez la soirée électorale",2021-06-27,6,https://www.estrepublicain.fr/politique/2021/06/27/regionales-2021-en-bourgogne-franche-comte-resultats-reactions-analyses-suivez-la-soiree-electorale-du-second-tour-avec-nous,2021-07-03 12:17:12
