Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Saint-Jean-sur-Richelieu ,accident,1,iHeartRadio,Grave accident près du Cégep Saint-Jean-sur-Richelieeu,2021-06-14,19,https://www.iheartradio.ca/boom/boom-1041/nouvelles/grave-accident-pres-du-cegep-saint-jean-sur-richelieeu-1.15418658,2021-07-03 11:31:28
Saint-Jean-sur-Richelieu ,accident,2,TVA Nouvelles,Un homme dans la vingtaine grièvement blessé à Saint-Jean,2020-11-21,224,https://www.tvanouvelles.ca/2020/11/21/un-homme-dans-la-vingtaine-grievement-blesse-a-saint-jean,2021-07-03 11:31:28
Saint-Jean-sur-Richelieu ,accident,3,La Voix de l'est - Groupe Capitales Médias,Une cycliste meurt dans une collision | Actualités,2021-06-09,24,https://www.lavoixdelest.ca/actualites/une-cycliste-meurt-dans-une-collision-cfe112b48f963e16795e20c063aba236,2021-07-03 11:31:29
Saint-Jean-sur-Richelieu ,accident,4,Zone911,Une résidence de Saint-Jean-sur-Richelieu détruit par un incendie,2021-05-23,41,https://zone911.com/incendies/30850-une-residence-de-saint-jean-sur-richelieu-detruit-par-un-incendie,2021-07-03 11:31:29
Saint-Jean-sur-Richelieu ,accident,5,Le Canada Français,Actualités Écrasé sous le poids de sa voiture,2021-04-06,88,https://www.canadafrancais.com/2021/04/06/ecrase-sous-le-poids-de-sa-voiture/,2021-07-03 11:31:29
Saint-Jean-sur-Richelieu ,accident,6,Le Canada Français,Capotage sur l'autoroute 35,2021-05-11,53,https://www.canadafrancais.com/2021/05/11/capotage-sur-lautoroute-35-3/,2021-07-03 11:31:29
Saint-Jean-sur-Richelieu ,accident,7,iHeartRadio,Grave sortie de route sur l'autoroute 35 Sud à Saint-Jean-sur-Richelieu,2020-12-11,204,https://www.iheartradio.ca/boom/boom-1041/nouvelles/grave-sortie-de-route-sur-l-autoroute-35-sud-a-saint-jean-sur-richelieu-1.14145322,2021-07-03 11:31:29
Saint-Jean-sur-Richelieu ,accident,8,Le Canada Français,Un motocycliste meurt dans une collision,2020-08-14,323,https://www.canadafrancais.com/2020/08/14/un-motocycliste-meurt-dans-une-collision/,2021-07-03 11:31:30
Saint-Jean-sur-Richelieu ,accident,9,Zone911,Une résidence subit d'importants dommages lors d'un incendie à Saint-Jean-sur-Richelieu,2021-02-22,131,https://zone911.com/incendies/30475-une-residence-subit-d-importants-dommages-lors-d-un-incendie-a-saint-jean-sur-richelieu,2021-07-03 11:31:30
Saint-Jean-sur-Richelieu ,accident,10,iHeartRadio,SAINT-JEAN: 24 constats en 1 semaine pour le couvre-feu et les rassemblements,2021-01-25,159,https://www.iheartradio.ca/boom/boom-1041/nouvelles/saint-jean-24-constats-en-1-semaine-pour-le-couvre-feu-et-les-rassemblements-1.14439501,2021-07-03 11:31:30
Saint-Jean-sur-Richelieu ,accident,11,Le Journal de Montréal,Deux blessés lors d'une conduite à haute vitesse sur l'A-35,2021-05-22,42,https://www.journaldemontreal.com/2021/05/22/deux-blesses-lors-dune-conduite-a-haute-vitesse-sur-la-35-1,2021-07-03 11:31:30
Saint-Jean-sur-Richelieu ,accident,12,Le Journal de Montréal,Un nouveau-né décède dans des circonstances nébuleuses,2021-03-16,109,https://www.journaldemontreal.com/2021/03/16/un-bebe-meurt-a-saint-jean-sur-richelieu-la-sq-enquete,2021-07-03 11:31:30
Saint-Jean-sur-Richelieu ,accident,13,Le Journal de Montréal,Mort suspecte à Saint-Jean-sur-Richelieu,2021-03-28,97,https://www.journaldemontreal.com/2021/03/28/mort-suspecte-a-saint-jean-sur-richelieu,2021-07-03 11:31:30
Saint-Jean-sur-Richelieu ,accident,14,Le Canada Français,Un chauffeur de taxi blessé dans un accident,2021-03-22,103,https://www.canadafrancais.com/2021/03/22/un-chauffeur-de-taxi-blesse-dans-un-accident/,2021-07-03 11:31:31
Saint-Jean-sur-Richelieu ,accident,15,Le Canada Français,Embardée d'un camion de haricots sur la 35,2021-05-01,63,https://www.canadafrancais.com/2021/05/01/embardee-dun-camion-de-haricots-sur-la-35/,2021-07-03 11:31:31
Saint-Jean-sur-Richelieu ,accident,16,Le Journal de Montréal,Accident mortel à Saint-Jean-sur-Richelieu,,,https://www.journaldemontreal.com/2017/07/22/accident-mortel-a-saint-jean-sur-richelieu,2021-07-03 11:31:31
Saint-Jean-sur-Richelieu ,accident,17,Le Canada Français,Deux blessées dans un accident sur la 133,2020-10-30,246,https://www.canadafrancais.com/2020/10/30/deux-blessees-dans-un-accident-sur-la-133/,2021-07-03 11:31:31
Saint-Jean-sur-Richelieu ,accident,18,Le Canada Français,Collision mortelle sur le chemin Saint-André,,,https://www.canadafrancais.com/2019/06/29/collision-mortelle-sur-le-chemin-saint-andre/,2021-07-03 11:31:32
Saint-Jean-sur-Richelieu ,accident,19,Le Canada Français,Une femme blessée gravement à Saint-Alexandre,2021-05-18,46,https://www.canadafrancais.com/2021/05/18/une-femme-blessee-gravement-a-saint-alexandre/,2021-07-03 11:31:32
Saint-Jean-sur-Richelieu ,accident,20,Le Canada Français,"Ivre au volant, elle frappe trois autos sur Champlain",2021-05-05,59,https://www.canadafrancais.com/2021/05/05/ivre-au-volant-elle-frappe-trois-autos-sur-champlain/,2021-07-03 11:31:32
Saint-Jean-sur-Richelieu ,accident,21,iHeartRadio,SAINT-JEAN: Pour ou contre une limite de 40km/h dans 2 quartiers?,2021-05-04,60,https://www.iheartradio.ca/boom/boom-1041/nouvelles/saint-jean-pour-ou-contre-une-limite-de-40km-h-dans-2-quartiers-1.15128503,2021-07-03 11:31:32
Saint-Jean-sur-Richelieu ,accident,22,Zone911,St-Jean-Sur-Richelieu: Incendie dans un bâtiment en construction,2021-03-15,110,https://zone911.com/incendies/30553-st-jean-sur-richelieu-incendie-dans-un-batiment-en-construction,2021-07-03 11:31:33
