Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Québec ,premier ministre,1,Le Journal de Montréal,La fête du Canada assombrie par le scandale des pensionnats pour Autochtones,2021-07-01,2,https://www.journaldemontreal.com/2021/07/01/la-fete-du-canada-assombrie-par-le-scandale-des-pensionnats-pour-autochtones-1,2021-07-03 17:57:59
Québec ,premier ministre,2,Le Journal de Montréal,Du porc du Québec avant celui du Danemark,2021-07-03,0,https://www.journaldemontreal.com/2021/07/03/du-porc-du-quebec-avant-celui-du-danemark,2021-07-03 17:57:59
Québec ,premier ministre,3,Premier ministre du Canada,Déclaration du premier ministre à l'occasion de la Fête nationale du Québec,2021-06-24,9,https://pm.gc.ca/fr/nouvelles/declarations/2021/06/24/declaration-du-premier-ministre-loccasion-de-la-fete-nationale-du,2021-07-03 17:57:59
Québec ,premier ministre,4,Le Soleil - Groupe Capitales Médias,Touriste à Québec à l'été 1896 | Actualités,2021-07-03,0,https://www.lesoleil.com/actualite/touriste-a-quebec-a-lete-1896-2a96c55841e87c79f3d75fdf80acd489,2021-07-03 17:58:00
Québec ,premier ministre,5,Le Journal de Québec,Près de 2 M$ en sondages COVID: la CAQ teste la confiance envers ses ministres,2021-06-09,24,https://www.journaldequebec.com/2021/06/09/sondages-covid-la-caq-teste-la-confiance-envers-ses-ministres,2021-07-03 17:58:00
Québec ,premier ministre,6,Le Devoir,Série «Mon Labrador»: pour âmes d'eau douce et d'eau salée,2021-07-03,0,https://www.ledevoir.com/societe/environnement/615465/mon-labrador-pour-ames-d-eau-douce-et-d-eau-salee,2021-07-03 17:58:00
Québec ,premier ministre,7,Le Journal de Québec,"Se raser la barbe, un geste calculé pour Trudeau",2021-07-02,1,https://www.journaldequebec.com/2021/07/02/se-raser-la-barbe-un-geste-calcule-pour-trudeau,2021-07-03 17:58:00
Québec ,premier ministre,8,Le Journal de Montréal,Québec investit 300M$ pour les jeunes | JDM,2021-06-13,20,https://www.journaldemontreal.com/2021/06/13/quebec-investit-300-m-pour-les-jeunes-1,2021-07-03 17:58:00
Québec ,premier ministre,9,Le Journal de Montréal,Le Canadien fera face à l'élimination,2021-07-03,0,https://www.journaldemontreal.com/2021/07/02/en-direct-canadien-0---lightning-0,2021-07-03 17:58:00
Québec ,premier ministre,10,Le Soleil - Groupe Capitales Médias,Covid-19 : Le Premier ministre luxembourgeois testé positif | Actualités,2021-06-27,6,https://www.lesoleil.com/actualite/covid-19--le-premier-ministre-luxembourgeois-teste-positif-13f7529767347f1b2284e3e0f71d5bcd,2021-07-03 17:58:01
Québec ,premier ministre,11,Le Journal de Montréal,Un premier ministre résolument décomplexé | JDM,2021-06-25,8,https://www.journaldemontreal.com/2021/06/25/un-premier-ministre-resolument-decomplexe,2021-07-03 17:58:01
Québec ,premier ministre,12,Le Journal de Montréal,La zénitude de notre premier ministre | JDM,2021-06-15,18,https://www.journaldemontreal.com/2021/06/15/la-zenitude-de-notre-premier-ministre,2021-07-03 17:58:01
Québec ,premier ministre,13,Le Journal de Montréal,Justin Trudeau a reçu sa deuxième dose de vaccin contre la COVID-19,2021-07-02,1,https://www.journaldemontreal.com/2021/07/02/justin-trudeau-a-recu-sa-deuxieme-dose-de-vaccin-contre-la-covid-19,2021-07-03 17:58:01
Québec ,premier ministre,14,Radio-Canada.ca,Tout le Québec passera au vert le 28 juin | Coronavirus,2021-06-22,11,https://ici.radio-canada.ca/nouvelle/1803569/covid-quebec-palier-vert-vendredi-25-juin,2021-07-03 17:58:01
Québec ,premier ministre,15,Le Devoir,CHSLD: près de 40% des médecins spécialistes ont dit «non» lors de la première vague,2021-06-28,5,https://www.ledevoir.com/societe/sante/614262/renforts-en-chsld-pres-de-40-des-medecins-specialistes-ont-dit-non,2021-07-03 17:58:02
Québec ,premier ministre,16,TVA Nouvelles,Les pires lacs du Québec: «Nos lacs sont orphelins»,2021-07-03,0,https://www.tvanouvelles.ca/2021/07/03/les-pires-lacs-du-quebec-nos-lacs-sont-orphelins-1,2021-07-03 17:58:02
Québec ,premier ministre,17,Le Soleil - Groupe Capitales Médias,Des âmes lavées à l'eau de javel,2021-07-03,0,https://www.lesoleil.com/chroniques/des-ames-lavees-a-leau-de-javel-5f66a7cb6c735a85da65e08f22689179,2021-07-03 17:58:02
Québec ,premier ministre,18,Radio-Canada.ca,Les bals des finissants autorisés à partir du 8 juillet au Québec | Coronavirus,2021-06-12,21,https://ici.radio-canada.ca/nouvelle/1799761/covid-conference-presse-legault-dube-arruda-8-juin,2021-07-03 17:58:02
Québec ,premier ministre,19,La Presse,Ville de Montréal | L'ex-premier ministre Lucien Bouchard nommé citoyen d'honneur,2021-06-24,9,https://www.lapresse.ca/actualites/grand-montreal/2021-06-24/ville-de-montreal/l-ex-premier-ministre-lucien-bouchard-nomme-citoyen-d-honneur.php,2021-07-03 17:58:02
Québec ,premier ministre,20,Le Journal de Montréal,COVID-19 au Canada: 209 nouveaux cas en Ontario,2021-07-03,0,https://www.journaldemontreal.com/2021/07/03/covid-19-au-canada-209-nouveaux-cas-en-ontario,2021-07-03 17:58:03
Québec ,premier ministre,21,Le Journal de Québec,Politiciens en temps de pandémie: «Un saut dans le vide»,2021-07-03,0,https://www.journaldequebec.com/2021/07/03/politiciens-en-temps-de-pandemie-un-saut-dans-le-vide,2021-07-03 17:58:03
Québec ,premier ministre,22,Le Nouvelliste - Groupe Capitales Médias,Nemaska: Girard ouvert à rencontrer Angers et Legault se fait attendre,2021-07-02,1,https://www.lenouvelliste.ca/actualites/nemaska-girard-ouvert-a-rencontrer-angers-et-legault-se-fait-attendre-3e66cd2a9d27fa43a379ea2c4d631233,2021-07-03 17:58:03
Québec ,premier ministre,23,La Presse,Feux dans l'Ouest canadien | 40 pompiers forestiers québécois partent lundi en Colombie-Britannique,2021-07-03,0,https://www.lapresse.ca/actualites/national/2021-07-03/feux-dans-l-ouest-canadien/40-pompiers-forestiers-quebecois-partent-lundi-en-colombie-britannique.php,2021-07-03 17:58:03
Québec ,premier ministre,24,Le Journal de Québec,[EN IMAGES] Dix-sept lieux pour célébrer nos héros,2021-06-10,23,https://www.journaldequebec.com/2021/06/10/en-direct-espace-bleu-quebec-annonce-de-nouveaux-lieux-culturels,2021-07-03 17:58:04
Québec ,premier ministre,25,La Presse,Gouvernement Legault | Pas de ministre au Développement économique régional depuis un mois,2021-06-09,24,https://www.lapresse.ca/actualites/politique/2021-06-09/gouvernement-legault/pas-de-ministre-au-developpement-economique-regional-depuis-un-mois.php,2021-07-03 17:58:04
Québec ,climat,1,Le Devoir,Environnement: le Québec face à un climat bouleversé,2021-06-23,10,https://www.ledevoir.com/societe/environnement/613155/environnement-le-quebec-face-a-un-climat-bouleverse,2021-07-03 17:58:37
Québec ,climat,2,Radio-Canada.ca,"Le dôme de chaleur dans l'Ouest, un signal « menaçant » du changement climatique",2021-06-30,3,https://ici.radio-canada.ca/nouvelle/1805576/changement-climatique-dome-chaleur-extreme-cb-ouest,2021-07-03 17:58:38
Québec ,climat,3,MétéoMédia,Chaleur accablante : un phénomène persistant s’aggrave au Québec,2021-06-30,3,https://www.meteomedia.com/ca/nouvelles/article/chaleur-accablante-un-phenomene-persistant-saggrave-au-quebec,2021-07-03 17:58:38
