Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Mirabel ,premier ministre,1,Nord Info et Voix des Mille-Iles,Simon Marcil demande au gouvernement de compenser les erreurs du passé,2021-07-01,2,https://www.nordinfo.com/actualites/simon-marcil-demande-au-gouvernement-de-compenser-les-erreurs-du-passe/,2021-07-03 17:43:04
Mirabel ,premier ministre,2,Le Devoir,CHSLD: près de 40% des médecins spécialistes ont dit «non» lors de la première vague,2021-06-28,5,https://www.ledevoir.com/societe/sante/614262/renforts-en-chsld-pres-de-40-des-medecins-specialistes-ont-dit-non,2021-07-03 17:43:04
Mirabel ,premier ministre,3,L'Éveil et La Concorde,Fin aux paradis fiscaux: une motion du Bloc est adoptée par l'opposition - Journal L'Éveil de Saint-Eustache,2021-06-22,11,https://www.leveil.com/actualites/fin-aux-paradis-fiscaux-une-motion-du-bloc-est-adoptee-par-lopposition,2021-07-03 17:43:05
Mirabel ,premier ministre,4,HollywoodPQ,10 vedettes québécoises qui ont mis leur maison en vente cette année | Hollywoodpq.com,2021-06-24,9,https://hollywoodpq.com/10-vedettes-quebecoises-qui-ont-mis-leur-maison-en-vente-cette-annee/,2021-07-03 17:43:05
Mirabel ,premier ministre,5,Brain Damaged,Séries Mania 2021 : Le festival dévoile sa programmation et ses invités,2021-07-02,1,http://braindamaged.fr/02/07/2021/series-mania-2021-le-festival-devoile-sa-programmation-et-ses-invites/,2021-07-03 17:43:05
Mirabel ,premier ministre,6,Radio-Canada.ca,Québec repousse le couvre-feu à 21 h 30 en zone rouge | Coronavirus,2021-03-17,108,https://ici.radio-canada.ca/nouvelle/1777583/assouplissements-mesures-sanitaires-gouvernement-legault-covid-19,2021-07-03 17:43:05
Mirabel ,premier ministre,7,La Presse,Usine de Lion Électrique | Saint-Jérôme dénonce la « concurrence déloyale » de Mirabel,2021-04-08,86,https://www.lapresse.ca/affaires/2021-04-08/usine-de-lion-electrique/saint-jerome-denonce-la-concurrence-deloyale-de-mirabel.php,2021-07-03 17:43:05
Mirabel ,premier ministre,8,Radio-Canada.ca,"Les régions du Québec passeront en zone orange, à l'exception du Grand Montréal | Coronavirus",2021-03-04,121,https://ici.radio-canada.ca/nouvelle/1774732/changements-paliers-alerte-rouge-cmm,2021-07-03 17:43:06
Mirabel ,premier ministre,9,Le Journal de Québec,Loyer à 500-600$ : Legault rattrapé par sa déclaration controversée,2021-04-29,65,https://www.journaldequebec.com/2021/04/29/logement-a-500-600---legault-reconnait-quil-manque-de-logements-abordables,2021-07-03 17:43:06
Mirabel ,premier ministre,10,ICI.Radio-Canada.ca,COVID-19 : Legault relève le niveau d'alerte partout sur le territoire québécois | Coronavirus,2020-10-01,275,https://ici.radio-canada.ca/nouvelle/1737033/covid-19-nouveaux-cas-quebec-lundi-alerte-rouge-montreal-quebec,2021-07-03 17:43:06
