Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Baie-Saint-Paul ,élection OR campagne,1,Le Soleil - Groupe Capitales Médias,Du hockey de la Coupe Stanley et… de la vaccination au Centre Vidéotron!,2021-07-02,1,https://www.lesoleil.com/actualite/covid-19/du-hockey-de-la-coupe-stanley-et-de-la-vaccination-au-centre-videotron-08a0dbc6248eb1ab5f161da4390259ba,2021-07-03 09:24:59
Baie-Saint-Paul ,élection OR campagne,2,ICI.Radio-Canada.ca,"Migrer de la ville vers la région, une transition pas toujours facile",2021-06-05,28,https://ici.radio-canada.ca/nouvelle/1788083/neo-ruraux-village-integration-region,2021-07-03 09:24:59
Baie-Saint-Paul ,élection OR campagne,3,CIMT-CHAU,Baie-Saint-Paul contribue 60 000$ pour l'acquisition d'un « TACO »,2021-06-15,18,https://cimtchau.ca/nouvelles/baie-saint-paul-contribue-60-000-pour-lacquisition-dun-taco/,2021-07-03 09:24:59
Baie-Saint-Paul ,élection OR campagne,4,Le Soleil - Groupe Capitales Médias,"L'Outaouais en a soupé, des moindres maux",2021-06-30,3,https://www.lesoleil.com/chroniques/patrick-duquette/loutaouais-en-a-soupe-des-moindres-maux-05d1eab1292f410f722ce3f9f9c4b7df,2021-07-03 09:24:59
Baie-Saint-Paul ,élection OR campagne,5,ICI.Radio-Canada.ca,Les 12-17 ans de la Capitale-Nationale peuvent se faire vacciner,2021-06-07,26,https://ici.radio-canada.ca/nouvelle/1799406/vaccination-12-17-ans-covid-capitale-nationale-vaccin-o-bus,2021-07-03 09:24:59
Baie-Saint-Paul ,élection OR campagne,6,CIMT-CHAU,Dernier droit pour la 1re dose dans Charlevoix : à 9000 personnes de l'objectif!,2021-06-03,30,https://cimtchau.ca/nouvelles/dernier-droit-pour-la-1re-dose-a-9000-personnes-de-lobjectif/,2021-07-03 09:25:00
Baie-Saint-Paul ,élection OR campagne,7,Le Journal de Montréal,Le budget participatif: un outil de gouvernance qui fait son chemin,2021-06-03,30,https://www.journaldemontreal.com/2021/06/03/le-budget-participatif-un-outil-de-gouvernance-qui-fait-son-chemin,2021-07-03 09:25:00
Baie-Saint-Paul ,élection OR campagne,8,Audiogram,Rémi-Pierre Paquin en vedette dans le nouveau clip Travailleur autonome,2021-06-09,24,https://www.audiogram.com/actualites/remi-pierre-paquin-en-vedette-dans-le-nouveau-clip-travailleur-autonome/,2021-07-03 09:25:00
Baie-Saint-Paul ,élection OR campagne,9,TVA Nouvelles,Les développements sur le coronavirus du 27 juin 2021,2021-06-27,6,https://www.tvanouvelles.ca/2021/06/27/en-direct--les-derniers-developpements-sur-le-coronavirus,2021-07-03 09:25:00
Baie-Saint-Paul ,élection OR campagne,10,ICI.Radio-Canada.ca,Le maire de Baie-Saint-Paul tire sa révérence après 9 mandats,2021-01-18,166,https://ici.radio-canada.ca/nouvelle/1764130/maire-baie-saint-paul-tire-sa-reverence-apres-9-mandats-jean-fortin,2021-07-03 09:25:01
Baie-Saint-Paul ,élection OR campagne,11,La Presse,Choisir la campagne | Travailler au bord du fleuve,2020-12-11,204,https://www.lapresse.ca/maison/immobilier/2020-12-11/choisir-la-campagne/travailler-au-bord-du-fleuve.php,2021-07-03 09:25:01
Baie-Saint-Paul ,élection OR campagne,12,CIMT-CHAU,Baie-Saint-Paul se dote d'un espace de développement,2021-04-13,81,https://cimtchau.ca/nouvelles/baie-saint-paul-se-dote-dun-espace-de-developpement/,2021-07-03 09:25:01
Baie-Saint-Paul ,élection OR campagne,13,CIMT-CHAU,Une 1ère journée de vaccination concluante à Baie-Saint-Paul,2021-04-16,78,https://cimtchau.ca/nouvelles/une-1ere-journee-de-vaccination-concluante-a-baie-saint-paul/,2021-07-03 09:25:01
Baie-Saint-Paul ,élection OR campagne,14,Isarta,Oasis communication crée la nouvelle image de marque de la ville de Baie-Saint-Paul,2020-11-19,226,https://isarta.com/infos/oasis-communication-cree-la-nouvelle-image-de-marque-de-la-ville-de-baie-saint-paul/,2021-07-03 09:25:01
Baie-Saint-Paul ,élection OR campagne,15,CIMT-CHAU,Création d'un Espace bleu dans Maison Mère à Baie-Saint-Paul,2021-05-12,52,https://cimtchau.ca/nouvelles/creation-dun-espace-bleu-dans-maison-mere-a-baie-saint-paul/,2021-07-03 09:25:01
Baie-Saint-Paul ,élection OR campagne,16,CIMT-CHAU,La Fondation de l'Hôpital de Baie-Saint-Paul présente sa Journée de la Fondation 2021 - TVA CIMT CHAU,2021-05-08,56,https://cimtchau.ca/nouvelles/la-fondation-de-lhopital-de-baie-saint-paul-presente-sa-journee-de-la-fondation-2021/,2021-07-03 09:25:02
Baie-Saint-Paul ,élection OR campagne,17,CIMT-CHAU,Un Espace bleu à Maison Mère de Baie-Saint-Paul?,2021-03-17,108,https://cimtchau.ca/nouvelles/un-espace-bleu-a-maison-mere-de-baie-saint-paul/,2021-07-03 09:25:02
Baie-Saint-Paul ,élection OR campagne,18,Ouest-France éditions locales,Elections régionales et départementales. Le dépôt des listes pour le second tour terminé depuis 18h,2021-06-22,11,https://www.ouest-france.fr/elections/direct-regionales-les-listes-ont-jusqu-a-ce-soir-18-h-pour-s-entendre-sur-une-alliance-d47caaa6-d2c0-11eb-8758-469341d1a13a,2021-07-03 09:25:02
Baie-Saint-Paul ,élection OR campagne,19,CIMT-CHAU,Fortes pluies : un chemin fermé à Baie-Saint-Paul,2020-12-25,190,https://cimtchau.ca/nouvelles/fortes-pluies-un-chemin-ferme-a-baie-saint-paul/,2021-07-03 09:25:02
Baie-Saint-Paul ,élection OR campagne,20,CIMT-CHAU,Traverse L'Isle-aux-Coudres-Saint-Joseph-de-la-Rive: le dossier d'opportunité fait réagir,2021-03-31,94,https://cimtchau.ca/nouvelles/traverse-lisle-aux-coudres-saint-joseph-de-la-rive-le-dossier-dopportunite-fait-reagir/,2021-07-03 09:25:03
Baie-Saint-Paul ,élection OR campagne,21,Le Soleil - Groupe Capitales Médias,Incendie suspect à Baie-Saint-Paul: un homme dans la cinquantaine arrêté,2020-10-09,267,https://www.lesoleil.com/actualite/justice-et-faits-divers/incendie-suspect-a-baie-saint-paul-un-homme-dans-la-cinquantaine-arrete-9e98fad596680828104b2cce39587c0c,2021-07-03 09:25:03
Baie-Saint-Paul ,élection OR campagne,22,ICI.Radio-Canada.ca,Le logo d'un café de Baie-Saint-Paul associé à un symbole pédophile,2020-08-26,311,https://ici.radio-canada.ca/nouvelle/1729319/cafe-artistes-charlevoix-baie-st-paul-logo-pedophilie,2021-07-03 09:25:04
Baie-Saint-Paul ,élection OR campagne,23,CIMT-CHAU,Début de la vaccination à l'aréna de Baie-Saint-Paul,2021-04-15,79,https://cimtchau.ca/nouvelles/debut-de-la-vaccination-a-larena-de-baie-saint-paul/,2021-07-03 09:25:04
Baie-Saint-Paul ,élection OR campagne,24,ICI.Radio-Canada.ca,"Dans 100 jours, la population de la grande région de Québec aura reçu une première dose",2021-03-14,111,https://ici.radio-canada.ca/nouvelle/1777063/vaccination-charlevoix-clermont-covid,2021-07-03 09:25:04
Baie-Saint-Paul ,élection OR campagne,25,CIMT-CHAU,La COVID entre dans une autre école de Baie-Saint-Paul,2021-03-24,101,https://cimtchau.ca/nouvelles/la-covid-entre-dans-une-autre-ecole-de-baie-saint-paul/,2021-07-03 09:25:04
