Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Trois-Pistoles ,premier ministre,1,Mon Matane,Éphémérides du 3 juillet : le chanoine Victor Côté décède en 1966 à 87 ans,2021-07-03,0,https://monmatane.com/ephemerides-du-3-juillet-le-chanoine-victor-cote-decede-en-1966-a-87-ans/,2021-07-03 14:57:40
Trois-Pistoles ,premier ministre,2,journal le soir,La ministre Caroline Proulx sensible au Vieux-Théâtre,2021-06-16,17,https://journallesoir.ca/2021/06/16/la-ministre-caroline-proulx-sensible-au-vieux-theatre/,2021-07-03 14:57:40
Trois-Pistoles ,premier ministre,3,journal le soir,"La crise du logement, le sort des aînés et la 20 mobilisent les efforts du député LeBel",2021-06-25,8,https://journallesoir.ca/2021/06/25/la-crise-du-logement-le-sort-des-aines-et-la-20-mobilisent-les-efforts-du-depute-lebel/,2021-07-03 14:57:40
Trois-Pistoles ,premier ministre,4,ICI.Radio-Canada.ca,Traverse Trois-Pistoles–Les Escoumins : une longue histoire de mobilisation citoyenne,2021-05-20,44,https://ici.radio-canada.ca/nouvelle/1794807/heritage-traversier-trois-pistoles-escoumins-basques-travaux-quais,2021-07-03 14:57:40
Trois-Pistoles ,premier ministre,5,ICI.Radio-Canada.ca,L'Héritage 1 reprend les traversées entre Trois-Pistoles et Les Escoumins,2021-05-21,43,https://ici.radio-canada.ca/nouvelle/1795016/traverse-cote-nord-heritage-reprise-service-trois-pistoles-escoumins-bateau-fleuve,2021-07-03 14:57:40
Trois-Pistoles ,premier ministre,6,ICI.Radio-Canada.ca,Le manoir Rioux-Belzile désormais protégé par Québec,2021-03-08,117,https://ici.radio-canada.ca/nouvelle/1775872/manoir-rioux-belzile-patrimoine-notre-dame-des-neiges-trois-pistoles-classement-nathalie-roy,2021-07-03 14:57:41
Trois-Pistoles ,premier ministre,7,Le Journal de Montréal,10 campings magnifiques près de Rimouski | JDM,2021-04-18,76,https://www.journaldemontreal.com/2021/04/18/10-campings-magnifiques-pres-de-rimouski,2021-07-03 14:57:41
Trois-Pistoles ,premier ministre,8,Info Dimanche,Retour en «zone rouge» pour le Bas-Saint-Laurent | infodimanche.com,2021-03-31,94,https://www.infodimanche.com/actualites/covid-19/421939/retour-en-zone-rouge-pour-le-bas-saint-laurent,2021-07-03 14:57:41
Trois-Pistoles ,premier ministre,9,CIMT-CHAU,La CAQ dit toujours vouloir ramener le prolongement de l'A-20 au PQI d'ici octobre 2022,2021-05-15,49,https://cimtchau.ca/nouvelles/la-caq-dit-toujours-vouloir-ramener-le-prolongement-de-la-20-au-pqi-dici-octobre-2022/,2021-07-03 14:57:41
Trois-Pistoles ,premier ministre,10,ICI.Radio-Canada.ca,"Le « train » de la vaccination est lancé, affirme le CISSS du Bas-Saint-Laurent | Coronavirus",2021-03-18,107,https://ici.radio-canada.ca/nouvelle/1778167/coronavirus-vaccins-rimouski-amqui-campagne-sante-eglise-pie-x,2021-07-03 14:57:41
Trois-Pistoles ,premier ministre,11,ICI.Radio-Canada.ca,55 cas de COVID-19 de plus au Bas-Saint-Laurent | Coronavirus,2021-05-11,53,https://ici.radio-canada.ca/nouvelle/1792165/bilan-covid-19-bas-saint-laurent-11-mai-2021,2021-07-03 14:57:42
Trois-Pistoles ,premier ministre,12,iHeartRadio,Un lien nécessaire pour l'Est du Québec ?,2021-05-18,46,https://www.iheartradio.ca/rouge-fm/rouge-fm-rimouski/nouvelles/un-lien-necessaire-pour-l-est-du-quebec-1.15221618,2021-07-03 14:57:42
Trois-Pistoles ,premier ministre,13,Le Devoir,Un silence de neuf ans autour de la classification du manoir Rioux-Belzile,2021-02-25,128,https://www.ledevoir.com/culture/595867/patrimoine-le-manoir-rioux-belzile-attend-depuis-neuf-ans,2021-07-03 14:57:42
Trois-Pistoles ,premier ministre,14,Le Journal de Québec,Un lien dont l'Est «n'a pas besoin»,2021-05-21,43,https://www.journaldequebec.com/2021/05/21/un-lien-dont-lest-na-pas-besoin,2021-07-03 14:57:42
Trois-Pistoles ,premier ministre,15,Info Dimanche,"Trois régions passent au rouge, le Bas-Saint-Laurent à l'orange | infodimanche.com",2020-09-28,278,https://www.infodimanche.com/actualites/covid-19/405569/trois-regions-passent-au-rouge-le-bas-saint-laurent-a-lorange,2021-07-03 14:57:42
Trois-Pistoles ,premier ministre,16,ICI.Radio-Canada.ca,47 cas de COVID-19 de plus au Bas-Saint-Laurent,2021-05-13,51,https://ici.radio-canada.ca/nouvelle/1792829/bilan-covid-19-bas-saint-laurent-13-mai-2021,2021-07-03 14:57:43
