Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL
Bécancour ,autobus OR tramway,3,Magazine MCI,Investissement de 10 M$ pour l'usine de fabrication d'autobus de Nova Bus dans le Centre-du-Québec,2020-11-12,202,https://magazinemci.com/2020/11/12/investissement-de-10-m-pour-lusine-de-fabrication-dautobus-de-nova-bus-dans-le-centre-du-quebec/
Bécancour ,autobus OR tramway,4,La Presse,Québec veut électrifier les autobus scolaires | La Presse - La Presse,2021-04-23,40,https://www.lapresse.ca/affaires/2021-04-23/quebec-veut-electrifier-les-autobus-scolaires.php
Bécancour ,autobus OR tramway,5,ICI.Radio-Canada.ca,Des élus se questionnent sur la dangerosité de l'autoroute 30 à Bécancour,2021-03-24,70,https://ici.radio-canada.ca/nouvelle/1779678/autoroute-30-becancour-accidents-mtq
Bécancour ,autobus OR tramway,6,ICI.Radio-Canada.ca,Tramway : jusqu'à 15 millions de dollars pour les consortiums perdants,2021-04-28,35,https://ici.radio-canada.ca/nouvelle/1788772/appel-proposition-tramway-consortiums-compensation-labeaume
Bécancour ,autobus OR tramway,7,L'Hebdo du Saint-Maurice,Transport en commun : les nouveaux circuits présentés,2021-02-15,107,https://www.lhebdodustmaurice.com/transport-en-commun-les-nouveaux-circuits-presentes/
Bécancour ,autobus OR tramway,8,Le Courrier Sud,Des inscriptions uniquement en ligne pour le camp de jour de Bécancour,2021-04-21,42,https://www.lecourriersud.com/des-inscriptions-uniquement-en-ligne-pour-le-camp-de-jour-de-becancour/
Bécancour ,autobus OR tramway,9,Le Nouvelliste - Groupe Capitales Médias,Les autobus de la STTR en temps réel sur Google Maps,2021-03-16,78,https://www.lenouvelliste.ca/actualites/trois-rivieres/les-autobus-de-la-sttr-en-temps-reel-sur-google-maps-d91b7f7943a1e1487214d869880ebfff
Bécancour ,autobus OR tramway,10,L'Hebdo Journal,La STTR s'intéresse à l'hydrogène,2021-02-03,119,https://www.lhebdojournal.com/la-sttr-sinteresse-a-lhydrogene/
Bécancour ,météo,1,TVA Nouvelles,Gel tardif : dur contrecoup pour les producteurs agricoles du Centre-du-Québec,2021-06-01,1,https://www.tvanouvelles.ca/2021/06/01/gel-tardif--dur-contrecoup-pour-les-producteurs-agricoles-du-centre-du-quebec
Bécancour ,météo,2,Le Journal de Montréal,De meilleures prévisions météo pour la région de Trois-Rivières,2020-11-02,212,https://www.journaldemontreal.com/2020/11/02/de-meilleures-previsions-meteo-pour-la-region-de-trois-rivieres-1
Bécancour ,météo,3,ICI.Radio-Canada.ca,Tempête hivernale : 25 à 30 cm de neige attendus en Mauricie d'ici dimanche,2021-01-15,138,https://ici.radio-canada.ca/nouvelle/1763415/tempete-neige-mauricie-meteo-environnement-canada
Bécancour ,météo,4,Zone911,Un corps a été retrouvé dans la rivière Bécancour,2021-05-01,32,https://zone911.com/scenes-policieres/30750-un-corps-a-ete-retrouve-dans-la-riviere-becancour
Bécancour ,météo,5,La Presse,Saint-Michel-des-Saints et Bécancour | Québec dit oui au projet de Nouveau Monde Graphite,2021-02-10,112,https://www.lapresse.ca/affaires/entreprises/2021-02-10/saint-michel-des-saints-et-becancour/quebec-dit-oui-au-projet-de-nouveau-monde-graphite.php
Bécancour ,météo,6,La Presse,Nouveau Monde Graphite s'installe à Bécancour,2020-10-27,218,https://www.lapresse.ca/affaires/entreprises/2020-10-27/nouveau-monde-graphite-s-installe-a-becancour.php
Bécancour ,météo,7,Le Courrier Sud,Concours de bonhommes de neige à Bécancour,2021-01-17,136,https://www.lecourriersud.com/concours-de-bonhommes-de-neige-a-becancour/
Bécancour ,météo,8,La Presse,Un homme périt dans une collision frontale à Bécancour,2021-04-25,38,https://www.lapresse.ca/actualites/justice-et-faits-divers/2021-04-25/un-homme-perit-dans-une-collision-frontale-a-becancour.php
Bécancour ,météo,9,La Presse,Premier Tech et Virentia investissent 45 millions à Bécancour,2021-01-19,134,https://www.lapresse.ca/affaires/entreprises/2021-01-19/premier-tech-et-virentia-investissent-45-millions-a-becancour.php
Bécancour ,météo,10,Le Courrier Sud,Un vent de jeunesse à la Ville de Bécancour?,2021-02-05,117,https://www.lecourriersud.com/un-vent-de-jeunesse-a-la-ville-de-becancour/
