Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Bécancour ,accident,1,Le Nouvelliste - Groupe Capitales Médias,Accident de Bécancour: l'identité des victimes connue et demande d'étude au MTQ,2021-03-25,94,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-de-becancour-lidentite-des-victimes-connue-et-demande-detude-au-mtq-3a7616a3dd8168527d899d81360cbec9,2021-06-27 15:38:27
Bécancour ,accident,2,iHeartRadio,Face-à-face mortel à Bécancour: l'identité des victimes dévoilée,2021-03-24,95,https://www.iheartradio.ca/energie/energie-mauricie/nouvelles/face-a-face-mortel-a-becancour-l-identite-des-victimes-devoilee-1.14824375,2021-06-27 15:38:28
Bécancour ,accident,3,ICI.Radio-Canada.ca,Des élus se questionnent sur la dangerosité de l'autoroute 30 à Bécancour,2021-03-24,95,https://ici.radio-canada.ca/nouvelle/1779678/autoroute-30-becancour-accidents-mtq,2021-06-27 15:38:28
Bécancour ,accident,4,Le Courrier Sud,Le maire de Bécancour et sa conjointe blessés lors d'un accident de VTT,2021-03-23,96,https://www.lecourriersud.com/le-maire-de-becancour-et-sa-conjointe-blesses-lors-dun-accident-de-vtt/,2021-06-27 15:38:28
Bécancour ,accident,5,Le Nouvelliste - Groupe Capitales Médias,Accident à Bécancour: deux automobilistes perdent la vie,2021-03-23,96,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-a-becancour-deux-automobilistes-perdent-la-vie-976706d0c4f903fc20d98f1875773284,2021-06-27 15:38:28
Bécancour ,accident,6,Le Nouvelliste - Groupe Capitales Médias,Accident mortel sur l'autoroute 55 | Justice et faits divers | Actualités,2021-04-25,63,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-mortel-sur-lautoroute-55-dc05834b9984ceb187aa610e975363d7,2021-06-27 15:38:29
Bécancour ,accident,7,TVA Nouvelles,Une voiture prend feu après un accident à Bécancour,2021-04-05,83,https://www.tvanouvelles.ca/2021/04/05/une-voiture-prend-feu-apres-un-accident-a-becancour,2021-06-27 15:38:29
Bécancour ,accident,8,ICI.Radio-Canada.ca,Collision mortelle : pétition pour améliorer la sécurité sur l'autoroute 30,2021-04-19,69,https://ici.radio-canada.ca/nouvelle/1786066/accident-route-becancour-mtq-elargissement-voie-30-centre-quebec,2021-06-27 15:38:29
Bécancour ,accident,9,Le Nouvelliste - Groupe Capitales Médias,Deux personnes perdent la vie dans une collision à Bécancour,2020-10-11,259,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/deux-personnes-perdent-la-vie-dans-une-collision-a-becancour-0e0969f248ae0b8822de77b55ef64f27,2021-06-27 15:38:29
Bécancour ,accident,10,Le Nouvelliste - Groupe Capitales Médias,Le corps d'un homme est repêché dans la rivière Bécancour [VIDÉO],2021-05-01,57,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/le-corps-dun-homme-est-repeche-dans-la-riviere-becancour-video-6678b3a7bbc00c90cea222303c25cba6,2021-06-27 15:38:29
Bécancour ,accident,11,ICI.Radio-Canada.ca,Investissement de 155 M$ pour le réseau routier au Centre-du-Québec,2021-04-14,74,https://ici.radio-canada.ca/nouvelle/1784808/doublement-55-accident-autoroute-30-etudes-becancour,2021-06-27 15:38:29
Bécancour ,accident,12,Le Nouvelliste - Groupe Capitales Médias,"Accident mortel sur la 55: «Ça prend le doublement», clament les maires de Saint-Célestin et Bécancour",2020-08-31,300,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-mortel-sur-la-55-ca-prend-le-doublement-clament-les-maires-de-saint-celestin-et-becancour-2a5622f596554af16323c2e75af51a49,2021-06-27 15:38:30
Bécancour ,accident,13,Le Nouvelliste - Groupe Capitales Médias,Autoroute 30: Donald Martel demande l'avis du MTQ,2021-03-25,94,https://www.lenouvelliste.ca/actualites/autoroute-30-donald-martel-demande-lavis-du-mtq-fd67bc8bf6dd98c85a722b4b3711547f,2021-06-27 15:38:30
Bécancour ,accident,14,ICI.Radio-Canada.ca,Longue fin de semaine meurtrière sur les routes en Mauricie et au Centre-du-Québec,2020-10-12,258,https://ici.radio-canada.ca/nouvelle/1740520/accident-action-de-grace-becancour-yamachiche,2021-06-27 15:38:30
Bécancour ,accident,15,Le Courrier Sud,Des troupes mobilisées et solidaires,2021-05-25,33,https://www.lecourriersud.com/des-troupes-mobilisees-et-solidaires/,2021-06-27 15:38:30
Bécancour ,accident,16,Le Nouvelliste - Groupe Capitales Médias,Accident de motoneige à la Tuque: la victime est un homme de Roberval,2021-02-14,133,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-de-motoneige-a-la-tuque-la-victime-est-un-homme-de-roberval-8ff681eefe7d9f3afbd06f601811f3f6,2021-06-27 15:38:30
Bécancour ,accident,17,Le Nouvelliste - Groupe Capitales Médias,Accident à Bécancour: l'autoroute 30 maintenant rouverte | Actualités,,,https://www.lenouvelliste.ca/actualites/accident-a-becancour-lautoroute-30-maintenant-rouverte-6316c8bf79535d5c9a08bab4888def90,2021-06-27 15:38:31
Bécancour ,accident,18,Le Nouvelliste - Groupe Capitales Médias,Sortie de route sur la 155 près de Lac-Édouard,2021-05-15,43,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/sortie-de-route-sur-la-155-pres-de-lac-edouard-b48c0fe4ee68e998076acf27b11ed92f,2021-06-27 15:38:31
Bécancour ,accident,19,Le Nouvelliste - Groupe Capitales Médias,Accident mortel à Bécancour: la SQ recherche des témoins,,,https://www.lenouvelliste.ca/actualites/accident-mortel-a-becancour-la-sq-recherche-des-temoins-4a22452c38aa3e0cb6eef1c40924380a,2021-06-27 15:38:31
Bécancour ,accident,20,Radio-Canada.ca,Un mort dans un accident sur l'autoroute 40 à Maskinongé,2021-02-05,142,https://ici.radio-canada.ca/nouvelle/1768683/accident-route-mauricie-camion-transport,2021-06-27 15:38:32
Bécancour ,accident,21,ICI.Radio-Canada.ca,Un blessé grave dans un accident sur l'autoroute 55 au Centre-du-Québec,2021-04-09,79,https://ici.radio-canada.ca/nouvelle/1783569/st-wenceslas-autoroute-55-voiture-hopital-detour-circultion,2021-06-27 15:38:32
Bécancour ,accident,22,Le Nouvelliste - Groupe Capitales Médias,Carambolage à Bécancour en décembre 2018: distraction mortelle | Justice et faits divers | Actualités,,,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/carambolage-a-becancour-en-decembre-2018-distraction-mortelle-58aad3ea9f2cf1746c2a7389621eb128,2021-06-27 15:38:32
Bécancour ,accident,23,Le Nouvelliste - Groupe Capitales Médias,Accident mortel sur l'autoroute 40: un camion blindé termine sa course dans la rivière Maskinongé [VIDÉO],2021-02-05,142,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-mortel-sur-lautoroute-40-un-camion-blinde-termine-sa-course-dans-la-riviere-maskinonge-video-97edf05066b583ff5d2f7ab31ada4a00,2021-06-27 15:38:32
Bécancour ,accident,24,LaPresse.ca,Accident à Bécancour: l'alcool est en cause,,,https://www.lapresse.ca/actualites/justice-et-faits-divers/faits-divers/201812/21/01-5208812-accident-a-becancour-lalcool-est-en-cause.php,2021-06-27 15:38:32
Bécancour ,accident,25,Le Nouvelliste - Groupe Capitales Médias,Accident mortel sur un chantier sur l'autoroute 20 à Saint-Cyrille-de-Wendover,2021-04-08,80,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/accident-mortel-sur-un-chantier-sur-lautoroute-20-a-saint-cyrille-de-wendover-da3424b0efcda930382989febb09065a,2021-06-27 15:38:32
Bécancour ,décès OR mort,1,Le Journal de Montréal,Un miraculé de la COVID longue rentre enfin chez lui: «C'est ma Coupe Stanley à moi»,2021-06-26,1,https://www.journaldemontreal.com/2021/06/26/un-miracule-de-la-covid-rentre-enfin-chez-lui-cest-ma-coupe-stanley-a-moi-1,2021-06-27 15:39:08
