Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Montréal ,premier ministre,1,La Presse,Ville de Montréal | L'ex-premier ministre Lucien Bouchard nommé citoyen d'honneur,2021-06-24,3,https://www.lapresse.ca/actualites/grand-montreal/2021-06-24/ville-de-montreal/l-ex-premier-ministre-lucien-bouchard-nomme-citoyen-d-honneur.php,2021-06-27 16:34:23
Montréal ,premier ministre,2,Le Journal de Montréal,Un premier ministre résolument décomplexé | JDM,2021-06-25,2,https://www.journaldemontreal.com/2021/06/25/un-premier-ministre-resolument-decomplexe,2021-06-27 16:34:23
Montréal ,premier ministre,3,Radio-Canada.ca,"Découverte à Marieval : « le Canada en est responsable », selon Trudeau",2021-06-24,3,https://ici.radio-canada.ca/nouvelle/1804270/decouverte-tombes-cavites-premiere-nation-marieval,2021-06-27 16:34:24
Montréal ,premier ministre,4,Le Journal de Montréal,COVID-19: le ministre britannique de la Santé démissionne pour non-respect des règles sanitaires,2021-06-26,1,https://www.journaldemontreal.com/2021/06/26/covid-19-le-ministre-britannique-de-la-sante-demissionne-pour-non-respect-des-regles-sanitaires-1,2021-06-27 16:34:24
Montréal ,premier ministre,5,Le Journal de Montréal,"Suède: le premier ministre renversé au Parlement, démission ou élections en vue",2021-06-21,6,https://www.journaldemontreal.com/2021/06/21/suede-le-premier-ministre-renverse-au-parlement-demission-ou-elections-en-vue,2021-06-27 16:34:24
Montréal ,premier ministre,6,Le Journal de Montréal,Une nouvelle préposée aux bénéficiaires remporte le gros lot,2021-06-27,0,https://www.journaldemontreal.com/2021/06/27/le-gros-lot-pour-une-nouvelle-preposee-aux-beneficiaires,2021-06-27 16:34:24
Montréal ,premier ministre,7,Le Journal de Montréal,Vaccination: cafouillage au Stade olympique après le passage de François Legault,2021-06-21,6,https://www.journaldemontreal.com/2021/06/21/vaccination--cafouillage-au-stade-olympique-apres-le-passage-de-francois-legault,2021-06-27 16:34:24
Montréal ,premier ministre,8,La Presse,Justin Trudeau félicite le nouveau premier ministre israélien,2021-06-13,14,https://www.lapresse.ca/actualites/politique/2021-06-13/justin-trudeau-felicite-le-nouveau-premier-ministre-israelien.php,2021-06-27 16:34:24
Montréal ,premier ministre,9,Le Journal de Montréal,10 000 fans au Centre Bell svp!,2021-06-27,0,https://www.journaldemontreal.com/2021/06/27/10000-fans-au-centre-bell-svp,2021-06-27 16:34:25
Montréal ,premier ministre,10,Le Journal de Montréal,Le CH en finale: les politiciens réagissent,2021-06-25,2,https://www.journaldemontreal.com/2021/06/25/le-ch-en-finale-les-politiciens-reagissent,2021-06-27 16:34:25
Montréal ,premier ministre,11,ICI.Radio-Canada.ca,La ministre Bennett s'excuse pour un message « raciste » envoyé à Wilson-Raybould,2021-06-25,2,https://ici.radio-canada.ca/nouvelle/1804350/carolyn-bennett-excuse-message-texte-raciste-envoye-wilson-raybould,2021-06-27 16:34:25
Montréal ,premier ministre,12,Le Journal de Montréal,COVID-19: possibles cas de transmission dans plusieurs vols au cours des derniers jours,2021-06-25,2,https://www.journaldemontreal.com/2021/06/25/covid-19-possibles-cas-de-transmission-dans-plusieurs-vols-au-cours-des-derniers-jours-1,2021-06-27 16:34:25
Montréal ,premier ministre,13,Le Journal de Montréal,Éthique: Eric Girard remplace Pierre Fitzgibbon à l'Économie,2021-06-02,25,https://www.journaldemontreal.com/2021/06/02/en-direct-recommandation-de-suspendre-le-ministre-fitzgibbon-le-premier-ministre-legault-reagit,2021-06-27 16:34:25
Montréal ,premier ministre,14,Le Devoir,La famille d'un jeune Noir immobilisé lors de son arrestation envisage de poursuivre Montréal,2021-06-26,1,https://www.ledevoir.com/societe/614070/genou-d-un-policier-sur-le-cou-d-un-jeune-noir-la-famille-du-jeune-noir-envisage-de-poursuivre-la-ville,2021-06-27 16:34:25
Montréal ,premier ministre,15,Le Journal de Montréal,Le premier ministre pakistanais lie viol et tenue vestimentaire,2021-06-24,3,https://www.journaldemontreal.com/2021/06/24/le-premier-ministre-pakistanais-lie-viol-et-tenue-vestimentaire-1,2021-06-27 16:34:26
Montréal ,premier ministre,16,La Presse,Déconfinement au Québec | Aucune région en zone rouge à compter de lundi,2021-06-01,26,https://www.lapresse.ca/covid-19/2021-06-01/deconfinement-au-quebec/aucune-region-en-zone-rouge-a-compter-de-lundi.php,2021-06-27 16:34:26
Montréal ,premier ministre,17,Radio-Canada.ca,Des vaccins contre la COVID-19 produits à Montréal à partir de 2022 | Coronavirus,2021-06-22,5,https://ici.radio-canada.ca/nouvelle/1803543/vaccins-covid-19-production-montreal-2022,2021-06-27 16:34:26
Montréal ,premier ministre,18,La Presse,Un an sous Christian Dubé | Un ministre face à son « monstre »,2021-06-20,7,https://www.lapresse.ca/actualites/sante/2021-06-20/un-an-sous-christian-dube/un-ministre-face-a-son-monstre.php,2021-06-27 16:34:26
Montréal ,premier ministre,19,TVA Nouvelles,Le premier ministre du Manitoba respecte son pari,2021-06-08,19,https://www.tvanouvelles.ca/2021/06/08/le-premier-ministre-du-manitoba-respecte-son-pari,2021-06-27 16:34:27
Montréal ,premier ministre,20,CNW Telbec,Nominations du Conseil des ministres,2021-06-23,4,https://www.newswire.ca/fr/news-releases/nominations-du-conseil-des-ministres-883983980.html,2021-06-27 16:34:27
Montréal ,premier ministre,21,TVA Nouvelles,EN DIRECT | Les derniers développements sur le coronavirus,2021-06-27,0,https://www.tvanouvelles.ca/2021/06/27/en-direct--les-derniers-developpements-sur-le-coronavirus,2021-06-27 16:34:27
Montréal ,premier ministre,22,Le Journal de Montréal,Notre québécitude n'est pas négociable | JDM,2021-06-25,2,https://www.journaldemontreal.com/2021/06/25/notre-quebecitude-nest-pas-negociable,2021-06-27 16:34:27
Montréal ,premier ministre,23,La Presse,"Partout, le variant Delta sème l'inquiétude",2021-06-27,0,https://www.lapresse.ca/covid-19/2021-06-27/partout-le-variant-delta-seme-l-inquietude.php,2021-06-27 16:34:27
Montréal ,premier ministre,24,Le Journal de Montréal,Souper de Jason Kenney en terrasse: deux ministres albertaines critiquent le premier ministre,2021-06-06,21,https://www.journaldemontreal.com/2021/06/06/souper-de-jason-kenney-en-terrasse-deux-ministres-albertaines-critiquent-le-premier-ministre-1,2021-06-27 16:34:28
Montréal ,premier ministre,25,Le Journal de Montréal,Pensionnats autochtones: le lourd silence du pape,2021-06-26,1,https://www.journaldemontreal.com/2021/06/26/pensionnats-autochtones-le-lourd-silence-du-pape,2021-06-27 16:34:28
Montréal ,climat,1,Le Journal de Montréal,La santé humaine sous la menace du réchauffement climatique,2021-06-23,4,https://www.journaldemontreal.com/2021/06/23/la-sante-humaine-sous-la-menace-du-rechauffement-climatique,2021-06-27 16:34:35
Montréal ,climat,2,Le Journal de Montréal,Climat : cri d'alerte scientifique sur un réchauffement irréversible,2021-06-15,12,https://www.journaldemontreal.com/2021/06/15/climat--cri-dalerte-scientifique-sur-un-rechauffement-irreversible,2021-06-27 16:34:36
Montréal ,climat,3,La Presse,Changements climatiques﻿ | Les forêts urbaines menacées ? | La Presse,2021-06-20,7,https://www.lapresse.ca/actualites/environnement/2021-06-20/changements-climatiques/les-forets-urbaines-menacees.php,2021-06-27 16:34:36
Montréal ,climat,4,Le Journal de Montréal,Des changements climatiques bien réels | JDM,2021-06-13,14,https://www.journaldemontreal.com/2021/06/13/des-changements-climatiques-bien-reels,2021-06-27 16:34:36
Montréal ,climat,5,Le Journal de Montréal,Harcèlement et intimidation: l'omerta dans le milieu de la santé dénoncée,2021-06-19,8,https://www.journaldemontreal.com/2021/06/19/lomerta-dans-la-sante-denoncee,2021-06-27 16:34:36
Montréal ,climat,6,LeLézard.com,Plan climat 2020-2030 - Plantation d'arbres : le premier de 500 000!,2021-06-07,20,https://www.lelezard.com/communique-19843652.html,2021-06-27 16:34:37
Montréal ,climat,7,Le Journal de Montréal,[PHOTOS] Les dirigeants du G7 se retrouvent autour d'Elizabeth II,2021-06-11,16,https://www.journaldemontreal.com/2021/06/11/le-sommet-du-g7-souvre-en-angleterre-1,2021-06-27 16:34:37
