Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Alma ,accident,1,Le Quotidien - Groupe Capitales Médias,Accident sur l'avenue du Pont Nord à Alma,2021-06-07,20,https://www.lequotidien.com/actualites/justice-et-faits-divers/accident-sur-lavenue-du-pont-nord-a-alma-7926d6ce3ffbdb5df03fef84f67d1597,2021-06-27 15:03:17
Alma ,accident,2,Le Quotidien - Groupe Capitales Médias,Deux accidents entre Saint-Gédéon et Alma samedi matin,2021-06-05,22,https://www.lequotidien.com/actualites/justice-et-faits-divers/deux-accidents-entre-saint-gedeon-et-alma-samedi-matin-5ee90b0f73dad22c86a984313a110af1,2021-06-27 15:03:17
Alma ,accident,3,Ouest-France éditions locales,Une rixe éclate à Rennes : trois blessés se réfugient au centre Alma,2021-06-19,8,https://www.ouest-france.fr/bretagne/rennes-35000/une-rixe-eclate-a-rennes-trois-blesses-se-refugient-au-centre-alma-a61744b0-d107-11eb-a914-e4a3b5e754ad,2021-06-27 15:03:18
Alma ,accident,4,Le Quotidien - Groupe Capitales Médias,Collision entre un poids lourd et un automobiliste à Saint-Ambroise,2021-05-30,28,https://www.lequotidien.com/actualites/justice-et-faits-divers/collision-entre-un-poids-lourd-et-un-automobiliste-a-saint-ambroise-2cf2419c278eebce342e32016ac13750,2021-06-27 15:03:18
Alma ,accident,5,ELLE France,Lady Di : le médecin qui a tenté de lui sauver la vie revient sur son accident tragique,2021-06-21,6,https://www.elle.fr/People/La-vie-des-people/News/Lady-Di-le-medecin-qui-a-tente-de-lui-sauver-la-vie-revient-sur-son-accident-tragique-3933241,2021-06-27 15:03:18
Alma ,accident,6,Le Quotidien - Groupe Capitales Médias,Grave accident entre un quadriporteur et une voiture à Alma,2020-10-31,239,https://www.lequotidien.com/actualites/grave-accident-entre-un-quadriporteur-et-une-voiture-a-alma-57d24ee6241e495a2ebc70c0e8b61c76,2021-06-27 15:03:18
Alma ,accident,7,Journal des Femmes,"Visage et Derniers Mots de Lady Di, par un pompier français",2021-06-24,3,https://www.journaldesfemmes.fr/people/actus/2725443-lady-diana-mort-paris-pompier-medecin-accident/,2021-06-27 15:03:19
Alma ,accident,8,Le Quotidien - Groupe Capitales Médias,Sortie de route sur la 169 à Alma | Justice et faits divers | Actualités,2021-05-24,34,https://www.lequotidien.com/actualites/justice-et-faits-divers/sortie-de-route-sur-la-169-a-alma-aed1cf2d645bd679b3264e74d266a3b8,2021-06-27 15:03:19
Alma ,accident,9,Le Quotidien - Groupe Capitales Médias,Accident impliquant un autobus à Alma | Justice et faits divers | Actualités,2020-09-18,282,https://www.lequotidien.com/actualites/justice-et-faits-divers/accident-impliquant-un-autobus-a-alma-e2d47badb77961f6a5f779e46d79b186,2021-06-27 15:03:19
Alma ,accident,10,Le Point,Le chirurgien de garde raconte la nuit où il a « tout tenté » pour sauver Diana,2021-06-22,5,https://www.lepoint.fr/people/le-chirurgien-de-garde-raconte-la-nuit-ou-il-a-tout-tente-pour-sauver-diana-22-06-2021-2432161_2116.php,2021-06-27 15:03:19
Alma ,accident,11,Le Soir,"24 ans après les faits, le pompier qui a tenté de secourir Lady Di revient sur le jour du drame",2021-06-27,0,https://www.lesoir.be/380835/article/2021-06-27/24-ans-apres-les-faits-le-pompier-qui-tente-de-secourir-lady-di-revient-sur-le,2021-06-27 15:03:19
Alma ,accident,12,Journal Le Lac St-Jean,Accident grave de motoneige à l'Ascension,2021-02-13,134,https://lelacstjean.com/actualite/accident-grave-de-motoneige-a-lascension/,2021-06-27 15:03:20
Alma ,accident,13,Le Quotidien - Groupe Capitales Médias,Un corps d'homme inanimé en pleine rue à Alma,2021-04-17,71,https://www.lequotidien.com/actualites/justice-et-faits-divers/un-corps-dhomme-inanime-en-pleine-rue-a-alma-f10a89838015e2692357ef8f5a1b9898,2021-06-27 15:03:20
