Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie
Blainville ,accident,1,Le Journal de Montréal,[PHOTOS] Blainville: un accident de voiture fait un blessé grave,2021-06-13,14,https://www.journaldemontreal.com/2021/06/13/photos-blainville-un-accident-de-voiture-fait-un-blesse-grave,2021-06-27 15:41:42
Blainville ,accident,2,Le Journal de Montréal,L'A-15 sud fermée: collision à haute vitesse et délit de fuite,2021-06-05,22,https://www.journaldemontreal.com/2021/06/05/la-15-sud-fermee-collision-a-haute-vitesse-et-delit-de-fuite-1,2021-06-27 15:41:42
Blainville ,accident,3,Nord Info et Voix des Mille-Iles,Phase finale sous le thème «RALENTIS»,2021-06-22,5,https://www.nordinfo.com/actualites/phase-finale-sous-le-theme-ralentis/,2021-06-27 15:41:42
Blainville ,accident,4,La Presse,"Mort de Jerry Trempe | « C'est magique, ce qu'il faisait »",2021-05-31,27,https://www.lapresse.ca/sports/hockey/2021-05-31/mort-de-jerry-trempe/c-est-magique-ce-qu-il-faisait.php,2021-06-27 15:41:43
Blainville ,accident,5,la Manche Libre,Blainville-sur-Mer. L'hélicoptère Dragon 50 évacue un cycliste grièvement blessé,2021-06-13,14,https://www.lamanchelibre.fr/actualite-943506-blainville-sur-mer-l-helicoptere-dragon-50-evacue-un-cycliste-grievement-blesse,2021-06-27 15:41:43
Blainville ,accident,6,TVA Nouvelles,Une femme appelle à la prudence après avoir frôlé la mort en quad,2021-05-08,50,https://www.tvanouvelles.ca/2021/05/08/une-femme-appelle-a-la-prudence-apres-avoir-frole-la-mort-en-quad-1,2021-06-27 15:41:43
Blainville ,accident,7,Le Liberté Caen - Bonhomme Libre,Accident entre une voiture et un poids lourd près de Caen : une femme de 32 ans en urgence absolue,2021-02-02,145,https://actu.fr/normandie/blainville-sur-orne_14076/accident-entre-une-voiture-et-un-poids-lourd-pres-de-caen-une-femme-de-32-ans-en-urgence-absolue_39160441.html,2021-06-27 15:41:43
Blainville ,accident,8,Le Journal de Montréal,Laurentides: un jeune de 15 ans perd la vie après un accident de VTT,2021-05-07,51,https://www.journaldemontreal.com/2021/05/07/laurentides-un-jeune-de-15-ans-perd-la-vie-apres-un-accident-de-vtt,2021-06-27 15:41:44
Blainville ,accident,9,La Presse,Sainte-Thérèse | Un homme reste piégé sous un abri à neige,2021-02-21,126,https://www.lapresse.ca/actualites/justice-et-faits-divers/2021-02-21/sainte-therese/un-homme-reste-piege-sous-un-abri-a-neige.php,2021-06-27 15:41:44
Blainville ,accident,10,Le Nouvelliste - Groupe Capitales Médias,Un sexagénaire perd la vie dans un accident de motoneige à Saint-Alexis-des-Monts,2021-01-23,155,https://www.lenouvelliste.ca/actualites/justice-et-faits-divers/un-sexagenaire-perd-la-vie-dans-un-accident-de-motoneige-a-saint-alexis-des-monts-6fee5789d034fbcc090a2dea0de4ecc6,2021-06-27 15:41:44
Blainville ,accident,11,Le Journal de Montréal,Un accident de moto fait deux morts à Blainville,,,https://www.journaldemontreal.com/2019/07/06/accident-de-moto-mortel-a-blainville,2021-06-27 15:41:44
Blainville ,accident,12,La Presse,Proche du crime organisé | Un prêteur québécois meurt dans une collision au Mexique,2021-04-21,67,https://www.lapresse.ca/actualites/justice-et-faits-divers/2021-04-21/proche-du-crime-organise/un-preteur-quebecois-meurt-dans-une-collision-au-mexique.php,2021-06-27 15:41:44
Blainville ,accident,13,maville.com,Près de Caen. Sa voiture percute un poids lourd à Blainville : une automobiliste gravement,2021-02-02,145,https://caen.maville.com/actu/actudet_-pres-de-caen.-sa-voiture-percute-un-poids-lourd-a-blainville-une-automobiliste-gravement-blessee_4-4481618_actu.Htm,2021-06-27 15:41:45
Blainville ,accident,14,TopoLocal,Un piéton de 75 ans meurt dans le stationnement de L'Aubainerie à Saint-Jérôme,2020-09-03,297,https://www.topolocal.ca/2020/09/03/grave-accident-dans-le-stationnement-de-aubainerie-a-saint-jerome/,2021-06-27 15:41:45
Blainville ,accident,15,Le Journal de Montréal,Destin funeste pour deux conducteurs passionnés | JDM,2020-10-26,244,https://www.journaldemontreal.com/2020/10/26/quel-destin-funeste-pour-deux-conducteurs-passionnes,2021-06-27 15:41:45
Blainville ,accident,16,ICI.Radio-Canada.ca,Une sortie de route fait un blessé grave sur l'A-5 dans le secteur de Chelsea,2021-05-15,43,https://ici.radio-canada.ca/nouvelle/1793345/accident-chelsea-autoroute-5-outaouais-blesse-grave-vitesse-14-mai-2021,2021-06-27 15:41:46
Blainville ,accident,17,ICI.Radio-Canada.ca,Accident d'autobus à Westboro : des changements à la sécurité recommandés,2021-05-14,44,https://ici.radio-canada.ca/nouvelle/1793074/rapport-provisoire-oc-transpo-ottawa-accident-diallo-westboro,2021-06-27 15:41:46
Blainville ,accident,18,TVA Nouvelles,Des coups de feu tirés à Blainville,2021-04-17,71,https://www.tvanouvelles.ca/2021/04/17/des-coups-de-feu-tires-a-blainville-1,2021-06-27 15:41:46
Blainville ,accident,19,Zone911,Blainville : Une zone sécurisée et neutre pour les citoyens,2020-10-21,249,https://zone911.com/securite/29918-blainville-une-zone-securisee-et-neutre-pour-les-citoyens,2021-06-27 15:41:46
Blainville ,accident,20,actu.fr,"Accident en deux-roues, voile de kitesurf coincée, ... Les pompiers de la Manche sollicités ce lundi",2021-04-05,83,https://actu.fr/faits-divers/accident-en-deux-roues-voile-de-kitesurf-coincee-les-pompiers-de-la-manche-sollicites-ce-lundi_40816345.html,2021-06-27 15:41:46
Blainville ,accident,21,L'Éveil et La Concorde,Saint-Eustache: des explications à un accident de travail - Journal L'Éveil de Saint-Eustache,2021-05-20,38,https://www.leveil.com/actualites/saint-eustache-des-explications-a-un-accident-de-travail,2021-06-27 15:41:47
Blainville ,accident,22,Ouest-France éditions locales,"Normandie. Deux blessés dont un grave dans un accident entre quatre véhicules, près de Périers",2021-05-23,35,https://www.ouest-france.fr/normandie/millieres-50190/millieres-deux-blesses-dont-un-grave-dans-un-accident-a-quatre-vehicules-e65b073c-bbd6-11eb-9fb2-9f5bfee83631,2021-06-27 15:41:47
Blainville ,accident,23,Nord Info et Voix des Mille-Iles,Accident à Boisbriand: Un homme lutte pour sa vie,,,https://www.nordinfo.com/actualites/accident-a-boisbriand-un-homme-lutte-pour-sa-vie/,2021-06-27 15:41:47
Blainville ,accident,24,TVA Nouvelles,Laurentides Une ado de Blainville portée disparue,2020-11-27,212,https://www.tvanouvelles.ca/2020/11/27/une-ado-de-blainville-portee-disparue-1,2021-06-27 15:41:47
Blainville ,accident,25,Ouest-France,"Près de Caen, un accident à Blainville-sur-Orne fait quatre blessés",,,https://www.ouest-france.fr/normandie/caen-14000/pres-de-caen-un-accident-blainville-sur-orne-fait-quatre-blesses-5536325,2021-06-27 15:41:48
Blainville ,décès OR mort,1,Nord Info et Voix des Mille-Iles,De moins en moins de cas dans les Basses-Laurentides,2021-06-22,5,https://www.nordinfo.com/actualites/de-moins-en-moins-de-cas-dans-les-basses-laurentides/,2021-06-27 15:42:24
Blainville ,décès OR mort,2,Nord Info et Voix des Mille-Iles,Basses-Laurentides : des données encourageantes,2021-06-01,26,https://www.nordinfo.com/actualites/basses-laurentides-des-donnees-encourageantes/,2021-06-27 15:42:24
Blainville ,décès OR mort,3,La Presse,"Mort de Jerry Trempe | « C'est magique, ce qu'il faisait »",2021-05-31,27,https://www.lapresse.ca/sports/hockey/2021-05-31/mort-de-jerry-trempe/c-est-magique-ce-qu-il-faisait.php,2021-06-27 15:42:24
Blainville ,décès OR mort,4,Nord Info et Voix des Mille-Iles,De plus en plus encourageant,2021-06-15,12,https://www.nordinfo.com/actualites/de-plus-en-plus-encourageant/,2021-06-27 15:42:24
