Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL
Alma ,décès OR mort,1,NecrologieCanada,HARVEY Roch 1937 2021,2021-05-15,18,https://necrocanada.com/deces-2021/harvey-roch-1937-2021/
Alma ,décès OR mort,2,Le Quotidien - Groupe Capitales Médias,Cinq nouveaux cas et près de 200 000 doses administrées au Saguenay-Lac-Saint-Jean,2021-06-01,1,https://www.lequotidien.com/actualites/covid-19/cinq-nouveaux-cas-et-pres-de-200-000-doses-administrees-au-saguenay-lac-saint-jean-2db9e8cbe50c305d89ce3689dd59c097
Alma ,décès OR mort,3,Journal Le Lac St-Jean,Découverte d'un corps inanimé à Alma,2021-04-17,46,https://lelacstjean.com/faitsdivers/decouverte-dun-corps-inanime-a-alma/
Alma ,décès OR mort,4,Courrier international,Élections au Mexique : émotion après l'assassinat par balles d'une candidate,2021-05-26,7,https://www.courrierinternational.com/article/violences-politiques-elections-au-mexique-emotion-apres-lassassinat-par-balles-dune
Alma ,décès OR mort,5,Le Soir,Diana: la trahison qui a précipité sa mort,2021-05-25,8,https://www.lesoir.be/374075/article/2021-05-26/diana-la-trahison-qui-precipite-sa-mort
Alma ,décès OR mort,6,Le Monde,"A Roubaix, la deuxième vie des chibanias du foyer de l'Alma-Fontenoy – Le Monde",2021-05-14,19,https://www.lemonde.fr/afrique/article/2021/05/14/a-roubaix-la-deuxieme-vie-des-chibanias-du-foyer-de-l-alma-fontenoy_6080256_3212.html
Alma ,décès OR mort,7,ICI.Radio-Canada.ca,86 cas de COVID-19 et 2 décès de plus au Saguenay-Lac-Saint-Jean | Coronavirus,2020-11-04,210,https://ici.radio-canada.ca/nouvelle/1746909/bilan-quotidien-region-saguenay-lac-saint-jean
Alma ,décès OR mort,8,Le Quotidien - Groupe Capitales Médias,Un Almatois bien connu décède des suites de la COVID-19,2020-11-20,194,https://www.lequotidien.com/actualites/un-almatois-bien-connu-decede-des-suites-de-la-covid-19-84c65aba161531ace1f34d3a4133baa8
Alma ,décès OR mort,9,ICI.Radio-Canada.ca,82 nouveaux cas de COVID-19 et 3 décès de plus au Saguenay-Lac-Saint-Jean | Coronavirus,2020-11-13,201,https://ici.radio-canada.ca/nouvelle/1749311/conference-presse-bilan-vendredi-coronavirus
Alma ,décès OR mort,10,Le Quotidien - Groupe Capitales Médias,63 nouveaux cas de COVID-19 et trois décès au Saguenay-Lac-Saint-Jean,2020-10-30,215,https://www.lequotidien.com/actualites/covid-19/63-nouveaux-cas-de-covid-19-et-trois-deces-au-saguenay-lac-saint-jean-8d75d5ead41bfb3825fc9b62f828278c
Alma ,incendie,1,Le Journal de Québec,La justice reprend son cours après l'incendie du palais de justice de Roberval,2021-05-10,23,https://www.journaldequebec.com/2021/05/10/debut-de-lenquete-a-roberval-1
Alma ,incendie,2,Le Quotidien - Groupe Capitales Médias,Incendie du Palais de justice de Roberval: des impacts sur les comparutions,2021-05-09,24,https://www.lequotidien.com/actualites/incendie-du-palais-de-justice-de-roberval-des-impacts-sur-les-comparutions-f87d7e84461fb2a677b1b169386f1ae9
Alma ,incendie,3,,,2021-05-09,24,https://www.lapresse.ca/actualites/2021-05-09/incendie/le-palais-de-justice-de-roberval-sera-reconstruit-annonce-le-gouvernement.php
Alma ,incendie,4,,,2021-05-09,24,https://lactualite.com/actualites/incendie-au-palais-de-justice-de-roberval-le-projet-de-modernisation-tient-toujours/
Alma ,incendie,5,,,2021-05-09,24,https://www.iheartradio.ca/energie/energie-saguenay/nouvelles/palais-de-justice-de-roberval-les-avocats-ont-perdu-leur-2e-maison-1.15162283
Alma ,incendie,6,Le Quotidien - Groupe Capitales Médias,Incendie d'une résidence à Saint-Bruno | Justice et faits divers | Actualités,2021-05-10,23,https://www.lequotidien.com/actualites/justice-et-faits-divers/incendie-dune-residence-a-saint-bruno-9f951dd04a0529426d504f57747ae7cd
Alma ,incendie,7,Droit-Inc.com,Feu au palais de justice de Roberval : questions-réponses avec la bâtonnière…,2021-05-10,23,https://www.droit-inc.com/article28664-Feu-au-palais-de-justice-de-Roberval-questions-reponses-avec-la-batonniere
Alma ,incendie,8,Le Journal de Québec,Alma: un incendie évité de justesse grâce à des voisins et à un policier,2020-12-21,163,https://www.journaldequebec.com/2020/12/21/alma-un-incendie-evite-de-justesse-grace-a-des-voisins-et-un-policier
Alma ,incendie,9,Le Quotidien - Groupe Capitales Médias,Incendie d'une résidence à Alma | Justice et faits divers | Actualités,2021-01-27,126,https://www.lequotidien.com/actualites/justice-et-faits-divers/incendie-dune-residence-a-alma-47e1b00d928568b1eb0f2349eb868cc1
Alma ,incendie,10,Le Quotidien - Groupe Capitales Médias,Incendie à Alma | Justice et faits divers | Actualités,2021-03-19,75,https://www.lequotidien.com/actualites/justice-et-faits-divers/incendie-a-alma-4661a9a4ac2f9484342fa2a7e39b40fd
Alma ,police OR Sûreté,1,Journal Le Lac St-Jean,Perquisition en matière de stupéfiants à Alma,2021-05-05,28,https://lelacstjean.com/actualite/perquisition-en-matiere-de-stupefiants-a-alma/
Alma ,police OR Sûreté,2,ICI.Radio-Canada.ca,La SQ cherche les victimes d'un présumé prédateur sexuel à Alma,2021-05-13,20,https://ici.radio-canada.ca/nouvelle/1792849/agressions-sexuelles-surete-quebec-pornographie-juvenile
Alma ,police OR Sûreté,3,Le Journal de Québec,La justice reprend son cours après l'incendie du palais de justice de Roberval,2021-05-10,23,https://www.journaldequebec.com/2021/05/10/debut-de-lenquete-a-roberval-1
Alma ,police OR Sûreté,4,ICI.Radio-Canada.ca,Un Almatois de 45 ans arrêté par la SQ pour trafic de drogue,2021-05-20,13,https://ici.radio-canada.ca/nouvelle/1794857/drogues-cocaine-cannabis-illicite-champignons-magiques
Alma ,police OR Sûreté,5,ICI.Radio-Canada.ca,Maxime Patry subit son enquête préliminaire pour la mort de Thomas Audet,2021-05-04,29,https://ici.radio-canada.ca/nouvelle/1790293/justice-thomas-audet-deces-enquete
Alma ,police OR Sûreté,6,Journal Le Lac St-Jean,Perquisitions de stupéfiants à Alma et Roberval,2021-03-17,77,https://lelacstjean.com/faitsdivers/perquisitions-de-stupefiant-a-alma-et-roberval/
Alma ,police OR Sûreté,7,ICI.Radio-Canada.ca,De futurs policiers autochtones formés dans le respect des communautés,2021-02-10,112,https://ici.radio-canada.ca/nouvelle/1769524/formation-policiers-autochtones-college-alma
Alma ,police OR Sûreté,8,ICI.Radio-Canada.ca,Plusieurs perquisitions de drogues à Alma,2020-11-26,188,https://ici.radio-canada.ca/nouvelle/1752642/saisies-perquisitions-drogues-alma-stupefiant
Alma ,police OR Sûreté,9,Journal Le Lac St-Jean,L'entente entre le Collège d'Alma et l'École de police de Liège officialisée,2021-04-30,33,https://lelacstjean.com/actualite/lentente-entre-le-college-dalma-et-lecole-de-police-de-liege-officialisee/
Alma ,police OR Sûreté,10,Journal Le Lac St-Jean,Perquisition de stupéfiants à Alma,2021-04-29,34,https://lelacstjean.com/faitsdivers/perquisition-de-stupefiants-a-alma-2/
Alma ,Cégep,1,L'Étoile du Lac,Les cégeps d'Alma et Saint-Félicien en grève,2021-05-11,22,https://www.letoiledulac.com/actualite/les-cegeps-dalma-et-saint-felicien-en-greve/
Alma ,Cégep,2,ICI.Radio-Canada.ca,Le nouveau programme de pharmacie fait fureur au Collège d'Alma,2021-05-13,20,https://ici.radio-canada.ca/nouvelle/1792605/techniques-pharmacie-college-alma-demandes
Alma ,Cégep,3,Le Quotidien - Groupe Capitales Médias,Grève au Collège d'Alma: des moyens de pression différents,2021-05-20,13,https://www.lequotidien.com/actualites/greve-au-college-dalma-des-moyens-de-pression-differents-9879284e82f9d597e019e6c59b37cb12
Alma ,Cégep,4,ICI.Radio-Canada.ca,Une deuxième année difficile pour le recrutement d'étudiants étrangers,2021-05-18,15,https://ici.radio-canada.ca/nouvelle/1793969/etudiants-etrangers-recrutement-covid-cegeps
Alma ,Cégep,5,Le Quotidien - Groupe Capitales Médias,Les employés de soutien des cégeps régionaux en grève,2021-05-19,14,https://www.lequotidien.com/actualites/les-employes-de-soutien-des-cegeps-regionaux-en-greve-b617d20aaa85151e734424f9e61897d3
Alma ,Cégep,6,Le Quotidien - Groupe Capitales Médias,Vote de grève: les enseignants du Collège d'Alma divisés,2021-04-22,41,https://www.lequotidien.com/actualites/vote-de-greve-les-enseignants-du-college-dalma-divises-52c325e032908b0fe89e694f475b60af
Alma ,Cégep,7,ICI.Radio-Canada.ca,Le Collège d'Alma s'apprête à accueillir une cohorte d'étudiants étrangers,2021-01-06,147,https://ici.radio-canada.ca/nouvelle/1761191/aide-arrivee-etudes-pandemie-quarantaine
Alma ,Cégep,8,Le Journal de Québec,Palmarès des cégeps du Journal: le Cégep de Jonquière trône au sommet,2021-02-13,109,https://www.journaldequebec.com/2021/02/13/palmares-des-cegeps-du-journal-le-cegep-de-jonquiere-trone-au-sommet
Alma ,Cégep,9,Journal Métro,Une quarantaine de cégeps seront en grève en mai,2021-04-30,33,https://journalmetro.com/actualites/montreal/2636517/une-quarantaine-de-cegeps-seront-en-greve-en-mai/
Alma ,Cégep,10,ICI.Radio-Canada.ca,Offensive pour défendre les programmes collégiaux exclusifs,2020-09-10,265,https://ici.radio-canada.ca/nouvelle/1732820/cegeps-exclusivites-etudes-atm-pilotage
Alma ,"""Centre de services scolaire"" OR ""Commission scolaire""",1,Le Quotidien - Groupe Capitales Médias,École Saint-Julien d'Alma: le Centre de services scolaire se fait rassurant,2021-05-07,26,https://www.lequotidien.com/actualites/ecole-saint-julien-dalma-le-centre-de-services-scolaire-se-fait-rassurant-9d48ccd15621d4f0c55448b1d6b5e28d
Alma ,"""Centre de services scolaire"" OR ""Commission scolaire""",2,Le Quotidien - Groupe Capitales Médias,Un événement qui suscite de l'inquiétude à l'école Saint-Julien d'Alma,2021-05-06,27,https://www.lequotidien.com/actualites/un-evenement-qui-suscite-de-linquietude-a-lecole-saint-julien-dalma-c39cf41a86279a339f85a640854efc0c
Alma ,"""Centre de services scolaire"" OR ""Commission scolaire""",3,ICI.Radio-Canada.ca,Du plomb dans l'eau de nombreuses écoles de la région,2020-12-09,175,https://ici.radio-canada.ca/nouvelle/1755744/plomb-eau-ecoles-saguenay-lac-saint-jean
Alma ,"""Centre de services scolaire"" OR ""Commission scolaire""",4,Le Quotidien - Groupe Capitales Médias,Le Centre de services scolaire du Lac-Saint-Jean en zone rouge,2020-10-20,225,https://www.lequotidien.com/actualites/le-centre-de-services-scolaire-du-lac-saint-jean-en-zone-rouge-309092a062d74b114ad89c5e1d443135
Alma ,"""Centre de services scolaire"" OR ""Commission scolaire""",5,ICI.Radio-Canada.ca,Une première école primaire d'Alma touchée par la COVID-19 | Coronavirus,2020-10-08,237,https://ici.radio-canada.ca/nouvelle/1739662/coronavirus-eleve-alma-pandemie
Alma ,"""Centre de services scolaire"" OR ""Commission scolaire""",6,Journal Le Lac St-Jean,La Commission scolaire du Lac-Saint-Jean devient le Centre de services scolaire du Lac-Saint-Jean,2020-06-12,355,https://lelacstjean.com/actualite/la-commission-scolaire-du-lac-saint-jean-devient-le-centre-de-services-scolaire-du-lac-saint-jean/
Alma ,"""Centre de services scolaire"" OR ""Commission scolaire""",7,Journal Le Lac St-Jean,Réouverture des écoles : Un défi de taille pour la Commission scolaire,,,https://lelacstjean.com/actualite/reouverture-des-ecoles-un-defi-de-taille-pour-la-commission-scolaire/
Alma ,"""Centre de services scolaire"" OR ""Commission scolaire""",8,ICI.Radio-Canada.ca,De nouveaux gymnases pour les écoles du Bon Conseil et Albert-Naud,2020-09-09,266,https://ici.radio-canada.ca/nouvelle/1732534/ecole-alma-hebertville-station-gymnases-construction
Alma ,"""Centre de services scolaire"" OR ""Commission scolaire""",9,Journal Le Lac St-Jean,Rentrée 2020 : Le Centre de services scolaire du Lac-Saint-Jean prévoit un plan d'urgence,2020-08-28,278,https://lelacstjean.com/actualite/rentree-2020-le-centre-de-services-scolaire-du-lac-saint-jean-prevoit-un-plan-durgence/
Alma ,"""Centre de services scolaire"" OR ""Commission scolaire""",10,Le Quotidien - Groupe Capitales Médias,Une quarantaine d'écoles aux prises avec le coronavirus,2020-11-09,205,https://www.lequotidien.com/actualites/une-quarantaine-decoles-aux-prises-avec-le-coronavirus-6293501cf0f64269f81b5cd4b06f94da
Alma ,CISSS OR CIUSSS,1,ICI.Radio-Canada.ca,Le centre de prélèvements d'Alma déménage,2021-05-26,7,https://ici.radio-canada.ca/nouvelle/1796187/centre-alma-demenagement-prise-sang-prelevements
Alma ,CISSS OR CIUSSS,2,ICI.Radio-Canada.ca,Interruption du service d'hémato-oncologie cet été à Dolbeau-Mistassini,2021-05-27,6,https://ici.radio-canada.ca/nouvelle/1796128/hopital-soins-cancer-patients-ciusss-penurie
Alma ,CISSS OR CIUSSS,3,ICI.Radio-Canada.ca,Une vingtaine de cas et deux résidents hospitalisés au Manoir Champlain | Coronavirus,2021-05-28,5,https://ici.radio-canada.ca/nouvelle/1796921/eclosion-covid-manoir-champlain
Alma ,CISSS OR CIUSSS,4,ICI.Radio-Canada.ca,Le CIUSSS ferme l'unité COVID-19 de l'hôpital d'Alma | Coronavirus,2021-01-27,126,https://ici.radio-canada.ca/nouvelle/1766452/unite-covid-alma-fermeture-baisse
Alma ,CISSS OR CIUSSS,5,NecrologieCanada,Simard Edmond 28 mai 2021,2021-06-01,1,https://necrocanada.com/deces-2021/simard-edmond-28-mai-2021/
Alma ,CISSS OR CIUSSS,6,ICI.Radio-Canada.ca,Vaccin contre la COVID-19 : près de 4500 rendez-vous pris en quelques heures | Coronavirus,2021-03-02,92,https://ici.radio-canada.ca/nouvelle/1774546/campagne-vaccination-coronavirus-ciusss
Alma ,CISSS OR CIUSSS,7,ICI.Radio-Canada.ca,15 médecins retirés de l'hôpital d'Alma | Coronavirus,2020-10-20,225,https://ici.radio-canada.ca/nouvelle/1742584/hopital-alma-medecin-retires-covid
Alma ,CISSS OR CIUSSS,8,ICI.Radio-Canada.ca,Journée de recrutement pour la campagne de vaccination massive | Coronavirus,2021-04-13,50,https://ici.radio-canada.ca/nouvelle/1784348/employes-embauche-covid-coronavirus-personnel-ciusss-saguenay-lac-saint-jean
Alma ,CISSS OR CIUSSS,9,Le Quotidien - Groupe Capitales Médias,Opération Enfant Soleil verse près de 65 000 $ aux hôpitaux de la région,2021-05-05,28,https://www.lequotidien.com/actualites/operation-enfant-soleil-verse-pres-de-65-000--aux-hopitaux-de-la-region-030231e0d4d97fea0e0bbb9614cdd776
Alma ,CISSS OR CIUSSS,10,ICI.Radio-Canada.ca,Maxime Patry subit son enquête préliminaire pour la mort de Thomas Audet,2021-05-04,29,https://ici.radio-canada.ca/nouvelle/1790293/justice-thomas-audet-deces-enquete
Alma ,maire OR mairesse,1,Le Journal de Québec,Le maire d'Alma ne se représentera pas,2021-05-18,15,https://www.journaldequebec.com/2021/05/18/le-maire-dalma-ne-se-representera-pas-1
Alma ,maire OR mairesse,2,ICI.Radio-Canada.ca,Une capitainerie 10 fois plus grande à Dam-en-Terre,2021-05-28,5,https://ici.radio-canada.ca/nouvelle/1796914/bateaux-lac-saint-jean
Alma ,maire OR mairesse,3,Le Quotidien - Groupe Capitales Médias,Une première candidature officialisée pour la mairie d'Alma,2021-05-26,7,https://www.lequotidien.com/actualites/une-premiere-candidature-officialisee-pour-la-mairie-dalma-1c4b3c4ffd1adf47505e1c242f1ae80e
Alma ,maire OR mairesse,4,Journal Le Lac St-Jean,Parc industriel du secteur sud : Alma se retire du projet,2021-05-04,29,https://lelacstjean.com/actualite/parc-industriel-du-secteur-sud-alma-se-retire-du-projet/
Alma ,maire OR mairesse,5,Journal Le Lac St-Jean,Résolu doit investir dans l'usine d'Alma,2021-05-14,19,https://lelacstjean.com/economie/resolu-doit-investir-dans-lusine-dalma/
Alma ,maire OR mairesse,6,Réseau d'Information Municipale,Alma - Ouverture officielle de la nouvelle capitainerie du Centre de villégiature Dam-en-Terre,2021-05-31,2,https://rimq.qc.ca/article/municipal/categorie/parcs/79/901699/ouverture-officielle-de-la-nouvelle-capitainerie-du-centre-de-villegiature-dam-en-terre.html
Alma ,maire OR mairesse,7,Journal Le Lac St-Jean,La région veut éviter les pertes d'emploi causées par Elysis,2021-05-05,28,https://lelacstjean.com/actualite/la-region-veut-eviter-les-pertes-demploi-causees-par-elysis/
Alma ,maire OR mairesse,8,Le Journal de Québec,La justice reprend son cours après l'incendie du palais de justice de Roberval,2021-05-10,23,https://www.journaldequebec.com/2021/05/10/debut-de-lenquete-a-roberval-1
Alma ,maire OR mairesse,9,Courrier international,Élections au Mexique : émotion après l'assassinat par balles d'une candidate,2021-05-26,7,https://www.courrierinternational.com/article/violences-politiques-elections-au-mexique-emotion-apres-lassassinat-par-balles-dune
Alma ,maire OR mairesse,10,ICI.Radio-Canada.ca,Nicolas Martel se lance dans la course à la mairie d'Alma,2020-09-17,258,https://ici.radio-canada.ca/nouvelle/1734152/desbiens-alma-elections-municipales-candidature-maire
Alma ,candidat,1,Le Quotidien - Groupe Capitales Médias,Alma: un troisième candidat dans Delisle-Saint-Coeur-de-Marie,2021-06-01,1,https://www.lequotidien.com/actualites/alma-un-troisieme-candidat-dans-delisle-saint-coeur-de-marie-6a960b0c3448c163e198973bfa092e0d
Alma ,candidat,2,Le Quotidien - Groupe Capitales Médias,Une première candidature officialisée pour la mairie d'Alma,2021-05-26,7,https://www.lequotidien.com/actualites/une-premiere-candidature-officialisee-pour-la-mairie-dalma-1c4b3c4ffd1adf47505e1c242f1ae80e
Alma ,candidat,3,Journal Le Lac St-Jean,Alma: Chantale Fortin candidate dans le district 1,2021-05-08,25,https://lelacstjean.com/actualite/alma-chantale-fortin-candidate-dans-le-district-1/
Alma ,candidat,4,Courrier international,Élections au Mexique : émotion après l'assassinat par balles d'une candidate,2021-05-26,7,https://www.courrierinternational.com/article/violences-politiques-elections-au-mexique-emotion-apres-lassassinat-par-balles-dune
Alma ,candidat,5,ICI.Radio-Canada.ca,Marc Asselin quittera la politique municipale en novembre,2021-05-18,15,https://ici.radio-canada.ca/nouvelle/1793999/marc-asselin-depart-politique-alma
Alma ,candidat,6,Le Quotidien - Groupe Capitales Médias,Les Championnats provinciaux de curling 2022 à Alma | Sports,2021-05-06,27,https://www.lequotidien.com/sports/les-championnats-provinciaux-de-curling-2022-a-alma-013354330a32de091208cdf74a7e32bb
Alma ,candidat,7,ICI.Radio-Canada.ca,Un paquet de bacon contre un CV chez Nutrinor,2021-05-16,17,https://ici.radio-canada.ca/nouvelle/1793227/recrutement-campagne-salaires-employes
Alma ,candidat,8,Journal Le Lac St-Jean,Soccer: Thomas Bonneau-Desmeules récompensé,2021-05-27,6,https://lelacstjean.com/sports/soccer-thomas-bonneau-desmeules-recompense/
Alma ,candidat,9,La Voix du Nord,"Canton Roubaix-1: pour Corinne Vandenbrouck et Ali Rahni, une urgence sociale et écologique",2021-06-02,0,https://www.lavoixdunord.fr/1017972/article/2021-06-02/canton-roubaix-1-pour-corinne-vandenbrouck-et-ali-rahni-une-urgence-sociale-et
Alma ,candidat,10,Guy Bouchard,Rénomax acquiert la quincaillerie Matériaux Dallaire | Journal Informes Affaires,2021-05-10,23,https://informeaffaires.com/regional/commerces-et-services/renomax-acquiert-la-quincaillerie-materiaux-dallaire
Alma ,préfet,1,Ouest-France,Rennes. Peu de commerces seront ouverts ce dimanche,2021-05-22,11,https://www.ouest-france.fr/bretagne/rennes-35000/rennes-peu-de-commerces-seront-ouverts-ce-dimanche-1bb612e8-bb08-11eb-a8ac-d7792e53330a
Alma ,préfet,2,Journal Le Lac St-Jean,Louis Ouellet veut un cinquième mandat,2021-05-27,6,https://lelacstjean.com/actualite/louis-ouellet-veut-un-cinquieme-mandat/
Alma ,préfet,3,actu.fr,Elections départementales. Voici les candidatures pour les cantons de Seine-et-Marne,2021-05-06,27,https://actu.fr/societe/elections-departementales-voici-les-premieres-candidatures-en-seine-et-marne_41618644.html
Alma ,préfet,4,Le Quotidien - Groupe Capitales Médias,La MRC du Domaine-du-Roy élira son préfet au suffrage universel,2021-02-11,111,https://www.lequotidien.com/actualites/la-mrc-du-domaine-du-roy-elira-son-prefet-au-suffrage-universel-32483f20380cd6b3dcc9a3f4614f9e25
Alma ,préfet,5,Le Quotidien - Groupe Capitales Médias,Le préfet de la MRC du Domaine-du-Roy sera bel et bien élu au suffrage universel,2021-04-14,49,https://www.lequotidien.com/actualites/le-prefet-de-la-mrc-du-domaine-du-roy-sera-bel-et-bien-elu-au-suffrage-universel-f630fdd5fbe395a348035ebccb119fee
Alma ,préfet,6,Le Quotidien - Groupe Capitales Médias,Un don de 20 000 $ pour la Moisson d'Alma,2020-12-01,183,https://www.lequotidien.com/actualites/un-don-de-20-000--pour-la-moisson-dalma-b7136d6d02a4cb625ceff6d6d96b277c
Alma ,préfet,7,actu.fr,"Rennes : opération escargot des autocaristes, éprouvés par la crise",2021-05-26,7,https://actu.fr/bretagne/rennes_35238/rennes-operation-escargot-des-autocaristes-eprouves-par-la-crise_42123722.html
Alma ,préfet,8,Le Quotidien - Groupe Capitales Médias,L'élection des préfets des MRC au suffrage universel soulève peu d'enthousiasme,2020-09-18,257,https://www.lequotidien.com/actualites/lelection-des-prefets-des-mrc-au-suffrage-universel-souleve-peu-denthousiasme-4e8c1a7dd1188a66090cdcf9062c5a8d
Alma ,préfet,9,L'Étoile du Lac,MRC du Domaine-du-Roy : Le préfet Baillargeon propose un regroupement des municipalités,2020-10-23,222,https://www.letoiledulac.com/actualite/mrc-du-domaine-du-roy-le-prefet-baillargeon-propose-un-regroupement-des-municipalites/
Alma ,préfet,10,Le Quotidien - Groupe Capitales Médias,Le préfet de la MRC du Fjord-du-Saguenay contre un moratoire sur les grands projets,2020-09-02,273,https://www.lequotidien.com/actualites/le-prefet-de-la-mrc-du-fjord-du-saguenay-contre-un-moratoire-sur-les-grands-projets-0408033fd47b4376e01f4b308d78db79
Alma ,travaux routiers,1,Journal Le Lac St-Jean,Investissements routiers: 54 M$ pour la MRC de Lac-Saint-Jean-Est,2021-04-18,45,https://lelacstjean.com/actualite/investissements-routiers-54-m-pour-la-mrc-de-lac-saint-jean-est/
Alma ,travaux routiers,2,Journal Le Lac St-Jean,Lien routier Alma-La Baie : Un carrefour giratoire à l'intersection 170 et 169,2021-04-06,57,https://lelacstjean.com/actualite/autoroute-70-un-carrefour-giratoire-a-lintersection-170-et-169/
Alma ,travaux routiers,3,Le Quotidien - Groupe Capitales Médias,Le tracé de l'autoroute 70 à Alma n'est toujours pas déterminé,2021-03-30,64,https://www.lequotidien.com/actualites/le-trace-de-lautoroute-70-a-alma-nest-toujours-pas-determine-e1a28ac40a5b5c6f08c587b40aa69f76
Alma ,travaux routiers,4,Guy Bouchard,"Les camionneurs artisans, au cœur de la relance économique",2021-05-14,19,https://informeaffaires.com/regional/cahier-thematique/les-camionneurs-artisans-au-coeur-de-la-relance-economique
Alma ,travaux routiers,5,Le Quotidien - Groupe Capitales Médias,Des travaux remarqués au Palais de justice d'Alma [PHOTOS],2021-03-18,76,https://www.lequotidien.com/actualites/des-travaux-remarques-au-palais-de-justice-dalma-photos-f3fcba380cb4230686fb36ba4df0a5f3
Alma ,travaux routiers,6,Journal Le Lac St-Jean,Travaux publics : De nombreux chantiers à Alma cet été,2020-06-26,341,https://lelacstjean.com/actualite/travaux-publics-de-nombreux-chantiers-a-alma-cet-ete/
Alma ,travaux routiers,7,CNW Telbec,Investissements routiers et aéroportuaires 2021-2023 - Près de 230 M$ pour maintenir et développer les infrastructures de transport et contribuer à la relance économique de la région du Saguenay-Lac-Saint-Jean,2021-04-06,57,https://www.newswire.ca/fr/news-releases/investissements-routiers-et-aeroportuaires-2021-2023-pres-de-230-m-pour-maintenir-et-developper-les-infrastructures-de-transport-et-contribuer-a-la-relance-economique-de-la-region-du-saguenay-lac-saint-jean-856563496.html
Alma ,travaux routiers,8,Guy Bouchard,Travaux routiers | Quatre grands chantiers en cours dans la région,,,https://informeaffaires.com/regional/construction/travaux-routiers-quatre-grands-chantiers-en-cours-dans-la-region
Alma ,travaux routiers,9,Le Quotidien - Groupe Capitales Médias,Enfin le grand jour pour la nouvelle voie de contournement à Alma,2020-10-31,214,https://www.lequotidien.com/actualites/enfin-le-grand-jour-pour-la-nouvelle-voie-de-contournement-a-alma-e60502acec48e0c3c82a6a4ea0f74ca1
Alma ,travaux routiers,10,Le Quotidien - Groupe Capitales Médias,Projets d'infrastructures: Près d'un milliard $ au Saguenay-Lac-Saint-Jean,2020-09-24,251,https://www.lequotidien.com/actualites/projets-dinfrastructures-pres-dun-milliard--au-saguenay-lac-saint-jean-fb10d9ed938812c80121b5283865a780
Alma ,autobus OR tramway,1,Le Journal de Québec,Forte baisse des disparitions d'enfants au Québec,2021-05-04,29,https://www.journaldequebec.com/2021/05/04/forte-baisse-des-disparitions-denfants
Alma ,autobus OR tramway,2,Le Quotidien - Groupe Capitales Médias,Un autobus scolaire passe près d'écraser un enfant à Chicoutimi [VIDÉO],2020-10-23,222,https://www.lequotidien.com/actualites/justice-et-faits-divers/un-autobus-scolaire-passe-pres-decraser-un-enfant-a-chicoutimi-video-2a8ed73d7a4ecf4c2026f4ffbd839cef
