Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL
Baie-Saint-Paul ,décès OR mort,10,NecrologieCanada,Fortin Georgette 2021,2021-04-19,44,https://necrocanada.com/deces-2021/fortingeorgette-2021/
Baie-Saint-Paul ,incendie,1,Le Soleil - Groupe Capitales Médias,Incendie suspect à Baie-Saint-Paul: un homme dans la cinquantaine arrêté,2020-10-09,236,https://www.lesoleil.com/actualite/justice-et-faits-divers/incendie-suspect-a-baie-saint-paul-un-homme-dans-la-cinquantaine-arrete-9e98fad596680828104b2cce39587c0c
Baie-Saint-Paul ,incendie,2,CIMT-CHAU,Une jeune famille de Baie-Saint-Paul se retrouve à la rue après un incendie,2021-03-17,77,https://cimtchau.ca/nouvelles/une-jeune-famille-de-baie-saint-paul-se-retrouve-a-la-rue-apres-un-incendie/
Baie-Saint-Paul ,incendie,3,Le Journal de Québec,[PHOTOS] Un incendie fait rage à Baie-Saint-Paul,,,https://www.journaldequebec.com/2020/05/28/photos-un-incendie-fait-rage-a-baie-saint-paul
Baie-Saint-Paul ,incendie,4,Le Journal de Québec,Incendie dans une microdistillerie de Baie-Saint-Paul,,,https://www.journaldequebec.com/2020/03/07/incendie-dans-une-microdistillerie-de-baie-saint-paul
Baie-Saint-Paul ,incendie,5,CIMT-CHAU,Un incendie ravage une résidence à Saint-Hilarion,2021-03-25,69,https://cimtchau.ca/nouvelles/un-incendie-ravage-une-residence-a-saint-hilarion/
Baie-Saint-Paul ,incendie,6,LaPresse.ca,Baie-Saint-Paul: la goélette L'Accalmie détruite par un incendie,,,https://www.lapresse.ca/actualites/national/201502/18/01-4845423-baie-saint-paul-la-goelette-laccalmie-detruite-par-un-incendie.php
Baie-Saint-Paul ,incendie,7,EnBeauce.com,Près de la moitié des incendies de résidences liée à une distraction ou une erreur humaine,2020-10-05,240,https://www.enbeauce.com/actualites/societe/406020/pres-de-la-moitie-des-incendies-de-residences-liee-a-une-distraction-ou-une-erreur-humaine
Baie-Saint-Paul ,incendie,8,CIMT-CHAU,Feu de forêt déclaré à La Malbaie - TVA CIMT CHAU,2021-04-18,45,https://cimtchau.ca/nouvelles/feu-de-foret-declare-a-la-malbaie/
Baie-Saint-Paul ,incendie,9,Le Quotidien - Groupe Capitales Médias,Saint-Edmond-les-Plaines perd son auberge dans un incendie [PHOTOS],2021-04-24,39,https://www.lequotidien.com/actualites/justice-et-faits-divers/saint-edmond-les-plaines-perd-son-auberge-dans-un-incendie-photos-ebcd37bba77ecc2c44bee7da01bf6950
Baie-Saint-Paul ,incendie,10,CIMT-CHAU,Un incendie ravage une écurie à La Malbaie,2021-04-25,38,https://cimtchau.ca/nouvelles/un-incendie-ravage-une-ecurie-a-la-malbaie/
Baie-Saint-Paul ,police OR Sûreté,1,CIMT-CHAU,Contrebande de tabac à Baie-Saint-Paul,2021-05-12,21,https://cimtchau.ca/nouvelles/contrebande-de-tabac-a-baie-saint-paul/
Baie-Saint-Paul ,police OR Sûreté,2,Zone911,"Deux grands excès de vitesse, dont un sur le pont de l'Île d'Orléans",2021-05-11,22,https://zone911.com/scenes-policieres/30789-deux-grands-exces-de-vitesse-dont-un-sur-le-pont-de-l-ile-d-orleans
Baie-Saint-Paul ,police OR Sûreté,3,CIMT-CHAU,Grand excès de vitesse à Baie-Saint-Paul,2020-12-27,157,https://cimtchau.ca/nouvelles/grand-exces-de-vitesse-a-baie-saint-paul/
Baie-Saint-Paul ,police OR Sûreté,4,ICI.Radio-Canada.ca,Couvre-feu : un travailleur essentiel reçoit un constat d'infraction de 1550 $ dans Charlevoix,2021-01-19,134,https://ici.radio-canada.ca/nouvelle/1763854/travailleur-essentiel-constat-infraction-baie-saint-paul-couvre-feu
Baie-Saint-Paul ,police OR Sûreté,5,Le Soleil - Groupe Capitales Médias,Deux alpinistes secourus avec l'hélicoptère de la SQ dans Charlevoix,2020-10-13,232,https://www.lesoleil.com/actualite/justice-et-faits-divers/deux-alpinistes-secourus-avec-lhelicoptere-de-la-sq-dans-charlevoix-12150bb9ab8686bf23e75948b9fb8257
Baie-Saint-Paul ,police OR Sûreté,6,ICI.Radio-Canada.ca,"Pas de harcèlement psychologique à la Ville de Baie-Saint-Paul, conclut une enquête",2021-04-30,33,https://ici.radio-canada.ca/nouvelle/1789413/harcelement-psychologique-baie-saint-paul-rapport-enquete
Baie-Saint-Paul ,police OR Sûreté,7,LaPresse.ca,Un homme tire sur des policiers à Baie-Saint-Paul,,,https://www.lapresse.ca/actualites/justice-et-affaires-criminelles/faits-divers/201501/15/01-4835667-un-homme-tire-sur-des-policiers-a-baie-saint-paul.php
Baie-Saint-Paul ,police OR Sûreté,8,Le Journal de Québec,Une édition intimiste de 5 jours pour le Festif! de Baie-Saint-Paul,2021-01-18,135,https://www.journaldequebec.com/2021/01/18/5-jours-de-festif
Baie-Saint-Paul ,police OR Sûreté,9,Le Soleil - Groupe Capitales Médias,Flèche monumentale: une «longueur d'avance» pour Baie-Saint-Paul,2020-12-18,166,https://www.lesoleil.com/actualite/fleche-monumentale-une-longueur-davance-pour-baie-saint-paul-bab4e55d333cc1826f4a758e1948ca62
Baie-Saint-Paul ,police OR Sûreté,10,Le Courrier du Sud,PHOTOS ET VIDÉO – Le Baie-St-Paul inaugure la saison de navigation de la voie maritime,2021-03-22,72,https://www.lecourrierdusud.ca/photos-et-video-le-baie-st-paul-inaugure-la-saison-de-navigation-de-la-voie-maritime/
Baie-Saint-Paul ,Cégep,1,Silo 57,19 festivals où vous pourrez aller en personne à ajouter à son agenda cet été,2021-05-13,20,https://www.silo57.ca/2021/05/13/19-festivals-ou-vous-pourrez-aller-en-personne-a-ajouter-a-son-agenda-cet-ete
Baie-Saint-Paul ,Cégep,2,CIMT-CHAU,Une 1ère journée de vaccination concluante à Baie-Saint-Paul,2021-04-16,47,https://cimtchau.ca/nouvelles/une-1ere-journee-de-vaccination-concluante-a-baie-saint-paul/
Baie-Saint-Paul ,Cégep,3,CIMT-CHAU,Excellence en français: le Cégep de Rivière-du-Loup lauréat d'un mercure - TVA CIMT CHAU,2021-04-30,33,https://cimtchau.ca/nouvelles/excellence-en-francais-le-cegep-de-riviere-du-loup-laureat-dun-mercure/
Baie-Saint-Paul ,Cégep,4,CIMT-CHAU,50 ans d'arts au Cégep de Rivière-du-Loup : le catalogue de l'exposition collective est lancé - TVA CIMT CHAU,2021-05-02,31,https://cimtchau.ca/nouvelles/50-ans-darts-au-cegep-de-riviere-du-loup-le-catalogue-de-lexposition-collective-est-lance/
Baie-Saint-Paul ,Cégep,5,CIMT-CHAU,SORTIE 2021 : Les finissantes et finissants en arts visuels du Cégep de Rivière-du-Loup exposent,2021-04-11,52,https://cimtchau.ca/nouvelles/sortie-2021-les-finissantes-et-finissants-en-arts-visuels-du-cegep-de-riviere-du-loup-exposent/
Baie-Saint-Paul ,Cégep,6,CIMT-CHAU,Début de la vaccination à l'aréna de Baie-Saint-Paul,2021-04-15,48,https://cimtchau.ca/nouvelles/debut-de-la-vaccination-a-larena-de-baie-saint-paul/
Baie-Saint-Paul ,Cégep,7,CIMT-CHAU,Baie-Saint-Paul se dote d'un espace de développement,2021-04-13,50,https://cimtchau.ca/nouvelles/baie-saint-paul-se-dote-dun-espace-de-developpement/
Baie-Saint-Paul ,Cégep,8,Le Journal de Québec,Le Palmarès des écoles du Journal: voici le Top 5 de chaque région du Québec,2020-10-23,222,https://www.journaldequebec.com/2020/10/23/le-palmares-des-ecoles-du-journal-voici-le-top-5-de-chaque-region-du-quebec
Baie-Saint-Paul ,Cégep,9,CIMT-CHAU,Baie-Saint-Paul : La plainte pour harcèlement contre Martin Pilote n'est pas retenue,2021-04-28,35,https://cimtchau.ca/nouvelles/baie-saint-paul-la-plainte-de-harcelement-contre-martin-pilote-nest-nest-pas-retenue/
Baie-Saint-Paul ,Cégep,10,CIMT-CHAU,Des feux d'artifice ce soir à Baie-Saint-Paul,2021-02-06,116,https://cimtchau.ca/nouvelles/des-feux-dartifice-ce-soir-a-baie-saint-paul/
Baie-Saint-Paul ,"""Centre de services scolaire"" OR ""Commission scolaire""",1,INFOSuroit.com,Élection d'un premier CA pour le Centre de services scolaire Vallée-des-Tisserands,2020-10-18,227,https://www.infosuroit.com/election-premier-ca-pour-centre-service-scolaire-vallee-des-tisserands/
Baie-Saint-Paul ,"""Centre de services scolaire"" OR ""Commission scolaire""",2,CIMT-CHAU,La COVID entre dans une autre école de Baie-Saint-Paul,2021-03-24,70,https://cimtchau.ca/nouvelles/la-covid-entre-dans-une-autre-ecole-de-baie-saint-paul/
Baie-Saint-Paul ,"""Centre de services scolaire"" OR ""Commission scolaire""",3,CIMT-CHAU,Son fils brûlé à l'école : une mère lance un cri du coeur,2021-02-15,107,https://cimtchau.ca/nouvelles/son-fils-brule-a-lecole-une-mere-lance-un-cri-du-coeur/
Baie-Saint-Paul ,"""Centre de services scolaire"" OR ""Commission scolaire""",4,Le Journal de Québec,Palmarès des commissions scolaires: les meilleures et les pires,,,https://www.journaldequebec.com/2020/01/06/des-commissions-scolaires-qui-sameliorent
Baie-Saint-Paul ,"""Centre de services scolaire"" OR ""Commission scolaire""",5,CIMT-CHAU,Fermeture temporaire de toutes les écoles primaires et secondaires du Centre de services scolaire de Kamouraska–Rivière-du-Loup,2021-03-25,69,https://cimtchau.ca/nouvelles/fermeture-temporaire-de-toutes-les-ecoles-primaires-et-secondaires-du-centre-de-services-scolaire-de-kamouraska-riviere-du-loup/
Baie-Saint-Paul ,"""Centre de services scolaire"" OR ""Commission scolaire""",6,ICI.Radio-Canada.ca,"Pas de harcèlement psychologique à la Ville de Baie-Saint-Paul, conclut une enquête",2021-04-30,33,https://ici.radio-canada.ca/nouvelle/1789413/harcelement-psychologique-baie-saint-paul-rapport-enquete
Baie-Saint-Paul ,"""Centre de services scolaire"" OR ""Commission scolaire""",7,ICI.Radio-Canada.ca,La directrice de la commission scolaire francophone de T.-N.-L. habite en Ontario,2021-01-11,142,https://ici.radio-canada.ca/nouvelle/1761731/directrice-csfp-teletravail-ontario-pandemie
Baie-Saint-Paul ,"""Centre de services scolaire"" OR ""Commission scolaire""",8,NecrologieCanada,BERGERON Abbe Robert 1924 2020,2021-05-07,26,https://necrocanada.com/deces-2021/bergeron-abbe-robert-1924-2020/
Baie-Saint-Paul ,"""Centre de services scolaire"" OR ""Commission scolaire""",9,Le Journal de Québec,Au top du palmarès malgré des élèves en difficulté,,,https://www.journaldequebec.com/2019/01/05/au-top-du-palmaresmalgre-des-eleves-en-difficulte
Baie-Saint-Paul ,"""Centre de services scolaire"" OR ""Commission scolaire""",10,CIMT-CHAU,Vague de démissions au Centre de services scolaire des Chic-Chocs,2021-03-05,89,https://cimtchau.ca/nouvelles/vague-de-demissions-au-centre-de-services-scolaire-des-chic-chocs/
Baie-Saint-Paul ,CISSS OR CIUSSS,1,Le Journal de Québec,COVID-19: le CIUSSS de la Capitale-Nationale passe en mode vaccination ciblée,2021-05-18,15,https://www.journaldequebec.com/2021/05/18/covid-19-le-ciusss-de-la-capitale-nationale-passe-en-mode-vaccination-ciblee
Baie-Saint-Paul ,CISSS OR CIUSSS,2,Le Journal de Québec,Engouement pour la vaccination sans rendez-vous à l'Université Laval,2021-05-24,9,https://www.journaldequebec.com/2021/05/24/engouement-pour-la-vaccination-sans-rendez-vous-a-luniversite-laval-1
Baie-Saint-Paul ,CISSS OR CIUSSS,3,ICI.Radio-Canada.ca,Bientôt une clinique mobile de vaccination dans la Capitale-Nationale,2021-05-17,16,https://ici.radio-canada.ca/nouvelle/1793181/bilan-quebec-levis-capitale-nationale-chaudiere-appalaches-14-mai
Baie-Saint-Paul ,CISSS OR CIUSSS,4,Radio-Canada.ca,Sur la trace des enfants autochtones disparus,2021-05-25,8,https://ici.radio-canada.ca/espaces-autochtones/1795170/disparition-quebec-enfants-premieres-nations-morts-hopital
Baie-Saint-Paul ,CISSS OR CIUSSS,5,ICI.Radio-Canada.ca,Éclosion à l'hôpital de La Malbaie : les chirurgies non urgentes délestées | Coronavirus,2020-10-21,224,https://ici.radio-canada.ca/nouvelle/1742701/hopital-la-malbaie-coronavirus-eclosion-ciusss-capitale-nationale
Baie-Saint-Paul ,CISSS OR CIUSSS,6,Le Soleil - Groupe Capitales Médias,Les jeunes répondent en masse à la vaccination dans la grande région de Québec,2021-05-14,19,https://www.lesoleil.com/actualite/la-capitale/les-jeunes-repondent-en-masse-a-la-vaccination-dans-la-grande-region-de-quebec-0dd7785b3d9d293a8769821f085c4db9
Baie-Saint-Paul ,CISSS OR CIUSSS,7,Le Journal de Québec,COVID-19 Plusieurs décès à Baie-Saint-Paul,2020-11-12,202,https://www.journaldequebec.com/2020/11/12/plusieurs-deces-a-baie-saint-paul
Baie-Saint-Paul ,CISSS OR CIUSSS,8,CIMT-CHAU,Une nouvelle clinique de vaccination à Baie-Saint-Paul,2021-03-01,93,https://cimtchau.ca/nouvelles/une-nouvelle-clinique-de-vaccination-a-baie-saint-paul/
Baie-Saint-Paul ,CISSS OR CIUSSS,9,Le Journal de Québec,Une course contre la montre dans une résidence,2020-11-21,193,https://www.journaldequebec.com/2020/11/21/une-course-contre-la-montre-dans-une-residence
Baie-Saint-Paul ,CISSS OR CIUSSS,10,CIMT-CHAU,Une 1ère journée de vaccination concluante à Baie-Saint-Paul,2021-04-16,47,https://cimtchau.ca/nouvelles/une-1ere-journee-de-vaccination-concluante-a-baie-saint-paul/
Baie-Saint-Paul ,maire OR mairesse,1,Le Journal de Québec,Vos vacances au Québec: Charlevoix parmi les chouchous,2021-05-08,25,https://www.journaldequebec.com/2021/05/07/charlevoix-parmi-les-chouchous
Baie-Saint-Paul ,maire OR mairesse,2,ICI.Radio-Canada.ca,Le maire de Baie-Saint-Paul tire sa révérence après 9 mandats,2021-01-18,135,https://ici.radio-canada.ca/nouvelle/1764130/maire-baie-saint-paul-tire-sa-reverence-apres-9-mandats-jean-fortin
Baie-Saint-Paul ,maire OR mairesse,3,CIMT-CHAU,Pénurie de logements: Baie-Saint-Paul en mode attaque,2021-05-17,16,https://cimtchau.ca/nouvelles/penurie-de-logements-baie-saint-paul-en-mode-attaque/
Baie-Saint-Paul ,maire OR mairesse,4,ICI.Radio-Canada.ca,Climat de travail « toxique » dénoncé à la Ville de Baie-Saint-Paul,2021-03-04,90,https://ici.radio-canada.ca/nouvelle/1774468/climat-travail-travaux-publics-ville-baie-saint-paul
Baie-Saint-Paul ,maire OR mairesse,5,CIMT-CHAU,Baie-Saint-Paul se dote d'un espace de développement,2021-04-13,50,https://cimtchau.ca/nouvelles/baie-saint-paul-se-dote-dun-espace-de-developpement/
Baie-Saint-Paul ,maire OR mairesse,6,Le Journal de Québec,Un lien dont l'Est «n'a pas besoin»,2021-05-21,12,https://www.journaldequebec.com/2021/05/21/un-lien-dont-lest-na-pas-besoin
Baie-Saint-Paul ,maire OR mairesse,7,ICI.Radio-Canada.ca,"Pas de harcèlement psychologique à la Ville de Baie-Saint-Paul, conclut une enquête",2021-04-30,33,https://ici.radio-canada.ca/nouvelle/1789413/harcelement-psychologique-baie-saint-paul-rapport-enquete
Baie-Saint-Paul ,maire OR mairesse,8,Le Soleil - Groupe Capitales Médias,Flèche monumentale: une «longueur d'avance» pour Baie-Saint-Paul,2020-12-18,166,https://www.lesoleil.com/actualite/fleche-monumentale-une-longueur-davance-pour-baie-saint-paul-bab4e55d333cc1826f4a758e1948ca62
Baie-Saint-Paul ,maire OR mairesse,9,Le Droit - Groupe Capitales Médias,"Eugène Martineau, le premier maire franco d'Ottawa",2021-05-25,8,https://www.ledroit.com/ma-region/eugene-martineau-le-premier-maire-franco-dottawa-a1684b1f2edcc0df7c4d49e6c8e312c2
Baie-Saint-Paul ,maire OR mairesse,10,Le Journal de Québec,Charlevoix veut bénéficier d'un assouplissement | JDQ,2021-02-03,119,https://www.journaldequebec.com/2021/02/03/charlevoix-veut-beneficier-dun-assouplissement
Baie-Saint-Paul ,candidat,1,ICI.Radio-Canada.ca,Climat de travail « toxique » dénoncé à la Ville de Baie-Saint-Paul,2021-03-04,90,https://ici.radio-canada.ca/nouvelle/1774468/climat-travail-travaux-publics-ville-baie-saint-paul
Baie-Saint-Paul ,candidat,2,ICI.Radio-Canada.ca,Le maire de Baie-Saint-Paul tire sa révérence après 9 mandats,2021-01-18,135,https://ici.radio-canada.ca/nouvelle/1764130/maire-baie-saint-paul-tire-sa-reverence-apres-9-mandats-jean-fortin
Baie-Saint-Paul ,candidat,3,l-express.ca,"Immigration: après le choc culturel, redonner à sa communauté d'accueil",2021-05-22,11,https://l-express.ca/histoire-dimmigration-apres-le-choc-culturel-redonner-a-sa-communaute-daccueil/
Baie-Saint-Paul ,candidat,4,Le Soleil - Groupe Capitales Médias,Flèche monumentale: une «longueur d'avance» pour Baie-Saint-Paul,2020-12-18,166,https://www.lesoleil.com/actualite/fleche-monumentale-une-longueur-davance-pour-baie-saint-paul-bab4e55d333cc1826f4a758e1948ca62
Baie-Saint-Paul ,candidat,5,Grenier aux Nouvelles,Directeur(trice) aux communications | Le Festif de Baie-Saint-Paul | Grenier aux Emplois,2020-12-18,166,https://www.grenier.qc.ca/emplois/47062/directeurtrice-aux-communications
Baie-Saint-Paul ,candidat,6,Le Journal de Québec,Une édition intimiste de 5 jours pour le Festif! de Baie-Saint-Paul,2021-01-18,135,https://www.journaldequebec.com/2021/01/18/5-jours-de-festif
Baie-Saint-Paul ,candidat,7,ICI.Radio-Canada.ca,Éclosion de COVID-19 dans une résidence de Baie-Saint-Paul,2020-11-10,204,https://ici.radio-canada.ca/nouvelle/1748585/soeurs-residence-privee-baie-saint-paul-covid-eclosion
Baie-Saint-Paul ,candidat,8,Grenier aux Nouvelles,Agent(e) aux communications | Ville de Baie-Saint-Paul | Grenier aux Emplois,2020-11-25,189,https://www.grenier.qc.ca/emplois/46817/agente-aux-communications
Baie-Saint-Paul ,candidat,9,Le Quotidien - Groupe Capitales Médias,Le PLC à la recherche d'un candidat dans Chicoutimi-Le Fjord,2021-03-01,93,https://www.lequotidien.com/actualites/le-plc-a-la-recherche-dun-candidat-dans-chicoutimi-le-fjord-20d159e65211bcae71359b544e5b9f38
Baie-Saint-Paul ,candidat,10,ICI.Radio-Canada.ca,Une ruée touristique dans Charlevoix entre soulagement et inconvénients | Coronavirus,2020-07-26,311,https://ici.radio-canada.ca/nouvelle/1722337/touristes-charlevoix-baie-saint-paul-pandemie
Baie-Saint-Paul ,préfet,1,Clicanoo,"Dengue : 1 949 cas en une semaine, l'épidémie se poursuit à un niveau élevé",2021-06-02,0,https://clicanoo.re/Societe/Article/2021/06/02/Dengue-1-949-cas-en-une-semaine-lepidemie-se-poursuit-un-niveau-eleve
Baie-Saint-Paul ,préfet,2,Imaz Press Réunion,"A la une du mercredi 26 mai 2021 : Désescalade annulée, vaccins, cagnotte, référé-liberté, escalavage et météo",2021-05-26,7,"https://www.ipreunion.com/actualites-reunion/reportage/2021/05/26/a-la-une-du-mercredi-26-mai-2021-1-2-3-4-et-meteo-referencement,135609.html"
Baie-Saint-Paul ,préfet,3,Imaz Press Réunion,L'ARS ne sait pas si le pic épidémique a été atteint : Dengue : un décès et 2.074 nouveaux cas en une semaine,2021-05-26,7,"https://www.ipreunion.com/actualites-reunion/reportage/2021/05/26/dengue-chiffres-mercredi,135681.html"
Baie-Saint-Paul ,préfet,4,ZINFOS974,1 626 cas de dengue: les indicateurs toujours à la hausse,2021-05-14,19,https://www.zinfos974.com/1-626-cas-de-dengue-les-indicateurs-toujours-a-la-hausse_a169299.html
Baie-Saint-Paul ,préfet,5,CIMT-CHAU,L'élection des préfets au suffrage universel réclamée,2021-04-07,56,https://cimtchau.ca/nouvelles/lelection-des-prefets-au-suffrage-universel-reclamee/
Baie-Saint-Paul ,préfet,6,ZINFOS974,1 686 cas de dengue : les indicateurs sont toujours à la hausse,2021-05-05,28,https://www.zinfos974.com/1-686-cas-de-dengue-les-indicateurs-sont-toujours-a-la-hausse_a168983.html
Baie-Saint-Paul ,préfet,7,Le Journal de Montréal,COVID-19: Des élus déçus et résignés dans L'Islet et Charlevoix,2021-02-17,105,https://www.journaldemontreal.com/2021/02/17/covid-19-pas-de-cas-actif-et-toujours-en-rouge-dans-lislet-et-charlevoix
Baie-Saint-Paul ,préfet,8,Le Journal de Québec,Des assouplissements adaptés à la réalité de chaque région demandés,2021-01-27,126,https://www.journaldequebec.com/2021/01/27/des-assouplissements-adaptes-a-la-realite-de-chaque-region-demandes
Baie-Saint-Paul ,préfet,9,Imaz Press Réunion,21% de formes sévères : Dengue : 1.382 nouveaux cas confirmés,2021-05-19,14,"https://www.ipreunion.com/actualites-reunion/reportage/2021/05/19/dengue-ce-soir-dengue-ce-soir,135352.html"
Baie-Saint-Paul ,préfet,10,ZINFOS974,1 382 cas de dengue à La Réunion,2021-05-19,14,https://www.zinfos974.com/1-382-cas-de-dengue-a-La-Reunion_a169452.html
Baie-Saint-Paul ,travaux routiers,1,ICI.Radio-Canada.ca,Traverser le pont sera un cauchemar cet été,2021-04-28,35,https://ici.radio-canada.ca/nouvelle/1788281/grands-travaux-routiers-region-quebec-bordel-autoroute-henri-iv
Baie-Saint-Paul ,travaux routiers,2,Transport Magazine,Bilan Info Transports – Semaine 30 août au 5 septembre 2020,2020-08-31,275,https://www.transport-magazine.com/bilan-info-transports-semaine-30-aout-au-5-septembre-2020/
Baie-Saint-Paul ,travaux routiers,3,CNW Telbec,Investissements routiers et aéroportuaires 2021-2023 - Près de 230 M$ pour maintenir et développer les infrastructures de transport et contribuer à la relance économique de la région du Saguenay-Lac-Saint-Jean,2021-04-06,57,https://www.newswire.ca/fr/news-releases/investissements-routiers-et-aeroportuaires-2021-2023-pres-de-230-m-pour-maintenir-et-developper-les-infrastructures-de-transport-et-contribuer-a-la-relance-economique-de-la-region-du-saguenay-lac-saint-jean-856563496.html
Baie-Saint-Paul ,travaux routiers,4,La Presse,"Travaux sur la route de la Baie-James | Québec injecte 69,2 millions de plus",2020-10-21,224,https://www.lapresse.ca/actualites/regional/2020-10-21/travaux-sur-la-route-de-la-baie-james/quebec-injecte-69-2-millions-de-plus.php
Baie-Saint-Paul ,travaux routiers,5,Transport Magazine,Bilan Info Transports – Semaine 2 au 8 août 2020,2020-08-04,302,https://www.transport-magazine.com/bilan-info-transports-semaine-2-au-8-aout-2020/
Baie-Saint-Paul ,travaux routiers,6,La Presse,Inondations en Gaspésie | Les travaux s'accélèrent pour rétablir la circulation,2020-12-09,175,https://www.lapresse.ca/actualites/regional/2020-12-09/inondations-en-gaspesie/les-travaux-s-accelerent-pour-retablir-la-circulation.php
Baie-Saint-Paul ,travaux routiers,7,CIMT-CHAU,314M$ pour le réseau de transport en Gaspésie-Îles-de-la-Madeleine,2021-04-21,42,https://cimtchau.ca/nouvelles/314m-pour-le-reseau-du-transport/
Baie-Saint-Paul ,travaux routiers,8,ICI.Radio-Canada.ca,Routes : plus de 887 M$ investis dans la grande région de Québec,,,https://ici.radio-canada.ca/nouvelle/1655635/ministere-transports-investissement-887-millions--region-quebec
