Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie,type de mot-clés
Montréal_V2,police OR Sûreté,24,Le Droit - Groupe Capitales Médias,Outaouais: nuit mouvementée pour la police | Justice et faits divers | Actualités,2021-06-18,29,https://www.ledroit.com/actualites/justice-et-faits-divers/outaouais-nuit-mouvementee-pour-la-police-b162c2d07bb69230d5aaedd697ef2c16,2021-07-17 16:01:29,local
Montréal_V2,police OR Sûreté,25,Le Journal de Québec,Saguenay: la police recherche un homme qui a refusé de porter un masque et a agressé une employée,2021-07-01,16,https://www.journaldequebec.com/2021/07/01/port-du-masque--altercation-dans-un-pfk-de-jonquiere,2021-07-17 16:01:29,local
Montréal_V2,Cégep,1,Le Journal Saint-François,Cégep de Valleyfield : offre de formation en santé bonifiée dans la région,2021-07-05,12,https://www.journalsaint-francois.ca/offre-de-formation-en-sante-soins-infirmiers-bonifiee-dans-la-region/,2021-07-17 16:01:39,local
Montréal_V2,Cégep,2,ICI.Radio-Canada.ca,"L'attrait des cégeps montréalais, au détriment de ceux des régions, suscite l'inquiétude",2021-06-22,25,https://ici.radio-canada.ca/nouvelle/1803685/cegep-region-inquiet-baie-comeau-rimouski,2021-07-17 16:01:40,local
Montréal_V2,Cégep,3,Le Journal de Québec,Gel des places dans les cégeps anglos,2021-06-18,29,https://www.journaldequebec.com/2021/06/18/gel-des-places-dans-les-cegeps-anglos,2021-07-17 16:01:40,local
Montréal_V2,Cégep,4,Journal Métro,Une hausse potentielle d'étudiants au Cégep «problématique»,2021-06-24,23,https://journalmetro.com/actualites/national/2659609/une-hausse-potentielle-detudiants-au-cegep-problematique/,2021-07-17 16:01:40,local
Montréal_V2,Cégep,5,La Presse,Québec présente une offre aux professeurs de cégep de la CSQ,2021-06-24,23,https://www.lapresse.ca/actualites/education/2021-06-24/quebec-presente-une-offre-aux-professeurs-de-cegep-de-la-csq.php,2021-07-17 16:01:40,local
Montréal_V2,Cégep,6,Le Droit - Groupe Capitales Médias,Vaccination des 18-34 ans en Outaouais: peu de craintes au Cégep et à l'UQO,2021-07-07,10,https://www.ledroit.com/actualites/covid-19/vaccination-des-18-34-ans-en-outaouais-peu-de-craintes-au-cegep-et-a-luqo-e6e5c3f5aafa3c676207f38189174914,2021-07-17 16:01:41,local
Montréal_V2,Cégep,7,Le Journal de Montréal,Une journée type dans un cégep anglais,2021-06-28,19,https://www.journaldemontreal.com/2021/06/28/une-journee-type-dans-un-cegep-anglais,2021-07-17 16:01:41,local
Montréal_V2,Cégep,8,L'Action,Trois journées de vaccination organisées par les cégeps de la région 17 juin,2021-06-17,30,https://www.laction.com/article/2021/06/17/trois-journees-de-vaccination-organisees-par-les-cegeps-de-la-region,2021-07-17 16:01:41,local
Montréal_V2,Cégep,9,Ameq en ligne,Cégep de Thetford - Rendez-vous sur les verts au profit de la Fondation,2021-07-16,1,https://ameqenligne.com/article/education/niveau/collegial/2/910605/rendez-vous-sur-les-verts-au-profit-de-la-fondation.html,2021-07-17 16:01:42,local
Montréal_V2,Cégep,10,TVA Nouvelles,"Joueur de football, même sans un bras",2021-07-16,1,https://www.tvanouvelles.ca/2021/07/16/joueur-de-football-meme-sans-un-bras-1,2021-07-17 16:01:42,local
Montréal_V2,Cégep,11,Le Devoir,Entente de principe entre Québec et les enseignants de cégep affiliés à la CSN,2021-06-22,25,https://www.ledevoir.com/societe/education/612975/negociations-syndicales-entente-de-principe-entre-quebec-et-les-enseignants-de-cegep-affilies-a-la-csn,2021-07-17 16:01:42,local
Montréal_V2,Cégep,12,Le Journal de Québec,Gel des effectifs: la solution «mur à mur» est déplorée par les cégeps anglos,2021-06-18,29,https://www.journaldequebec.com/2021/06/18/les-cegeps-anglos-deplorent-la-solution-mur-a-mur,2021-07-17 16:01:42,local
Montréal_V2,Cégep,13,L'Express - Drummondville,La clinique de vaccination s'arrêtera au Cégep - L'Express,2021-06-21,26,https://www.journalexpress.ca/2021/06/21/la-clinique-de-vaccination-sarretera-au-cegep/,2021-07-17 16:01:42,local
Montréal_V2,Cégep,14,Granby Express,Cégep de Granby: un jardin d'intérieur au nom de la Fondation Pierre Jules Crevier,2021-06-30,17,https://www.granbyexpress.com/2021/06/30/cegep-de-granby-un-jardin-dinterieur-au-nom-de-la-fondation-pierre-jules-crevier/,2021-07-17 16:01:43,local
Montréal_V2,Cégep,15,Mon Joliette,Une étudiante du Cégep à L'Assomption obtient une bourse provinciale Loran,2021-06-29,18,https://monjoliette.com/une-etudiante-du-cegep-a-lassomption-obtient-une-bourse-provinciale-loran/,2021-07-17 16:01:43,local
Montréal_V2,Cégep,16,Le Droit - Groupe Capitales Médias,Cégep de l'Outaouais: 14 programmes nécessaires pour rattraper la moyenne québécoise,2021-06-21,26,https://www.ledroit.com/actualites/education/cegep-de-loutaouais-14-programmes-necessaires-pour-rattraper-la-moyenne-quebecoise-921911d9ca7f929415db59826a1b5000,2021-07-17 16:01:43,local
Montréal_V2,Cégep,17,Le Droit - Groupe Capitales Médias,«Une grosse machine» qui agace le Cégep de l'Outaouais,2021-06-19,28,https://www.ledroit.com/actualites/une-grosse-machine-qui-agace-le-cegep-de-loutaouais-0451ccd4ce6f2454069a0f25c628e93f,2021-07-17 16:01:43,local
Montréal_V2,Cégep,18,La Nouvelle Union,"Le Cégep et la Ville de Victo, locataires du 33, rue Notre-Dame Est",2021-06-30,17,https://www.lanouvelle.net/2021/06/30/le-cegep-et-la-ville-de-victo-locataires-du-33-rue-notre-dame-est/,2021-07-17 16:01:44,local
Montréal_V2,Cégep,19,Le Soleil - Groupe Capitales Médias,Vers l'infini et plus loin encore pour une étudiante du Cégep Garneau,2021-06-27,20,https://www.lesoleil.com/actualite/vers-linfini-et-plus-loin-encore-pour-une-etudiante-du-cegep-garneau-e90df9e956e7de90e5f0026ea7cf1929,2021-07-17 16:01:44,local
Montréal_V2,Cégep,20,Mon Thetford,Un retour à la normalité espéré au Cégep de Thetford Accueil,2021-06-28,19,https://monthetford.com/un-retour-a-la-normalite-espere-au-cegep-de-thetford/,2021-07-17 16:01:44,local
Montréal_V2,Cégep,21,Radio Gaspésie C J R G - FM,Les cégeps de régions veulent leur part,2021-06-28,19,https://www.radiogaspesie.ca/nouvelles/actualite/lles-cegeps-de-regions-veulent-leur-part/,2021-07-17 16:01:44,local
Montréal_V2,Cégep,22,Journal Métro,"Sabina Muratova, représenter l'excellence | LaSalle",2021-07-16,1,https://journalmetro.com/local/lasalle/2670603/sabina-muratova-representer-lexcellence/,2021-07-17 16:01:45,local
Montréal_V2,Cégep,23,Le Nouvelliste - Groupe Capitales Médias,Nomination au Cégep de Shawinigan | Actualités,2021-06-21,26,https://www.lenouvelliste.ca/actualites/nomination-au-cegep-de-shawinigan-316b60f3c83242038093e3315940f551,2021-07-17 16:01:45,local
Montréal_V2,Cégep,24,Le Nouvelliste - Groupe Capitales Médias,Un centre des sciences au Parc de la rivière Batiscan en 2022?,2021-07-17,0,https://www.lenouvelliste.ca/ma-region/un-centre-des-sciences-au-parc-de-la-riviere-batiscan-en-2022-9663f40b9ab412245aa80aec0792b95e,2021-07-17 16:01:45,local
Montréal_V2,Cégep,25,L’Avantage gaspésien,Des élèves du Cégep de Matane prêtent main-forte à l'industrie touristique,2021-06-26,21,https://www.lavantagegaspesien.com/article/2021/06/26/des-eleves-du-cegep-de-matane-pretent-main-forte-a-l-industrie-touristique,2021-07-17 16:01:45,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",1,Mon Thetford,Le Centre de Services Scolaire des Appalaches actif cet été,2021-07-13,4,https://monthetford.com/le-centre-de-services-scolaire-des-appalaches-actif-cet-ete/,2021-07-17 16:01:55,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",2,Le Reflet du Lac,Centre de services scolaire des Sommets: un budget équilibré et des investissements,2021-07-06,11,https://www.lerefletdulac.com/2021/07/06/centre-de-services-scolaire-des-sommets-un-budget-equilibre-et-des-investissements/,2021-07-17 16:01:56,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",3,Le Devoir,Les pratiques d'inclusion à l'épreuve dans une commission scolaire de Montréal,2021-07-03,14,https://www.ledevoir.com/societe/education/615558/education-les-pratiques-d-inclusion-a-l-epreuve-de-la-realite,2021-07-17 16:01:56,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",4,La Presse,Côte-des-Neiges–Notre-Dame-de-Grâce | Le président de la Commission scolaire English-Montreal candidat avec Coderre,2021-07-07,10,https://www.lapresse.ca/actualites/grand-montreal/2021-07-07/cote-des-neiges-notre-dame-de-grace/le-president-de-la-commission-scolaire-english-montreal-candidat-avec-coderre.php,2021-07-17 16:01:56,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",5,La Presse,Questions préembauche intrusives | Rappel à l'ordre,2021-07-16,1,https://www.lapresse.ca/actualites/2021-07-16/questions-preembauche-intrusives/rappel-a-l-ordre.php,2021-07-17 16:01:56,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",6,Ma Beauce,Le Centre de services scolaire de la Beauce-Etchemin déplacera la formation spécialisée en charpenterie-menuiserie,2021-07-14,3,https://mabeauce.com/le-centre-de-services-scolaire-de-la-beauce-etchemin-deplacera-la-formation-specialisee-en-charpenterie-menuiserie/,2021-07-17 16:01:57,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",7,Courrier Frontenac,Le Centre de services scolaire des Appalaches demeure actif tout l'été,2021-06-27,20,https://www.courrierfrontenac.qc.ca/2021/06/27/le-centre-de-services-scolaire-des-appalaches-demeure-actif-tout-lete/,2021-07-17 16:01:57,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",8,La Voix de l'est - Groupe Capitales Médias,Une juge ordonne à un président de commission scolaire de nettoyer ses terrains,2021-06-26,21,https://www.lavoixdelest.ca/actualites/une-juge-ordonne-a-un-president-de-commission-scolaire-de-nettoyer-ses-terrains-7d34027c9733b0c6ae282dace4ac0ebc,2021-07-17 16:01:57,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",9,Ameq en ligne,Postes d'enseignant à combler - Année scolaire 2021-2022,2021-07-12,5,https://ameqenligne.com/offre/emplois/education/260868/centre-de-services-scolaire-du-fer/personnel-enseignant/cote-nord/postes-d-enseignant-a-combler-annee-scolaire-2021-2022.html,2021-07-17 16:01:57,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",10,Le Journal de Montréal,Hausse de loyer de 222 %: une facture salée menace des organismes,2021-07-17,0,https://www.journaldemontreal.com/2021/07/17/une-facture-salee-menace-des-organismes,2021-07-17 16:01:58,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",11,Le Journal de Montréal,Les psychologues scolaires sont des oiseaux rares,2021-06-20,27,https://www.journaldemontreal.com/2021/06/20/les-psychologues-scolaires-sont-un-oiseau-rare,2021-07-17 16:01:58,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",12,L'Express - Drummondville,Les comptes de taxe scolaire bientôt dans la poste - L'Express,2021-06-22,25,https://www.journalexpress.ca/2021/06/22/les-comptes-de-taxe-scolaire-bientot-dans-la-poste/,2021-07-17 16:01:58,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",13,Le Journal de Montréal,Faire la maternelle dans un vestiaire | JDM,2021-07-15,2,https://www.journaldemontreal.com/2021/07/15/faire-la-maternelle-dans-un-vestiaire,2021-07-17 16:01:58,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",14,Le Journal Saint-François,Une école secondaire grande comme 15 piscines olympiques,2021-07-16,1,https://www.journalsaint-francois.ca/Une-ecole-secondaire-grande-comme-15-piscines-olympiques/,2021-07-17 16:01:58,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",15,La Nouvelle Union,Taxe scolaire : 40 693 comptes expédiés le 12 juillet,2021-06-30,17,https://www.lanouvelle.net/2021/06/30/taxe-scolaire-40-693-comptes-expedies-le-12-juillet/,2021-07-17 16:01:58,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",16,Ameq en ligne,Centre de services scolaire des Portages-de-l'Outaouais - Fusion du CFP Vision-Avenir et de l'École des métiers spécialisés Asticou,2021-07-09,8,https://ameqenligne.com/article/education/categorie/generale/21/909397/fusion-du-cfp-vision-avenir-et-de-l-ecole-des-metiers-specialises-asticou.html,2021-07-17 16:01:59,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",17,ICI.Radio-Canada.ca,Hausse des abandons de l'école à Sherbrooke,2021-07-01,16,https://ici.radio-canada.ca/nouvelle/1805886/scolaire-eleve-difficulte-pandemie-decrochage-perseverance,2021-07-17 16:01:59,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",18,La Nouvelle Union,Une foire de l'emploi pour les services de garde le 13 août,2021-06-29,18,https://www.lanouvelle.net/2021/06/29/une-foire-de-lemploi-pour-les-services-de-garde-le-13-aout/,2021-07-17 16:01:59,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",19,L'Éclaireur Progrès,Des prévisions budgétaires de 258 M$,2021-06-30,17,https://www.leclaireurprogres.ca/des-previsions-budgetaires-de-258-m/,2021-07-17 16:01:59,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",20,La Presse,Crimes sexuels à Sherbrooke | Une enseignante suppléante au secondaire arrêtée,2021-07-13,4,https://www.lapresse.ca/actualites/justice-et-faits-divers/2021-07-13/crimes-sexuels-a-sherbrooke/une-enseignante-suppleante-au-secondaire-arretee.php,2021-07-17 16:02:00,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",21,ICI.Radio-Canada.ca,Les jardins de l'École Louis-de-France vandalisés,2021-07-14,3,https://ici.radio-canada.ca/nouvelle/1808962/vandalisme-eleves-ecole-primaire-jardins-educatifs-projet-directrice,2021-07-17 16:02:00,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",22,Le Journal de Québec,Le nombre de décrocheurs a explosé dans la dernière année en raison de la pandémie,2021-06-28,19,https://www.journaldequebec.com/2021/06/28/le-nombre-de-decrocheurs-explose,2021-07-17 16:02:00,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",23,Ameq en ligne,Centre de services scolaire de l'Énergie - Les élèves de la classe de maternelle de Mme Claire offrent du bonheur aux personnes âgées de la Résidence Grand-Mère,2021-06-23,24,https://ameqenligne.com/article/education/categorie/generale/21/906776/les-eleves-de-la-classe-de-maternelle-de-mme-claire-offrent-du-bonheur-aux-personnes-agees-de-la-residence-grand-mere.html,2021-07-17 16:02:00,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",24,L'Éclaireur Progrès,Mettre en lumière nos finissantes et nos finissants,2021-06-18,29,https://www.leclaireurprogres.ca/mettre-en-lumiere-nos-finissantes-et-nos-finissants/,2021-07-17 16:02:00,local
Montréal_V2,"""Centre de services scolaire"" OR ""Commission scolaire""",25,Ma Beauce,Le CSSBE devra déménager sa formation spécialisée en charpenterie-menuiserie dans de nouveaux locaux,2021-07-14,3,https://mabeauce.com/le-cssbe-devra-demenager-sa-formation-specialisee-en-charpenterie-menuiserie-dans-de-nouveaux-locaux/,2021-07-17 16:02:00,local
Montréal_V2,CISSS OR CIUSSS,1,Ma Côte-Nord,La PDG du CISSS aimerait que le réseau de la santé Côte-Nord devienne un modèle d'harmonie avec les Innus,2021-07-16,1,https://macotenord.com/la-pdg-du-cisss-aimerait-que-le-reseau-de-la-sante-cote-nord-devienne-un-modele-dharmonie-avec-les-innus/,2021-07-17 16:02:10,local
Montréal_V2,CISSS OR CIUSSS,2,Le Journal de Québec,Une ex-militaire à la tête du CISSS de la Côte-Nord,2021-07-14,3,https://www.journaldequebec.com/2021/07/14/une-ex-militaire-a-la-tete-du-cisss-de-la-cote-nord-1,2021-07-17 16:02:11,local
Montréal_V2,CISSS OR CIUSSS,3,Radio-Canada.ca,Lettre à cœur ouvert des urgentistes du CIUSSS de l'Est-de-l'Île-de-Montréal,2021-07-13,4,https://ici.radio-canada.ca/nouvelle/1808276/urgentistes-ciusss-est-de-ile-de-montreal-personnel-sante-lettre,2021-07-17 16:02:11,local
Montréal_V2,CISSS OR CIUSSS,4,La Releve,COVID-19 : le CISSS va à la rencontre des jeunes avec sa roulotte mobile de vaccination,2021-07-14,3,https://www.lareleve.qc.ca/2021/07/14/le-cisss-va-a-la-rencontre-des-jeunes-avec-sa-roulotte-de-vaccination/,2021-07-17 16:02:11,local
Montréal_V2,CISSS OR CIUSSS,5,Le Soleil - Groupe Capitales Médias,Débordements à l'urgence du CHUL: le CIUSSS «en action»,2021-07-14,3,https://www.lesoleil.com/actualite/sante/debordements-a-lurgence-du-chul-le-ciusss-en-action-7db50cb90e494774150387bccef42758,2021-07-17 16:02:11,local
Montréal_V2,CISSS OR CIUSSS,6,Nord Info et Voix des Mille-Iles,Une application mobile pour le CISSS,2021-06-21,26,https://www.nordinfo.com/actualites/une-application-mobile-pour-le-cisss/,2021-07-17 16:02:12,local
Montréal_V2,CISSS OR CIUSSS,7,Le Droit - Groupe Capitales Médias,Le CIUSSS décentralisera des milliers de chirurgies à Bromont,2021-07-16,1,https://www.ledroit.com/actualites/le-fil-groupe-capitales-medias/le-ciusss-decentralisera-des-milliers-de-chirurgies-a-bromont-c628335834a8e9de06890d6738c20b0e,2021-07-17 16:02:12,local
Montréal_V2,CISSS OR CIUSSS,8,Le Journal de Montréal,Le CIUSSS de l'Est-de-l'Île-de-Montréal victime d'une cyberattaque,2021-06-17,30,https://www.journaldemontreal.com/2021/06/17/le-ciusss-de-lest-de-lile-de-montreal-victime-dune-cyberattaque,2021-07-17 16:02:12,local
Montréal_V2,CISSS OR CIUSSS,9,Le Journal de Chambly,Un Vaccibus dans les quartiers du CISSS de la Montérégie-Centre - Le journal de Chambly,2021-07-13,4,https://www.journaldechambly.com/un-vaccibus-dans-les-quartiers-du-cisss-de-la-monteregie-centre/,2021-07-17 16:02:13,local
Montréal_V2,CISSS OR CIUSSS,10,La Presse,CIUSSS de l'Est-de-l'Île-de-Montréal | La réorganisation vers des aires de travail partagé crée des remous,2021-06-20,27,https://www.lapresse.ca/actualites/sante/2021-06-20/ciusss-de-l-est-de-l-ile-de-montreal/la-reorganisation-vers-des-aires-de-travail-partage-cree-des-remous.php,2021-07-17 16:02:13,local
Montréal_V2,CISSS OR CIUSSS,11,Le Journal de Montréal,Placés en famille d'accueil au lieu d'être avec leur grand-mère: le CIUSSS de l'Estrie porte la cause en appel,2021-07-08,9,https://www.journaldemontreal.com/2021/07/08/places-en-famille-daccueil-au-lieu-detre-avec-leur-grand-mere-le-ciusss-de-lestrie-porte-la-cause-en-appel-1,2021-07-17 16:02:13,local
Montréal_V2,CISSS OR CIUSSS,12,La Presse,"CISSS de la Montérégie-Ouest | La pénurie de personnel met à risque les soins offerts, selon le syndicat",2021-06-23,24,https://www.lapresse.ca/actualites/sante/2021-06-23/cisss-de-la-monteregie-ouest/la-penurie-de-personnel-met-a-risque-les-soins-offerts-selon-le-syndicat.php,2021-07-17 16:02:13,local
Montréal_V2,CISSS OR CIUSSS,13,Le Journal de Montréal,Granby: un maire rejeté par son CIUSSS?,2021-07-06,11,https://www.journaldemontreal.com/2021/07/06/granby-un-maire-rejete-par-son-ciusss,2021-07-17 16:02:13,local
Montréal_V2,CISSS OR CIUSSS,14,Nord Info et Voix des Mille-Iles,Les employés réclament un engagement ferme du CISSS,2021-06-18,29,https://www.nordinfo.com/actualites/les-employes-reclament-un-engagement-ferme-du-cisss/,2021-07-17 16:02:13,local
Montréal_V2,CISSS OR CIUSSS,15,VINGT 55 Média web,Achalandage important et pénurie de main-d'œuvre – Le CIUSSS MCQ invite la population à éviter de consulter dans les urgences pour des problèmes de santé mineurs,2021-07-01,16,https://vingt55.ca/achalandage-important-et-penurie-de-main-doeuvre-le-ciusss-mcq-invite-la-population-a-eviter-de-consulter-dans-les-urgences-pour-des-problemes-de-sante-mineurs/,2021-07-17 16:02:14,local
Montréal_V2,CISSS OR CIUSSS,16,Le Devoir,Heures supplémentaires: la cour tranche sur le conflit de travail d'infirmières des Laurentides,2021-07-16,1,https://www.ledevoir.com/societe/618684/heures-supplementaires-la-cour-tranche-sur-le-conflit-de-travail-d-infirmieres-des-laurentides,2021-07-17 16:02:14,local
Montréal_V2,CISSS OR CIUSSS,17,Nord Info et Voix des Mille-Iles,Le CISSS recherche des familles d'accueil,2021-06-29,18,https://www.nordinfo.com/actualites/le-cisss-recherche-des-familles-daccueil/,2021-07-17 16:02:14,local
Montréal_V2,CISSS OR CIUSSS,18,Le Courrier du Sud,CISSS de la Montérégie-Est: les urgences à éviter en cas de problèmes de santé mineurs,2021-07-05,12,https://www.lecourrierdusud.ca/cisss-monteregie-est-urgence-a-eviter-en-cas-de-problemes-de-sante-mineurs/,2021-07-17 16:02:14,local
Montréal_V2,CISSS OR CIUSSS,19,Le Soleil - Groupe Capitales Médias,Le CIUSSS de la Capitale-Nationale réclame 96 000 $ versés en trop à des employés,2021-06-24,23,https://www.lesoleil.com/actualite/la-capitale/le-ciusss-de-la-capitale-nationale-reclame-96-000--verses-en-trop-a-des-employes-f66b7278dff7d9a8ed5f6f3fea1b025e,2021-07-17 16:02:14,local
Montréal_V2,CISSS OR CIUSSS,20,ICI.Radio-Canada.ca,COVID-19 : la PDG du CISSS croit que les entreprises devraient être plus transparentes | Coronavirus,2021-06-22,25,https://ici.radio-canada.ca/nouvelle/1803830/troisieme-vague-viande-du-breton-cisss-bas-saint-laurent-eclosion,2021-07-17 16:02:14,local
Montréal_V2,CISSS OR CIUSSS,21,Le Courrier Sud,"«On est dû pour des vacances», dit le PDG du CIUSSS MCQ",2021-06-20,27,https://www.lecourriersud.com/on-est-du-pour-des-vacances-dit-le-pdg-du-ciusss-mcq/,2021-07-17 16:02:15,local
Montréal_V2,CISSS OR CIUSSS,22,ICI.Radio-Canada.ca,Le CISSS-AT a enfreint les règles lors d'un appel d'offres,2021-06-23,24,https://ici.radio-canada.ca/nouvelle/1804097/autorite-marches-publics-contrat-chauffage-ventilation,2021-07-17 16:02:15,local
Montréal_V2,CISSS OR CIUSSS,23,ICI.Radio-Canada.ca,Obstétrique à Ville-Marie : le CISSS-AT à la recherche d'infirmières qualifiées,2021-07-02,15,https://ici.radio-canada.ca/nouvelle/1805894/obstetrique-femme-enceinte-accoucher-manque-infirmiere-hopital,2021-07-17 16:02:15,local
Montréal_V2,CISSS OR CIUSSS,24,Mon Joliette,Fermeture de lits lors de la période estivale : Le CISSS fait le point,2021-07-09,8,https://monjoliette.com/fermeture-de-lits-lors-de-la-periode-estivale-le-cisss-fait-le-point/,2021-07-17 16:02:15,local
Montréal_V2,CISSS OR CIUSSS,25,Mon Thetford,Le CISSS se dote d'un VacciBus Accueil,2021-06-30,17,https://monthetford.com/le-cisss-se-dote-dun-vaccibus/,2021-07-17 16:02:15,local
Montréal_V2,maire OR mairesse,1,Le Journal de Montréal,Le maire de Toronto réclame un passeport sanitaire,2021-07-14,3,https://www.journaldemontreal.com/2021/07/14/le-maire-de-toronto-reclame-un-passeport-sanitaire,2021-07-17 16:02:26,local
Montréal_V2,maire OR mairesse,2,Info Dimanche,Le maire de Saint-Jean-de-la-Lande comparait devant la Commission municipale du Québec | infodimanche.com,2021-07-16,1,https://www.infodimanche.com/actualites/actualite/431892/le-maire-de-saint-jean-de-la-lande-comparait-devant-la-commission-municipale-du-quebec,2021-07-17 16:02:26,local
Montréal_V2,maire OR mairesse,3,Le Soleil - Groupe Capitales Médias,La mairesse Louisette Langlois règle ses comptes avec le conseil municipal de Chandler,2021-07-12,5,https://www.lesoleil.com/actualite/en-region/la-mairesse-louisette-langlois-regle-ses-comptes-avec-le-conseil-municipal-de-chandler-8a7d0573b24d6eb96576a17c5c4ac936,2021-07-17 16:02:26,local
Montréal_V2,maire OR mairesse,4,ICI.Radio-Canada.ca,Le maire de Saint-Jean-de-la-Lande devant la Commission municipale du Québec,2021-07-14,3,https://ici.radio-canada.ca/nouvelle/1809061/jean-marc-belzile-saint-jean-de-la-lande-deontologie-commission-municipale,2021-07-17 16:02:27,local
Montréal_V2,maire OR mairesse,5,Le Progrès de Coaticook,La mairesse de Waterville sollicitera un troisième mandat,2021-07-16,1,https://www.leprogres.net/2021/07/16/la-mairesse-de-waterville-sollicitera-un-troisieme-mandat/,2021-07-17 16:02:27,local
Montréal_V2,maire OR mairesse,6,La Nouvelle Union,L'ancien maire Henri Normand n'est plus,2021-07-13,4,https://www.lanouvelle.net/2021/07/13/lancien-maire-henri-normand-nest-plus/,2021-07-17 16:02:27,local
Montréal_V2,maire OR mairesse,7,La Presse,La mairesse de Montréal inaugure une peinture à l'honneur du Canadien,2021-07-10,7,https://www.lapresse.ca/actualites/grand-montreal/2021-07-10/la-mairesse-de-montreal-inaugure-une-peinture-a-l-honneur-du-canadien.php,2021-07-17 16:02:28,local
Montréal_V2,maire OR mairesse,8,Le Journal de Montréal,Granby: un maire rejeté par son CIUSSS?,2021-07-06,11,https://www.journaldemontreal.com/2021/07/06/granby-un-maire-rejete-par-son-ciusss,2021-07-17 16:02:28,local
Montréal_V2,maire OR mairesse,9,Le Journal de Montréal,Le maire de Saint-Lambert poursuivi pour 500 000$,2021-07-03,14,https://www.journaldemontreal.com/2021/07/03/le-maire-de-saint-lambert-poursuivi-pour-500000,2021-07-17 16:02:28,local
Montréal_V2,maire OR mairesse,10,La Presse,Côte-des-Neiges–Notre-Dame-de-Grâce | La mairesse Sue Montgomery coupable de 11 manquements déontologiques,2021-06-28,19,https://www.lapresse.ca/actualites/grand-montreal/2021-06-28/cote-des-neiges-notre-dame-de-grace/la-mairesse-sue-montgomery-coupable-de-11-manquements-deontologiques.php,2021-07-17 16:02:28,local
Montréal_V2,maire OR mairesse,11,Le Journal de Montréal,Municipalité de Brownsburg-Chatham: la mairesse citée en déontologie,2021-06-29,18,https://www.journaldemontreal.com/2021/06/29/municipalite-de-brownsburg-chatham-la-mairesse-citee-en-deontologie,2021-07-17 16:02:28,local
Montréal_V2,maire OR mairesse,12,La Voix du Sud,Saint-Raphaël : décès du maire Gilles Breton,2021-07-12,5,https://www.lavoixdusud.com/2021/07/11/saint-raphael-deces-du-maire-gilles-breton/,2021-07-17 16:02:29,local
Montréal_V2,maire OR mairesse,13,TVA Nouvelles,La Cour supérieure déboute la mairesse de Chandler,2021-07-01,16,https://www.tvanouvelles.ca/2021/07/01/la-cour-superieure-deboute-la-mairesse-de-chandler-1,2021-07-17 16:02:29,local
Montréal_V2,maire OR mairesse,14,La Tribune - Groupe Capitales Médias,Urgence de Coaticook: le maire préoccupé pour la clientèle de Foresta Lumina,2021-07-14,3,https://www.latribune.ca/actualites/urgence-de-coaticook-le-maire-preoccupe-pour-la-clientele-de-foresta-lumina-34474e3e5618b938a9c7ae7ae42a30b4,2021-07-17 16:02:29,local
Montréal_V2,maire OR mairesse,15,La Presse,Élections présidentielles de 2022 | La mairesse de Paris Anne Hidalgo fait un nouveau pas vers sa candidature,2021-06-30,17,https://www.lapresse.ca/international/europe/2021-06-30/elections-presidentielles-de-2022/la-mairesse-de-paris-anne-hidalgo-fait-un-nouveau-pas-vers-sa-candidature.php,2021-07-17 16:02:29,local
Montréal_V2,maire OR mairesse,16,ICI.Radio-Canada.ca,Le maire de Saint-Narcisse veut éviter la démolition du barrage,2021-07-12,5,https://ici.radio-canada.ca/nouvelle/1808290/hydro-quebec-electricite-maire-riviere-batiscan-passerelle,2021-07-17 16:02:29,local
