Villes,Mots-clés,position du média,Nom du média,Titre de l'article,Date de publication,Journée de différence,URL,date et heure saisie,type de mot-clés
Montréal_V2,accident,1,VINGT 55 Média web,Un accident fait deux blessés sur la route 139,2021-11-17,1,https://vingt55.ca/un-accident-fait-deux-blesses-sur-la-route-139/,2021-11-18 16:00:09,local
Montréal_V2,accident,2,Protégez-Vous,Que faire en cas d'accident de la route impliquant un piéton ?,2021-11-17,1,https://www.protegez-vous.ca/nouvelles/automobile/que-faire-en-cas-d-accident-de-la-route-impliquant-un-pieton,2021-11-18 16:00:10,local
Montréal_V2,accident,3,La Nouvelle Union,Accident mortel à Warwick : victime identifiée,2021-11-16,2,https://www.lanouvelle.net/2021/11/16/accident-mortel-a-warwick-victime-identifiee-2/,2021-11-18 16:00:10,local
Montréal_V2,accident,4,TVA Nouvelles,Accident dans un hachoir à viande: ils suggèrent une peine «qui sort des sentiers battus»,2021-11-17,1,https://www.tvanouvelles.ca/2021/11/17/accident-dans-un-hachoir-a-viande-ils-suggerent-une-peine-qui-sort-des-sentiers-battus-1,2021-11-18 16:00:10,local
Montréal_V2,accident,5,Zone911,Deux accidents impliquant des camions lourds - La neige est arrivée dans les régions au nord du fleuve (Photos),2021-11-18,0,https://zone911.com/accidents/31905-deux-accidents-impliquant-des-camions-lourds-la-neige-est-arrivee-dans-les-regions-au-nord-du-fleuve,2021-11-18 16:00:11,local
Montréal_V2,accident,6,Le Soleil de Châteauguay,Un accident impliquant un lampadaire complique le retour à la maison,2021-11-15,3,https://www.cybersoleil.com/un-accident-impliquant-un-lampadaire-complique-le-retour-a-la-maison/,2021-11-18 16:00:11,local
Montréal_V2,accident,7,TVA Nouvelles,Un ambulancier ivre impliqué dans un accident; son patient décède,2021-11-14,4,https://www.tvanouvelles.ca/2021/11/14/un-ambulancier-ivre-implique-dans-un-accident-son-patient-decede,2021-11-18 16:00:11,local
Montréal_V2,accident,8,Le Nouvelliste,Accident sur l'autoroute 40: un remorqueur perd la vie,2021-11-15,3,https://www.lenouvelliste.ca/2021/11/15/accident-sur-lautoroute-40-un-remorqueur-perd-la-vie-16fdb871f472d6ec04b3f4447990be22,2021-11-18 16:00:11,local
Montréal_V2,accident,9,La Presse,Estrie | Un chasseur entre la vie et la mort après un accident,2021-11-15,3,https://www.lapresse.ca/actualites/justice-et-faits-divers/2021-11-14/estrie/un-chasseur-entre-la-vie-et-la-mort-apres-un-accident.php,2021-11-18 16:00:12,local
Montréal_V2,accident,10,Zone911,"Accident dans la Réserve faunique des Laurentides, route 175",2021-11-16,2,https://zone911.com/accidents/31897-accident-dans-la-reserve-faunique-des-laurentides-route-176-kilometre-89-parc,2021-11-18 16:00:12,local
Montréal_V2,accident,11,Le Journal de Québec,Charlesbourg : un accident fait cinq blessés | JDQ,2021-11-05,13,https://www.journaldequebec.com/2021/11/04/charlesbourg--un-accident-fait-un-blesse,2021-11-18 16:00:12,local
Montréal_V2,accident,12,La Voix du Sud,Accident à Sainte-Rose : un automobiliste succombe à ses blessures,2021-11-08,10,https://www.lavoixdusud.com/2021/11/08/accident-a-sainte-rose-un-automobiliste-succombe-a-ses-blessures/,2021-11-18 16:00:12,local
Montréal_V2,accident,13,TVA Nouvelles,Saguenay: un homme de 21 ans gravement blessé dans un accident de VTT,2021-11-14,4,https://www.tvanouvelles.ca/2021/11/13/saguenay-un-homme-de-21-ans-gravement-blesse-dans-un-accident-de-vtt,2021-11-18 16:00:12,local
Montréal_V2,accident,14,La Presse,Accident dans Lanaudière | Un homme succombe à ses blessures,2021-11-06,12,https://www.lapresse.ca/actualites/justice-et-faits-divers/2021-11-06/accident-dans-lanaudiere/un-homme-succombe-a-ses-blessures.php,2021-11-18 16:00:12,local
Montréal_V2,accident,15,Le Quotidien,"Pluie et neige au Saguenay-Lac-Saint-Jean, mais pas d'accident grave",2021-11-18,0,https://www.lequotidien.com/2021/11/18/pluie-et-neige-au-saguenay-lac-saint-jean-mais-pas-daccident-grave-447bfbea79c5654b3cf9410c144989cd,2021-11-18 16:00:13,local
